"X","logFC","meanExpr","pval","adj.pval"
"FUN_013139","-9.22542185551809",68.1734246447875,9.2938933630362e-14,4.50963690215453e-12
"FUN_000887","-9.20044660543247",216.971691437172,2.13970052706982e-24,4.34937504434921e-22
"FUN_008877","-9.03585594457553",2049.30339699238,3.84030911826031e-125,5.77659297568716e-121
"FUN_012054","-8.87031930832476",1505.66899305866,4.12182670422761e-58,2.06668390949972e-54
"FUN_002467","-8.76267764896925",816.406972642554,2.14190625611231e-20,3.03948621740012e-18
"FUN_002485","-8.21955413004962",659.097677019837,1.42361578641467e-34,1.18966825884719e-31
"FUN_002486","-8.21955413004962",659.097677019837,1.42361578641467e-34,1.18966825884719e-31
"FUN_002466","-8.17376814714503",2055.02885271908,1.42654202271225e-18,1.40248660821161e-16
"FUN_002470","-8.05421579768507",1296.64443404178,1.18450250304124e-15,7.61422506442148e-14
"FUN_012053","-7.55103209986232",1434.26848643151,1.15397385441146e-14,6.45281588031864e-13
"FUN_002487","-7.37547003619865",18.8955539875283,1.77262843486428e-09,4.00358512270698e-08
"FUN_005334","-7.15034641728657",245.696469250714,7.90930757136849e-46,1.69959720697892e-42
"FUN_008732","-6.80893186415918",28.6579291033026,3.05881750619681e-05,0.000251424770099521
"FUN_007421","-6.80608224143906",78.5428931180726,0.0118788376742884,0.0404348215199471
"FUN_008473","-6.79251899132135",12.6453404507798,6.31120662031525e-13,2.69696505632904e-11
"FUN_005514","-6.62016222708617",229.290807586371,1.39010279656053e-21,2.11211376422863e-19
"FUN_006209","-6.53851754648077",104.753914935792,3.03237788098184e-23,5.24287679146308e-21
"FUN_010492","-6.49313374420498",33.3673314537118,4.02187132294853e-12,1.52770172827757e-10
"FUN_014624","-6.4049164457645",21.6622256325737,2.04645063580189e-10,5.60705108628999e-09
"FUN_013141","-6.39045619434298",21.5338588900328,0.00125584324766344,0.00619763586986662
"FUN_011854","-6.31801475450936",58.8857335276198,2.53575614410239e-20,3.53174480736928e-18
"FUN_014788","-6.04893372188119",312.087286944307,0.000395154040216613,0.00228891253121173
"FUN_002492","-6.00493861962675",7.31900710278692,0.00410272092813792,0.0168431026749592
"FUN_012623","-5.96977363553558",208.293049006713,2.67208761481285e-12,1.02796782358094e-10
"FUN_004069","-5.89968021978676",651.583504850747,5.53364507055441e-05,0.000421453615955845
"FUN_008903","-5.81772791023708",191.88024571747,8.93687826591219e-48,2.68857045751702e-44
"FUN_012622","-5.8114684750156",5068.36699956529,7.0890757200636e-33,4.37366752489697e-30
"FUN_002469","-5.74014656886272",1724.02681686212,1.59775317057042e-12,6.35804317241276e-11
"FUN_002465","-5.68478290204365",459.44853333448,9.90576875873657e-06,9.29523229375643e-05
"FUN_003235","-5.60154868883231",106.939729950296,2.17426316490594e-06,2.45166915491118e-05
"FUN_008657","-5.51190828177016",164.488490250582,0.00119376813445788,0.00593412434848494
"FUN_000190","-5.48085353069861",5115.89630930995,9.98105017387991e-34,7.50674783577508e-31
"FUN_005722","-5.44865088151712",397.598509858555,1.15831808611341e-60,8.71171032565897e-57
"FUN_002468","-5.426511263243",369.683502381649,4.50421085457678e-14,2.31236654179331e-12
"FUN_000231","-5.41250228928307",447.18887256273,1.2798237702998e-07,1.94455648008582e-06
"FUN_003330","-5.40368835364918",21.3077628049903,8.36186468124113e-11,2.47596788455175e-09
"FUN_002475","-5.35002885891178",2979.60759946778,8.35324909175797e-11,2.47596788455175e-09
"FUN_004335","-5.21957595600366",443.562616862536,5.5335662113627e-15,3.17694286073732e-13
"FUN_010552","-5.21899519819193",210.290250398241,2.98349261930904e-08,5.2244116390741e-07
"FUN_004474","-5.21670814406623",31.2278162128411,0.00252355235628686,0.0111875256537775
"FUN_012575","-5.14424217546267",1222.35916058903,3.65580718806936e-29,1.71845786634185e-26
"FUN_000823","-5.12138214807654",985.21231165419,5.35555783619258e-13,2.30826077283693e-11
"FUN_003027","-5.11098602540222",26.0431493764487,1.49596987729528e-12,5.96880076771235e-11
"FUN_007703","-5.10888996457773",317.712089030979,9.37865849799036e-06,8.87256485074032e-05
"FUN_004907","-5.07839563139244",756.434849979879,0.00595532214860086,0.0228538036599071
"FUN_010322","-5.06588874774037",1512.17178796646,2.00703198530324e-07,2.90123323057588e-06
"FUN_008133","-4.98691500367376",3689.47402231751,0.00118954854717209,0.00591705993603261
"FUN_002488","-4.9196478993905",303.487288802614,0.00754640487514929,0.0277402302375356
"FUN_000722","-4.84999719416755",10.7432008118701,0.00369370198890976,0.0154121124319502
"FUN_003972","-4.84999719416755",10.7432008118701,0.00369370198890976,0.0154121124319502
"FUN_002474","-4.79666394549489",134.145712800341,0.00682435612769367,0.0255734840241077
"FUN_000192","-4.72409131389053",6886.89722337612,6.54078166346909e-10,1.6343262090017e-08
"FUN_005461","-4.67681708408918",61.6206918423758,5.34195912643477e-05,0.000408716933773305
"FUN_006082","-4.64884451549215",449.826737822056,0.00105693553687966,0.00534580509271819
"FUN_002484","-4.63629354466242",2.80358454400579,0.000978584655886621,0.00499486609903175
"FUN_013377","-4.63270514475566",145.749947545303,4.93406543569869e-12,1.82354329935577e-10
"FUN_010905","-4.62504461214543",41.8867018538586,1.59411085953087e-19,1.93375931847286e-17
"FUN_000885","-4.56753315592638",197.013687552469,1.76974813356235e-08,3.30279794355396e-07
"FUN_004073","-4.55706798420561",20.5262411414811,2.30206741006781e-08,4.18208912828985e-07
"FUN_014388","-4.53739344519254",1178.84625608595,0.000359653814381498,0.00210748448614199
"FUN_012685","-4.51506634666171",635.24630163607,0.00560769839170096,0.0217567704947036
"FUN_015771","-4.424765209033",44.1463380886532,4.35404903227278e-06,4.51368749437954e-05
"FUN_006187","-4.4158139273816",3783.11991832714,3.45929363677498e-25,8.25947537847131e-23
"FUN_008712","-4.4041507284155",69.4017890233909,0.000131739691283973,0.000901149811866086
"FUN_001435","-4.36408000682147",5.44510958287543,0.0024904601741224,0.0110701837881646
"FUN_007961","-4.32660445138472",254.566496607951,0.000327607598972593,0.00194700652064233
"FUN_012689","-4.32639178136048",121.041904229445,1.2004980433388e-17,1.04380876115042e-15
