"X","logFC","meanExpr","pval","adj.pval"
"FUN_003720","-0.605944208092173",3557.93008399618,2.40717668690516e-06,2.84865805945812e-05
"FUN_004689","-0.604384870414758",154.724070090456,0.00104299910565797,0.00542351966008144
"FUN_007976","-0.604099667399171",326.029263591403,2.54439968683482e-10,7.64440082013203e-09
"FUN_001375","-0.603597892053098",381.793605630886,4.23774582714274e-05,0.000350237228655032
"FUN_002459","-0.603586054139736",281.224945458244,5.91957154122008e-06,6.29794949942279e-05
"FUN_000576","-0.603548316653419",1113.58788964836,0.00268698811386856,0.0119069964934602
"FUN_005368","-0.603353107544296",82.4774229875934,0.0117836459982448,0.0397121023116036
"FUN_003403","-0.602845395817258",203.304235580437,0.000189804800167656,0.00126606420748391
"FUN_001604","-0.601731167338377",912.413375643683,0.00252676142610879,0.0113478589776136
"FUN_005945","-0.601472780708319",176.991927695631,0.000135914759613251,0.000952386972212577
"FUN_004029","-0.601228173582118",1350.28583212527,4.32208598707034e-05,0.000355975944141983
"FUN_002363","-0.601035928139617",225.186417003761,1.27364849277284e-05,0.000121765554035541
"FUN_013055","-0.601020100403395",1582.83678584838,2.14869419177035e-13,1.09194810149861e-11
"FUN_011485","-0.600851043727716",3806.07628783132,0.00200041621391987,0.00936263541088695
"FUN_009832","-0.600078651879097",136.644266157166,0.00201347950798166,0.00941108149839779
"FUN_010752","-0.599900260782423",986.265234070696,0.00685102678938046,0.0257088412984057
"FUN_008747","-0.599801979111526",311.706228765892,4.25781373114285e-07,6.21371981476662e-06
"FUN_009938","-0.599107991828508",3485147.53297502,0.00121628428354701,0.00612840791179904
"FUN_008685","-0.598688045485735",339.660410353139,9.85627242283376e-07,1.29587172084939e-05
"FUN_007508","-0.598005314368339",1665.54483681719,0.00278052299952881,0.0122419892799531
"FUN_012355","-0.597992427053913",893.435872906877,3.2883844726425e-07,4.90702301802463e-06
"FUN_003069","-0.597826035538497",4482.0168954582,1.02258589686151e-05,0.000101098423711987
"FUN_011687","-0.597822040014445",94.4424177593534,4.16173693554625e-05,0.000344750589730135
"FUN_005299","-0.597494953943443",420.100992262267,1.24795989186538e-07,2.03696050231466e-06
"FUN_010450","-0.597454033089589",570.495358549214,8.00781189728719e-11,2.66883610000053e-09
"FUN_003779","-0.597403663402674",262.350909645596,0.008712704814197,0.0311757184428133
"FUN_005743","-0.596442280330187",280.822175299077,0.0010627986651905,0.00550848740356062
"FUN_003765","-0.595748849103238",93.8947109777852,0.00020818336012603,0.0013635629497103
"FUN_002816","-0.595167678526933",110.394385985273,5.5773933574372e-05,0.000442088629454826
"FUN_011731","-0.592192118289769",435.397682285248,0.000220252447908824,0.00143214057667031
"FUN_006335","-0.592143115207936",277.045709796102,0.00434007577779255,0.0176647617073402
"FUN_016432","-0.591223538184143",9444.31344834293,1.24022330430638e-07,2.02890731356951e-06
"FUN_013401","-0.591057507448556",312.564235864867,0.00247104787484617,0.0111500589088226
"FUN_008932","-0.590367144464533",417.039294218142,0.000424228582619594,0.00251223959401711
"FUN_005558","-0.589844782795789",358.448624934558,5.59628304250979e-05,0.000443340698077434
"FUN_002547","-0.589219169032238",665.693379234829,0.00725229593871073,0.0269395160958174
"FUN_011598","-0.587914238833772",76.1189793977586,0.000718021391135494,0.0039364822327325
"FUN_014487","-0.587652928282925",1172.74036712677,0.000890934567370245,0.004732388170861
"FUN_015585","-0.587271929710727",593.489414094,0.00571914021253954,0.0221576097285494
"FUN_014014","-0.586858372877244",137.514789785308,0.00122388452737995,0.00615420672346737
"FUN_008654","-0.586603271578023",3302.32049398947,0.00031126279851867,0.00192853746890232
"FUN_001939","-0.586322412697123",46546.2894925723,0.00114275350072551,0.00583635082640672
"FUN_005643","-0.585180853213798",4597.24745463142,0.000674952353115042,0.00374042620746004
"FUN_011888","-0.58328799957435",480.678864726112,0.00420580016046631,0.0172258708487118
"FUN_005129","-0.582584917730906",175.871531808461,6.13543025655119e-05,0.000481790964419918
"FUN_008488","-0.582241451821726",941.759504729551,7.60097826802053e-05,0.000577286142906896
"FUN_004459","-0.582127965180744",3382.23479936139,0.00458838293722012,0.0184760089556903
"FUN_012419","-0.581764889805496",4331.30555944972,0.00101168364510444,0.00528212223307261
"FUN_009398","-0.581747328372284",74.8344915497756,0.00922569660074598,0.0326372396902717
"FUN_000487","-0.581416041323573",846.715531650946,0.000788364932781721,0.00427147744865589
"FUN_007788","-0.581374332788972",1104.0734771275,6.03431682425655e-08,1.08777099884806e-06
"FUN_011156","-0.581168900111461",657.531409570508,0.000172523391111763,0.00116844646409389
"FUN_003679","-0.581014042381591",590.334462122791,8.30239078022813e-06,8.438408671734e-05
"FUN_005117","-0.580207161030542",748.768895589491,3.22938426102338e-05,0.000277127579908539
"FUN_012101","-0.58006363803535",1239.68080347751,3.82145108129857e-06,4.29819490978103e-05
"FUN_007487","-0.579857911120364",1555.23481570884,0.00364345964103823,0.0153519505038923
"FUN_002630","-0.578770243108975",979.430784619636,0.000495621567162109,0.00287444462929995
"FUN_015721","-0.578633702576872",127.945874840578,0.00191443761845226,0.00901307671157665
"FUN_000265","-0.578391433034874",158.828785392393,0.00707122861397568,0.0263900461632514
"FUN_014259","-0.578177874297025",140.053866306048,0.00305633093012223,0.0132636309682919
"FUN_009352","-0.577849984460877",1112.60282628339,0.000446231960369555,0.00262410760117197
