"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_015329","FUN_015329",0.163199375089512,2.54236911434739,0.50909959273594,0.622518022422554,0.726498088857554,-6.86598759699206
"FUN_000727","FUN_000727",0.636654463736669,-3.89557157397841,0.508800853457991,0.622719473553102,0.72668188742809,-5.34631562703677
"FUN_016357","FUN_016357",-0.13763565166064,3.3712219805108,-0.508713751189129,0.622778216101535,0.726699138164359,-7.06028462263866
"FUN_002322","FUN_002322",0.160206406871397,2.14427524093848,0.508588119998148,0.622862947838747,0.726746710242965,-6.76800617032696
"FUN_009095","FUN_009095",-0.087203931396266,3.08899569484777,-0.508089289411102,0.623199440809264,0.727081719157443,-6.99595377344474
"FUN_001055","FUN_001055",0.703897450035765,-1.39189476967224,0.508007941898004,0.623254323600062,0.727081719157443,-5.69848519757101
"FUN_001437","FUN_001437",0.0949386870009739,2.43603599045515,0.507958380785265,0.623287762233087,0.727081719157443,-6.84310765335673
"FUN_012653","FUN_012653",0.102860342837479,-0.745026010989281,0.507882297666722,0.623339096894781,0.727081719157443,-5.82318546823917
"FUN_003768","FUN_003768",0.0499052185851645,4.01390390200374,0.507836521394289,0.623369984006922,0.727081719157443,-7.19123897164635
"FUN_012044","FUN_012044",-0.0929372043383438,1.12367264145379,-0.507543093260116,0.623567990271374,0.727219543309869,-6.45364095603611
"FUN_000249","FUN_000249",-0.79088173565354,-2.47898896798681,-0.507478290846001,0.623611723436617,0.727219543309869,-5.54001507491949
"FUN_005665","FUN_005665",-0.168604962352654,7.00653630014846,-0.507465845561865,0.623620122555242,0.727219543309869,-7.35327403150886
"FUN_012850","FUN_012850",-0.533316855400555,-4.64646423494727,-0.507247933470721,0.623767197121437,0.727339742936762,-5.26956067046906
"FUN_008267","FUN_008267",0.183071531762699,1.50437116242103,0.507021141433137,0.623920283599753,0.727440655412207,-6.56885506003366
"FUN_003086","FUN_003086",-0.125710496095229,0.29858299719616,-0.506989343438456,0.623941749022423,0.727440655412207,-6.13623394107184
"FUN_010739","FUN_010739",-0.0385786994428434,7.26589603661568,-0.506877236831754,0.624017430219089,0.727477583847092,-7.34457332018388
"FUN_003390","FUN_003390",0.225737566458999,6.48627593958847,0.506734417168663,0.62411385197215,0.727538684645061,-7.36493030660149
"FUN_007596","FUN_007596",-0.0416981613198981,5.91164255440415,-0.506510553417427,0.624265004102952,0.727663572332951,-7.37100649783385
"FUN_015912","FUN_015912",0.758470246526154,-4.67884800343687,0.506385903630378,0.624349175269941,0.727710372727025,-5.27296082770271
"FUN_009664","FUN_009664",0.0700047555522758,5.92233335249786,0.506109090747333,0.624536116749266,0.727876942046117,-7.37040724344819
"FUN_015579","FUN_015579",-0.0866301695746765,5.80037252798109,-0.506040710312554,0.624582300810813,0.727879451159925,-7.3707934976319
"FUN_008468","FUN_008468",0.853020054514968,-2.76755194878645,0.505883986978189,0.624688158055178,0.727951497307919,-5.49062016619767
"FUN_007493","FUN_007493",0.164292193599293,0.178955433405599,0.505062085247584,0.625243451605844,0.72849970345625,-6.08646783390852
"FUN_010148","FUN_010148",0.0765319938837834,4.56103005644125,0.505057225056639,0.625246735989188,0.72849970345625,-7.28284285063984
"FUN_005902","FUN_005902",-0.472225029234343,-4.51971620386077,-0.504923131560818,0.625337356111898,0.728553938535893,-5.28346141712636
"FUN_011496","FUN_011496",0.244648875184899,-4.92719972715303,0.504392144671622,0.625696260946756,0.728880689866965,-5.25089151637816
"FUN_014518","FUN_014518",0.462843327283956,-0.0333979147360766,0.504303590496057,0.625756126598568,0.728880689866965,-6.00274712935878
"FUN_000872","FUN_000872",0.159834529554954,-0.20307830323427,0.504289553453718,0.625765616383963,0.728880689866965,-5.96349599804541
"FUN_015073","FUN_015073",0.193600286894047,1.53057059361611,0.504247299815002,0.625794182522644,0.728880689866965,-6.58079476324934
"FUN_001101","FUN_001101",-0.0512116917917433,4.96532257766869,-0.503653969007864,0.626195381036243,0.729296593202066,-7.33323484238289
"FUN_008679","FUN_008679",0.592088276657116,-0.891319273741662,0.503509177689352,0.62629330567602,0.729333278677544,-5.79766203741731
"FUN_015698","FUN_015698",-0.484023975813774,-4.55715575533892,-0.503443585549479,0.626337669202033,0.729333278677544,-5.28030445547507
"FUN_008824","FUN_008824",-0.0449419563212152,2.98535195572431,-0.503411697137094,0.626359237637475,0.729333278677544,-6.9742462822332
"FUN_011420","FUN_011420",0.0593327786434346,4.25725149618962,0.503273365056561,0.626452805931546,0.729339141728019,-7.23757919069611
"FUN_008033","FUN_008033",-0.113341382972078,0.609326230829303,-0.503270211085387,0.626454939370361,0.729339141728019,-6.25652120958902
"FUN_005227","FUN_005227",-0.533560456562941,-4.17251028116427,-0.50317941341912,0.626516359146102,0.729339141728019,-5.32164346926877
"FUN_016375","FUN_016375",0.337642677227993,-4.88976017567488,0.50314335613709,0.626540750812389,0.729339141728019,-5.25485798040369
"FUN_006301","FUN_006301",-0.116550469401061,1.41674621332867,-0.502810388643119,0.626766015842094,0.729549993513988,-6.56652829724595
"FUN_010107","FUN_010107",0.630917902586603,-3.8002113027848,0.501567229075204,0.627607419196213,0.730477944570344,-5.36143024367701
"FUN_005598","FUN_005598",0.0236628895043616,4.86436732442481,0.501171534350317,0.627875354641749,0.73073834747837,-7.32304150929659
"FUN_015162","FUN_015162",0.310262935647162,-2.1466048064785,0.500878211772996,0.628074008159115,0.730915694924707,-5.5852895293647
"FUN_006060","FUN_006060",-0.0324723889716161,3.77026526258714,-0.500789414255345,0.628134152727382,0.730915694924707,-7.14834448200574
"FUN_003859","FUN_003859",0.0286093325784043,5.51138233487419,0.500686897278869,0.6282035933824,0.730915694924707,-7.36563684974652
"FUN_000425","FUN_000425",-0.18508310406799,0.189658619268072,-0.500600419371428,0.628262172840399,0.730915694924707,-6.10274358044369
"FUN_007480","FUN_007480",0.101653258438695,3.68244842768921,0.500487730277741,0.628338511654374,0.730915694924707,-7.12648158466841
"FUN_007745","FUN_007745",0.0393639908436132,5.57553953883829,0.500472370474912,0.628348917183524,0.730915694924707,-7.36758616700574
"FUN_000199","FUN_000199",0.0740421808038989,2.27758288468371,0.500464042822086,0.628354558804648,0.730915694924707,-6.8096001359894
"FUN_009048","FUN_009048",0.0542490711363506,4.85488850190061,0.500424339483136,0.628381456431549,0.730915694924707,-7.32165734429465
"FUN_006105","FUN_006105",-0.0529936083300635,4.70401244217302,-0.500152500681668,0.628565633213894,0.731055941125295,-7.30802719897786
"FUN_008411","FUN_008411",-0.145113899176939,1.78553204468612,-0.500115837642637,0.628590475298224,0.731055941125295,-6.6883377103578
"FUN_000187","FUN_000187",-0.118011095414099,0.781297699712507,-0.499945928509351,0.628705608474143,0.731138404058112,-6.32941356586601
"FUN_004162","FUN_004162",0.0456002595897251,3.60561452063199,0.499781418040443,0.628817093477584,0.731216613131538,-7.11201291836287
"FUN_006104","FUN_006104",0.0631279538589111,2.50300764803865,0.499121387486052,0.62926448054313,0.731685385655095,-6.86401219723783
"FUN_004677","FUN_004677",-0.195354471477263,1.76017915056072,-0.4989216427445,0.629399904426568,0.731791378539569,-6.6821524176208
"FUN_012783","FUN_012783",-0.0493772346171606,3.68417302781394,-0.498084561424211,0.629967591049927,0.732356461023191,-7.13217690206114
"FUN_001735","FUN_001735",0.110066937182787,1.71906497515573,0.498074339042882,0.629974525179952,0.732356461023191,-6.65385862908059
"FUN_000957","FUN_000957",0.0605957961035912,2.74853289071821,0.497280526191927,0.630513107113476,0.732931029723147,-6.92163607278235
"FUN_008520","FUN_008520",0.0505266914478382,4.82735541541245,0.497193470560747,0.630572186118232,0.732948165428245,-7.32051404447999
"FUN_011674","FUN_011674",0.0670457171070984,5.74115320079138,0.497090294196963,0.630642208789476,0.732978018245014,-7.37293813276683
"FUN_003673","FUN_003673",0.0452661305431583,4.43009548606021,0.496271174698086,0.631198257790589,0.733572722127125,-7.26975510136173
"FUN_010989","FUN_010989",-0.0910161318052745,2.06076881352866,-0.496198113207259,0.631247866519234,0.733578803615428,-6.76149800456624
"FUN_002901","FUN_002901",-0.0620370286370964,5.52125722906956,-0.495932970664302,0.631427914515624,0.733718588479764,-7.36971346177036
