"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_004000","FUN_004000",0.409920689882722,3.59542357130297,2.49150827499535,0.032344653649418,0.0802596021432796,-4.34413554856722
"FUN_005062","FUN_005062",-0.298842940477563,5.63986218932593,-2.49117997880735,0.0323627042150804,0.0802923402940859,-4.64182232069309
"FUN_009364","FUN_009364",1.01849379786424,0.372260429251536,2.49075882124119,0.0323858751289601,0.0803286860962843,-3.66325768294748
"FUN_010491","FUN_010491",-0.937734496808328,0.271437460041307,-2.49073706869817,0.0323870723387414,0.0803286860962843,-3.66790351785257
"FUN_012427","FUN_012427",0.331317929700351,3.4977435801319,2.4900671632905,0.0324239638282936,0.0804081227191001,-4.32856380345938
"FUN_011784","FUN_011784",0.241971568720535,6.86148732663597,2.48926778491924,0.0324680397491208,0.0805053494964326,-4.64968730065768
"FUN_002307","FUN_002307",-2.01048718555481,-2.88166122743649,-2.48886415610007,0.0324903174420198,0.080546884972138,-3.43279156176054
"FUN_011538","FUN_011538",0.237866402469025,5.98338557188349,2.48878775340853,0.0324945360764133,0.080546884972138,-4.65023311422886
"FUN_008580","FUN_008580",0.346444321597812,2.39367161286766,2.48851698285796,0.0325094912467655,0.0805718740330256,-4.084830174141
"FUN_005609","FUN_005609",-0.346993441724867,5.96185899804864,-2.48826095848019,0.0325236382192083,0.0805948528559036,-4.6551479601934
"FUN_013129","FUN_013129",0.673807070752688,0.475564957737768,2.48706482699627,0.0325898127868208,0.0807467318913271,-3.69284782071006
"FUN_011910","FUN_011910",-1.16951520999857,-2.68147592174013,-2.48631839917275,0.0326311754804019,0.0808370990358944,-3.44331308176617
"FUN_000102","FUN_000102",-0.750678170609786,1.45768820681531,-2.48598171945796,0.0326498492984884,0.0808712404485033,-3.90324122315134
"FUN_014269","FUN_014269",-0.235639491032985,4.55912920793182,-2.48549012706082,0.0326771342723171,0.0809266976263182,-4.55578889123732
"FUN_016219","FUN_016219",0.399776653257506,2.13721440165412,2.48498931161596,0.0327049543395141,0.0809834631795247,-4.03295966879096
"FUN_005280","FUN_005280",0.905230296415857,-1.98966775308325,2.48476569029639,0.0327173839624696,0.081002107875331,-3.46735934209905
"FUN_004544","FUN_004544",0.430962226996238,9.12665809027045,2.48378838944849,0.0327717604541504,0.0811245840173047,-4.60019676450013
"FUN_007914","FUN_007914",-0.964882309986042,-3.28247632050786,-2.48279102337387,0.0328273454835487,0.0812500147010846,-3.43156320846079
"FUN_013751","FUN_013751",0.471861962646558,3.65806980489006,2.48246380690808,0.0328456021513052,0.0812829215415319,-4.37046724730968
"FUN_002084","FUN_002084",2.12560237657663,3.79138571250767,2.48237650434175,0.0328504747939613,0.0812829215415319,-4.29865353345149
"FUN_009934","FUN_009934",0.158806638896827,4.62093343615234,2.48185655150247,0.032879509872752,0.0813425887019551,-4.56041194732365
"FUN_015993","FUN_015993",1.66865578106186,0.733718873093248,2.4812518254283,0.0329133107484397,0.0814074430125093,-3.71395819953414
"FUN_008993","FUN_008993",1.18177305264237,-1.9810590008156,2.48121136096914,0.0329155737157832,0.0814074430125093,-3.47348472744033
"FUN_003319","FUN_003319",-0.473504890379542,5.21984355822814,-2.48109901453361,0.0329218574755855,0.0814108041778464,-4.63739147429452
"FUN_008727","FUN_008727",1.16595032353014,-0.00717196490746912,2.48097335120325,0.03292888748077,0.0814160094143897,-3.62280026531564
"FUN_002012","FUN_002012",0.350821803192033,4.46717829290723,2.48055499291955,0.0329523024645449,0.0814617185645868,-4.53153808652387
"FUN_000034","FUN_000034",-0.409632725963712,7.43671657472253,-2.48014852604919,0.0329750676629719,0.081505807945064,-4.65399397081472
"FUN_002164","FUN_002164",1.08083920801876,8.06938482756518,2.47975821957664,0.0329969423877116,0.0815476834521245,-4.63621919582798
"FUN_002197","FUN_002197",0.496480786249721,9.71597346459442,2.47927349025893,0.0330241290079221,0.081590975575107,-4.59106812794393
"FUN_002938","FUN_002938",-1.87351122567018,-3.64893779550201,-2.47926988832317,0.0330243311096147,0.081590975575107,-3.42743069291108
"FUN_005755","FUN_005755",-1.27479134355933,-0.399037707641045,-2.478934023918,0.0330431815609973,0.0816236157140651,-3.58604106805608
"FUN_015640","FUN_015640",-2.641277748586,-1.36147554367352,-2.47885857554109,0.0330474175775354,0.0816236157140651,-3.51285812752148
"FUN_001151","FUN_001151",-0.451298482878242,5.85498656075982,-2.47850876063345,0.033067064798288,0.0816599414670599,-4.66974220780311
"FUN_003402","FUN_003402",0.347557049296305,3.39966287828014,2.47810510585189,0.0330897502608393,0.0817037582616781,-4.32578042165151
"FUN_009801","FUN_009801",-0.338808790887354,4.96686491797956,-2.47724219427356,0.0331382976239032,0.0818090780852026,-4.62175212330677
"FUN_010293","FUN_010293",-0.444133554871302,2.81222378840951,-2.47717107204596,0.0331423020952515,0.0818090780852026,-4.21093267415267
"FUN_002681","FUN_002681",-0.710474033130026,0.162830318532484,-2.47676002792271,0.0331654549246667,0.0818470036885994,-3.67221191009762
"FUN_010706","FUN_010706",-1.72514047277512,-3.26201454854701,-2.47672251560982,0.0331675686715823,0.0818470036885994,-3.44024981244912
"FUN_007815","FUN_007815",-1.79056339134633,-4.14983667382474,-2.47623875746494,0.0331948394462058,0.081902073266452,-3.42191909865055
"FUN_009477","FUN_009477",0.222287410091329,6.52208856346089,2.47607500151833,0.0332040758369549,0.0819126365707657,-4.67529616603998
