"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUN_002782",2773.57830617095,2.2804139509113,0.196765470190574,11.5895027145904,4.65829189444883e-31,2.80157438351977e-28
"FUN_012575",1647.22467201869,-5.09772597392119,0.444621634621121,-11.4653124746508,1.97047072235266e-30,1.13767097625753e-27
"FUN_002437",463.563728428177,1.93136370155628,0.168870159157268,11.4369744849806,2.73248964599357e-30,1.51695213654889e-27
"FUN_006745",143.031866371836,2.36623246600314,0.207446668942294,11.4064616128464,3.88201591554903e-30,2.07529695277906e-27
"FUN_012645",744.353523097391,2.30485934310391,0.204099221085376,11.2928375269976,1.42365091754226e-29,7.33892047993037e-27
"FUN_014661",1151.03181334741,0.893692770950104,0.0792266453834566,11.2802046158162,1.64363233338992e-29,8.18075486212073e-27
"FUN_000344",287.480558875081,1.92050438667255,0.172521864696968,11.131947768162,8.76979646858853e-29,4.2194414075869e-26
"FUN_000887",295.151361099878,-9.23491476599603,0.832263521586829,-11.0961426597051,1.30975427422428e-28,6.09838490133978e-26
"FUN_005595",1044.81596701803,1.34503150155052,0.122134247866705,11.0127300494654,3.31794582024635e-28,1.47177795922847e-25
"FUN_012169",478.229327096108,1.72468595664921,0.156626388120353,11.0114647815536,3.36487963520435e-28,1.47177795922847e-25
"FUN_009171",3085.25586323907,0.676601780720761,0.061795544004598,10.9490383428038,6.71567887891767e-28,2.85100320406758e-25
"FUN_000473",248.785671273366,1.50444200498902,0.139322599999497,10.7982624857306,3.50778559623187e-27,1.44661077988602e-24
"FUN_006770",129.259844529406,1.26123324301999,0.117057870751746,10.7744420338448,4.54529531301595e-27,1.82241090411312e-24
"FUN_009056",59.9718791669594,4.22375220810735,0.392676798972727,10.7563070167553,5.53438047030474e-27,2.15900669482104e-24
"FUN_004521",2425.29594898792,0.991706217749517,0.0922749245015972,10.7472991509449,6.10223028890096e-27,2.31788399973675e-24
"FUN_004788",103.28748064869,2.72076177195171,0.25337997074041,10.7378723109064,6.75839810541857e-27,2.43876795634029e-24
"FUN_004789",103.28748064869,2.72076177195171,0.25337997074041,10.7378723109064,6.75839810541857e-27,2.43876795634029e-24
"FUN_013170",122.565182259069,2.90421642644779,0.270939249044119,10.7190687089226,8.28331505261963e-27,2.91613096267102e-24
"FUN_001857",2876.0261620833,1.38795148561721,0.129809796755528,10.6921936580114,1.10720730574914e-26,3.80510244075788e-24
"FUN_002259",248.000217796436,2.34149446446442,0.21916218211423,10.6838435439742,1.21149510686028e-26,4.06667915637706e-24
"FUN_006209",160.696162304064,-6.88008490767719,0.646484440567614,-10.6423054847793,1.89384369011737e-26,6.21266814162594e-24
"FUN_003016",2559.87264405572,-2.77701596100872,0.264723147771606,-10.4902649593931,9.57594792135195e-26,3.07153849548431e-23
"FUN_009386",31857.1878925313,1.7671317294875,0.168549815986395,10.4843290343915,1.01966832459864e-25,3.19954186896886e-23
"FUN_010594",1252.03830796766,1.87226523660349,0.179062858346696,10.4559105885513,1.37669923882649e-25,4.22793123685565e-23
"FUN_003017",1393.81111693103,-2.46954776108191,0.238080329600662,-10.3727500933158,3.29891622018791e-25,9.92011598379006e-23
"FUN_008022",51.718263777085,3.08717849993538,0.298663607173531,10.3366410429164,4.81105902623974e-25,1.41720053030091e-22
"FUN_001563",1317.80392883297,1.62979781746246,0.15771222604796,10.3339979296649,4.94553826342908e-25,1.42767798588671e-22
"FUN_002467",1460.76539545833,-9.13357638871199,0.889997246495457,-10.262477130887,1.04003948526767e-24,2.94351567261833e-22
"FUN_006034",2747.63571805634,-1.46622465371125,0.143110859771017,-10.2453765986541,1.24140484817104e-24,3.44585338048092e-22
"FUN_001926",1592.85270417885,-1.01693060363575,0.0999237143211653,-10.1770696830507,2.51006261248448e-24,6.82081952497285e-22
"FUN_008006",229.600636298886,-1.62594688044198,0.159790916549668,-10.1754650110952,2.5517822803695e-24,6.82081952497285e-22
"FUN_012629",165.83804737517,4.10262212149772,0.403268395443749,10.173428336687,2.60572400680445e-24,6.83836732985735e-22
"FUN_006187",5420.1426320034,-4.43194577349554,0.43599326575286,-10.1651702483124,2.83626091028279e-24,7.18220876824945e-22
"FUN_008302",1398.89687799386,1.52794994377865,0.150291065659045,10.1666052940566,2.79479717075076e-24,7.18220876824945e-22
"FUN_011854",82.643803074774,-5.94446115004555,0.587760755718206,-10.1137428659758,4.80141248157962e-24,1.19488944412276e-21
"FUN_006173",241.854257623331,4.46409679394944,0.442603574185441,10.0859935488887,6.3717278321795e-24,1.55880541575727e-21
"FUN_012014",634.429468534141,-2.49629098858413,0.247753182463325,-10.0757171462516,7.07428135811102e-24,1.70183628538291e-21
"FUN_011641",1958.99165271332,0.925454774112376,0.0924971988852611,10.0052194581629,1.44570790462304e-23,3.42087670415229e-21
"FUN_000038",825.121117888949,1.26605596678477,0.127043820976556,9.96550605179292,2.1577218998514e-23,5.02331579071856e-21
"FUN_009349",2330.14762339209,2.00824600122334,0.201803297308701,9.95150241847288,2.48404282186809e-23,5.69121810965778e-21
"FUN_014390",121.995967568029,2.3711753387553,0.23881376997857,9.92897243307233,3.11448446293834e-23,7.02413574032063e-21
"FUN_016443",434.53580824884,2.79648954791546,0.281781315991856,9.92432567103308,3.26300800503287e-23,7.24588577609915e-21
"FUN_010950",2878.46677531804,2.0515326087814,0.207372701950163,9.89297332526649,4.46563588266148e-23,9.76621035308118e-21
"FUN_008871",973.89908593374,3.40315992891823,0.344809881115712,9.86967054977229,5.63493780000852e-23,1.21395062993019e-20
"FUN_007232",3001.73699133264,2.54200372702927,0.257843548904061,9.85870593944979,6.28542142307204e-23,1.33417312971503e-20
"FUN_010759",181.095667367522,-3.35343745478368,0.34081810272767,-9.83937598368487,7.61818778180862e-23,1.5936365571395e-20
"FUN_007611",620.264768230711,1.44377578477182,0.147590756333136,9.7822913889877,1.34138728959446e-22,2.76594059114378e-20
"FUN_009385",1246.46802095536,1.30225795328721,0.133401862551311,9.76191732545196,1.64024435001353e-22,3.33454745747822e-20
"FUN_014848",361.246097146789,3.29959779935267,0.338467141889734,9.7486502853137,1.86937054191072e-22,3.74756866693602e-20
"FUN_001618",1272.84073347121,3.72931307482608,0.383048500212042,9.73587697840263,2.11981227694899e-22,4.19142060349064e-20
"FUN_003300",466.191360058652,-3.72505098984331,0.382745406682921,-9.73245119288727,2.1924498343997e-22,4.276462285098e-20
"FUN_000463",178.145360801252,4.97017555948053,0.511613341779996,9.71471060975146,2.60989333493254e-22,5.02282671952218e-20
"FUN_008868",1726.7827501936,-3.10438856304319,0.319813864950489,-9.70686046874104,2.81885981268124e-22,5.35360822845276e-20
"FUN_001295",227.570787251146,2.99271612455759,0.308446016614769,9.70256045904888,2.9402569337148e-22,5.51164527029084e-20
"FUN_001495",314.03956581721,0.993181814048394,0.102429087160437,9.69628688082271,3.12670830220567e-22,5.78601379923546e-20
"FUN_011892",459.594132973341,1.74335030198745,0.179923502508789,9.68939731429632,3.34496649361053e-22,6.11155017326258e-20
"FUN_015615",300.311103101137,-1.33661300038109,0.13896260252398,-9.61850869301645,6.67924765608988e-22,1.20510325835002e-19
"FUN_003255",160.592000993783,1.22505181716043,0.127938556387298,9.57531374241814,1.01548514805436e-21,1.80956946012552e-19
"FUN_012956",114.943007085759,2.41961106840806,0.252786731134683,9.57174871302445,1.05112504889991e-21,1.82794445250859e-19
"FUN_013013",646.259498221059,2.23672634105161,0.233678747082135,9.57180046957986,1.05059888524476e-21,1.82794445250859e-19
"FUN_002059",286.053225146012,-3.37110860500869,0.354136554787117,-9.51923363866002,1.74460853400259e-21,2.99781899759445e-19
"FUN_000674",557.475007661256,2.99137817215148,0.314333106323506,9.51658642368014,1.78961131173483e-21,3.038970549833e-19
"FUN_012157",774.246886353367,-4.00639028232843,0.421319850783559,-9.50914198530514,1.92241563456799e-21,3.22652875225051e-19
"FUN_015995",210.79243779593,1.91521550153209,0.201565554326042,9.50170036708817,2.06490597681078e-21,3.42584515738929e-19
"FUN_002954",590.956185290903,0.942015023383497,0.0992580456859831,9.49056589693187,2.29783404794561e-21,3.7689700736417e-19
"FUN_010835",194.414679753022,-1.78477611066926,0.189682617933481,-9.40927603232023,4.9956588215264e-21,8.10194825055192e-19
"FUN_010077",571.432424406527,-1.11069926521498,0.118080216056582,-9.40631125439972,5.1385436856904e-21,8.24108217325058e-19
"FUN_013042",504.558728556637,1.97900209761613,0.212591116659458,9.3089595121052,1.290907138086e-20,2.04757732210256e-18
"FUN_004781",274.133506332368,4.01764092389253,0.432019503644039,9.29967487579646,1.40875796481637e-20,2.2102187461043e-18
"FUN_006769",9198.78718666735,1.58668110201147,0.170726153165391,9.29372022149635,1.48987696468187e-20,2.31235312991592e-18
"FUN_001469",25.1153000050546,3.84944707808502,0.414293989365688,9.29158321601234,1.52010120639124e-20,2.33416391628204e-18
"FUN_012929",2022.05828328584,0.913049279166099,0.0984028396539074,9.27868832218038,1.71577698455766e-20,2.60689736790581e-18
"FUN_007533",11503.7608761721,0.476658347840221,0.0515635565676256,9.2440936888262,2.37242681665641e-20,3.56704256996028e-18
"FUN_000540",275.35051042186,2.53641167277812,0.274889147165853,9.22703460259854,2.78227747496694e-20,4.14014361584256e-18
"FUN_009116",104.653968869357,3.71165647863522,0.402802906693013,9.21457223113826,3.12521907707098e-20,4.6030012406574e-18
"FUN_002466",2280.21155009465,-8.23449523139576,0.89381992829139,-9.2127004229327,3.1802161788664e-20,4.63669094199571e-18
"FUN_003553",573.264763701258,3.28115646650999,0.356405327261536,9.20624978229415,3.3771798764445e-20,4.87462143365999e-18
"FUN_013169",5819.37710663325,1.57727861333319,0.171423461250777,9.20106618910098,3.5441546166957e-20,5.06498294429562e-18
"FUN_004040",149.975259847205,-1.51049145087655,0.164291291098361,-9.19398369066449,3.78556044241329e-20,5.35693915939152e-18
"FUN_000405",942.796779801634,0.893283653309403,0.0972553800098758,9.18492790032484,4.11803092560386e-20,5.74390148097227e-18
"FUN_002453",429.799502288154,3.56807886752925,0.388493764590042,9.18439159839402,4.13860159360618e-20,5.74390148097227e-18
