"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_008473","FUN_008473",5.3600597677152,-1.51075080733436,19.3839413463061,3.79872057621524e-09,5.74683182000651e-05,6.68765299156919
"FUN_008877","FUN_008877",9.19698700759931,3.86213620338395,18.1969593004446,6.95279392657009e-09,5.74683182000651e-05,8.58648020810378
"FUN_013025","FUN_013025",-1.75707252212967,8.45653307239541,-15.5784654641622,3.04564763991339e-08,0.000167825337118027,9.67250232361935
"FUN_005765","FUN_005765",-1.29307071012223,4.22822806015663,-14.8726389380752,4.71903799473738e-08,0.000195026042727509,9.22351304261965
"FUN_010292","FUN_010292",-4.21864739269954,2.53535170556187,-14.1269264397326,7.65663563717106e-08,0.000208797686867849,8.17078263179605
"FUN_007339","FUN_007339",-1.48515827244992,6.8444544125771,-13.8589416148233,9.1634991851156e-08,0.000208797686867849,8.59509523703827
"FUN_001047","FUN_001047",-1.10758677307518,9.77724681419706,-13.6825564459006,1.03316503530888e-07,0.000208797686867849,8.47570673554309
"FUN_015995","FUN_015995",-2.52983790184159,2.81834998887023,-13.6822559562713,1.03337747850292e-07,0.000208797686867849,8.23232156287036
"FUN_014060","FUN_014060",2.4203878470388,4.80841156069448,13.3469009445203,1.30328259064488e-07,0.000208797686867849,8.23303254625476
"FUN_002096","FUN_002096",-1.82999561631836,7.17944212008979,-13.2796842204217,1.36619885758611e-07,0.000208797686867849,8.19645702606769
"FUN_002467","FUN_002467",9.7149760780758,2.27980964904892,13.0701797839459,1.58466877589518e-07,0.000208797686867849,6.1976837887873
"FUN_002782","FUN_002782",-2.30965629908905,7.33267329105367,-12.967101140559,1.70599808384719e-07,0.000208797686867849,7.97433093364478
"FUN_012956","FUN_012956",-2.5995531957438,2.51873605961931,-12.6800351411464,2.10101444956693e-07,0.000208797686867849,7.53156221416089
"FUN_005881","FUN_005881",2.26909188976719,5.43995158391559,12.672561075584,2.11255703487271e-07,0.000208797686867849,7.76926694799988
"FUN_015181","FUN_015181",3.7689864306029,4.60961552571866,12.6423146255409,2.15998325135086e-07,0.000208797686867849,7.69685673812357
"FUN_002485","FUN_002485",8.97604009529921,2.33178303503375,12.4970237837497,2.40467007930056e-07,0.000208797686867849,6.11128523363859
"FUN_002486","FUN_002486",8.97604009529921,2.33178303503375,12.4970237837497,2.40467007930056e-07,0.000208797686867849,6.11128523363859
"FUN_004521","FUN_004521",-0.982091502959414,7.33867379828104,-12.4913664060914,2.41479346526088e-07,0.000208797686867849,7.62305373145722
"FUN_003726","FUN_003726",-2.7222865581202,3.46653739402183,-12.4332114812745,2.52160860438286e-07,0.000208797686867849,7.54174429148805
"FUN_001926","FUN_001926",1.05702993834113,6.58272138502298,12.2778526402731,2.83322968806025e-07,0.000208797686867849,7.45912880734645
"FUN_001857","FUN_001857",-1.39083376457195,7.63900236294438,-12.2034661432997,2.99718182817902e-07,0.000208797686867849,7.40686062850652
"FUN_014661","FUN_014661",-0.864084067980036,6.50879003774289,-12.1961493000038,3.01386192189771e-07,0.000208797686867849,7.39241056301036
"FUN_010835","FUN_010835",1.930462661924,3.59734741756453,12.1176845946232,3.1992747803728e-07,0.000208797686867849,7.31590563244665
"FUN_005924","FUN_005924",-4.45074409154201,3.59192742314499,-12.1078171388727,3.22346314301289e-07,0.000208797686867849,7.24709466490851
"FUN_002059","FUN_002059",3.47712742471355,3.432705857752,12.1057484505482,3.22855954343448e-07,0.000208797686867849,7.1872176401895
