"","logFC","logCPM","PValue","FDR"
"FUN_014564",3.45191922755354,1.77774009191357,2.30146150098013e-05,0.000372767425964082
"FUN_004915",3.45553631158035,6.45306438027701,5.67816121214876e-05,0.000792900473760394
"FUN_003923",3.46150984353796,0.19430358587998,0.000356045779780759,0.00382831377675034
"FUN_006174",3.4643600109052,4.11009839472851,7.1115575193217e-10,4.59754680085586e-08
"FUN_002553",3.46664319688364,3.87707942948525,4.31566352847159e-20,2.32016710772984e-17
"FUN_006111",3.47167157392573,3.69401939913828,0.000715804559718679,0.00699197493762941
"FUN_007274",3.47193716852461,2.08125333336045,0.000128793702495461,0.00159740760734832
"FUN_014019",3.47231738267298,1.07731988771366,1.16291967491576e-05,0.000209205807155374
"FUN_001654",3.4829822231714,3.2603786122976,7.51447218940766e-10,4.79622339102924e-08
"FUN_014718",3.48366011370461,-2.32544751273577,0.000382060467487612,0.00406117202626756
"FUN_013734",3.48568011749763,9.18808825322587,1.07908081242917e-05,0.000196142933629843
"FUN_002925",3.49551803861654,3.63478088093358,0.00141242168795906,0.0126394560526836
"FUN_008620",3.50015983949827,2.12524166657155,7.08768377067632e-09,3.55095497299332e-07
"FUN_013735",3.50271380206959,7.88171655670761,4.83411056838012e-05,0.000694462461714464
"FUN_008690",3.50344287493161,3.60311682122368,1.8605392832208e-10,1.42112667217816e-08
"FUN_006110",3.50373701118312,6.49794068487252,0.000721060635375359,0.00703348608602705
"FUN_015716",3.5054987158513,2.48124852175858,2.32326510151007e-07,7.30992636276061e-06
"FUN_012758",3.50636701054433,-0.628018983221696,1.25270444511817e-05,0.000222494316821625
"FUN_016443",3.5097309424089,4.44566089108481,1.31912963367104e-09,8.04825665790897e-08
"FUN_014977",3.51477399329977,1.38842979542791,1.1836225701402e-11,1.19888958589998e-09
"FUN_010127",3.51687321215267,7.93671161529865,0.000284587634011879,0.00315211247877817
"FUN_000002",3.51813001514229,-1.77170059250003,2.0477307634538e-05,0.000337936016665375
"FUN_003711",3.52171058310581,-1.78873812380795,7.73623811628073e-05,0.00102987748942259
"FUN_004012",3.52387890780469,-0.550240108621172,0.00129655855274528,0.0117151231094205
"FUN_006857",3.5246009761898,2.42553889571258,0.000142368909690382,0.00174411272537437
"FUN_001447",3.52530612264654,-0.388158639744791,4.40534546664829e-10,3.01852543788284e-08
"FUN_005645",3.53094224977538,10.2394955741517,0.000133954546542276,0.00165554080598403
"FUN_004916",3.5346501632249,9.15723560336979,0.00178004681362408,0.0153211172172644
"FUN_000543",3.54902271579731,2.6439034529881,8.74921847120017e-08,3.07277828619186e-06
"FUN_012327",3.55340304493165,2.47444118820393,4.09693442522138e-05,0.000603445199112165
"FUN_014231",3.56275913148753,1.88763207045566,0.00017130370987181,0.00204656688597278
"FUN_003464",3.56691922620998,-1.38878666542045,2.17105747081845e-05,0.000354936155872518
"FUN_014171",3.57023363500268,8.42268962261237,5.5796844970244e-06,0.000111737578652446
"FUN_010099",3.57122119950198,5.73878435471089,2.20389508854672e-06,4.94479061760931e-05
"FUN_001476",3.57126300906656,-1.30755384869078,0.0044695765925719,0.0331085011186911
"FUN_001136",3.57734084418516,2.02434677822745,7.95146622979068e-07,2.08545784827487e-05
"FUN_002585",3.58035226445105,7.08089920574229,0.00221932128761273,0.0185204017661198
"FUN_001298",3.58332275397307,6.69672546189471,1.00014308527776e-12,1.39800000460126e-10
"FUN_010717",3.58402249787137,3.85445216584073,0.00242711392978906,0.0199448550914706
"FUN_012632",3.58594219468065,0.846484889158274,1.8214236712656e-05,0.000307486232813412
"FUN_007121",3.58886124367244,-2.2254290767643,0.00158177111532569,0.0138713389198823
"FUN_010429",3.59610142978462,-1.02013664256608,0.00253615550163699,0.0207191008777802
"FUN_001649",3.60282507774033,-1.10660981402181,0.000670079971127472,0.00661934829428961
"FUN_000621",3.61305504711871,7.04167495759279,0.00033632298559335,0.00363945855529504
"FUN_002453",3.61584330281765,5.07798339092787,5.85416187424528e-16,1.66998927914695e-13
