"X","logFC","meanExpr","pval","adj.pval"
"FUN_013139","-9.22497757641353",68.1669940199168,9.28579212929766e-14,3.92899481123563e-12
"FUN_000887","-9.19990222638661",216.928120372034,2.07801837099643e-24,3.64595249919226e-22
"FUN_008877","-9.03553435513852",2049.03579843604,7.48612018708432e-125,9.85098555418426e-121
"FUN_012054","-8.86982971482603",1505.46726805736,1.44847619359501e-58,6.35349941050559e-55
"FUN_002467","-8.76285772682316",816.388484519254,2.07893510311687e-20,2.58082141716178e-18
"FUN_002485","-8.21931444240357",659.036629123604,1.17604265293546e-34,8.59752514998759e-32
"FUN_002486","-8.21931444240357",659.036629123604,1.17604265293546e-34,8.59752514998759e-32
"FUN_002466","-8.17360853083343",2054.75797243663,1.40156434579208e-18,1.22140299511775e-16
"FUN_002470","-8.05390038108422",1296.45359785573,1.17596790505857e-15,6.6700696821835e-14
"FUN_012053","-7.55072385835065",1434.05308158896,1.14749165370585e-14,5.59253432263527e-13
"FUN_002487","-7.37434540692214",18.8966774761484,3.03764582175681e-07,3.76033691142971e-06
"FUN_005334","-7.15010080768539",245.699840534036,7.03216773125207e-46,1.32194707393637e-42
"FUN_008732","-6.80933541335589",28.6721039865716,3.0632730776968e-05,0.000224316140397396
"FUN_008473","-6.79212792563766",12.6451619271676,5.84403761109465e-13,2.19093136536737e-11
"FUN_005514","-6.62013986729301",229.291550252682,1.34350355171855e-21,1.78577406434994e-19
"FUN_006209","-6.53787669087735",104.732606692982,2.73033329389366e-23,4.12970756486743e-21
"FUN_010492","-6.49284747397513",33.3689105837948,3.76051980969559e-12,1.24961313575213e-10
"FUN_014624","-6.40433782481442",21.6568812675009,1.906894257478e-10,4.63822948875286e-09
"FUN_011854","-6.31753864277739",58.8769405693095,2.44985401129312e-20,2.98496564209316e-18
"FUN_014788","-6.04848371225901",312.151272122906,0.000395867022911424,0.00205006460231855
"FUN_012623","-5.96984315392231",208.288017865393,2.64062598675244e-12,8.88695584646427e-11
"FUN_004069","-5.90019337844763",651.60755986667,5.51536566446776e-05,0.000377021801447955
"FUN_008903","-5.81732033662615",191.860557085955,7.65210488365199e-48,2.01388096327953e-44
"FUN_012622","-5.81105892609931",5067.89125052323,5.33521932147112e-33,3.05244135005385e-30
"FUN_002469","-5.73980278325948",1723.79038973718,1.59005683548468e-12,5.53533277728649e-11
"FUN_002465","-5.68443989084226",459.381366124815,9.90021092066444e-06,8.27680276397861e-05
"FUN_003235","-5.60153845557374",106.915619994336,2.15592271621648e-06,2.15739825267624e-05
"FUN_008657","-5.51242846685872",164.490391969617,0.00119073517347632,0.0053042938888879
"FUN_000190","-5.48068504723001",5115.39191400913,7.18021908865319e-34,4.72422514937937e-31
"FUN_005722","-5.44838267173204",397.597790251458,4.72751247182633e-61,3.11046683083814e-57
"FUN_002468","-5.42615189314235",369.633609284123,4.43573998264149e-14,1.9853708310061e-12
"FUN_000231","-5.41221251065501",447.144152347729,1.27784543300818e-07,1.7175861136828e-06
"FUN_003330","-5.40328485934209",21.3031881552682,7.45333816917177e-11,1.95765423090082e-09
"FUN_002475","-5.35005048875021",2979.31365539587,8.26001239783535e-11,2.13124515966893e-09
"FUN_004335","-5.21916723533029",443.511847810709,5.48501296724025e-15,2.74509211721727e-13
"FUN_010552","-5.21849453265672",210.251761891393,2.98147232891803e-08,4.62110652252442e-07
"FUN_012575","-5.14414756124798",1222.34195520911,1.77826924698086e-29,7.3125765690691e-27
"FUN_000823","-5.12130547464111",985.11499523755,5.27234551181689e-13,2.00516747369938e-11
"FUN_003027","-5.11058805978111",26.0405484788275,1.30954111537837e-12,4.61990657835495e-11
"FUN_007703","-5.10901282752315",317.653879065402,9.32964528108085e-06,7.87796513974264e-05
"FUN_004907","-5.07884253087244",756.387031139448,0.00594626725462252,0.0205264771258074
"FUN_010322","-5.06602504518799",1512.10300616831,1.99610216214898e-07,2.56260569285058e-06
"FUN_008133","-4.98750459701817",3689.60286836225,0.00118699979054272,0.00529211745928888
"FUN_002488","-4.91983750111299",303.539323021015,0.00754422682257474,0.0249182933630173
"FUN_002474","-4.79703491960196",134.131959968225,0.00681215068089821,0.0229495880209779
"FUN_000192","-4.72426713553571",6886.57689476396,6.45727243170762e-10,1.41855171834458e-08
"FUN_005461","-4.67689675494198",61.6098855125273,5.33723265611903e-05,0.000366941716415205
"FUN_006082","-4.64930493929075",449.810588826202,0.001054324872446,0.00477750034315319
"FUN_013377","-4.63208965766406",145.705887106386,4.85839642506907e-12,1.57467090043064e-10
"FUN_010905","-4.6248511432171",41.8828477778184,1.22852571792966e-19,1.3143227579054e-17
"FUN_000885","-4.56704216502775",196.974429155151,1.76410084336073e-08,2.90899786939648e-07
"FUN_004073","-4.55617436983414",20.5280391094469,1.65370492303488e-08,2.74761402553232e-07
"FUN_014388","-4.53784452323974",1178.81984809726,0.000358598039457228,0.00188199840200023
"FUN_012685","-4.51556232338379",635.230499830421,0.00559792413926371,0.0195548403898516
"FUN_015771","-4.42438145526778",44.1411887114996,4.35288468713523e-06,4.01962172617632e-05
"FUN_006187","-4.41532101148386",3782.75667171573,3.27007583381523e-25,6.72358248393352e-23
"FUN_008712","-4.40444252527745",69.4243959058317,0.000131798499803752,0.000801079195804886
"FUN_012689","-4.3262254750835",121.032705576349,1.01677397916794e-17,7.68949930567293e-16
"FUN_007961","-4.32615402504324",254.540573388372,0.000327848471897592,0.00174239016223764
"FUN_008904","-4.32141426614067",70.1789669106513,4.39770711676777e-16,2.56059415705961e-14
"FUN_014789","-4.31110432277992",497.297289218062,0.00218992925620926,0.00889422193903015
"FUN_009903","-4.2958471042527",323.055973690341,2.89302321560716e-07,3.5982318047424e-06
"FUN_003289","-4.27502873389185",146.320656851401,2.4215823697786e-06,2.38336592400274e-05
"FUN_000946","-4.24421487459113",147.412082602093,0.000606688631071326,0.00295244663323505
"FUN_007512","-4.23943596277914",24.6589508704996,0.00126761610669373,0.00560126270919501
"FUN_016260","-4.22148810163718",9.41293317598344,1.40182887284172e-06,1.47337588959458e-05
"FUN_012690","-4.20087225020695",2.04553414957599,0.000330241685445195,0.0017522783624086
"FUN_005294","-4.13428955491873",11265.3940842235,7.83228904188474e-15,3.88924873593062e-13
"FUN_006445","-4.0914537965446",474.130601010285,0.0173535587420485,0.049968376255277
"FUN_000945","-4.07813338233033",150.300947227259,4.36389092164705e-05,0.000305611711750684
"FUN_005067","-4.04163447327019",2482.44214604886,0.000108404238719197,0.000678958294767211
"FUN_012157","-4.00226522343047",473.564210100614,2.93470911502296e-25,6.12981543564874e-23
"FUN_003300","-3.90785802891695",439.709807506207,3.27374959115073e-23,4.84036751347781e-21
"FUN_005065","-3.85888182801459",128.819513481828,1.26066927299387e-06,1.3410789784419e-05
"FUN_001231","-3.85556765715839",15.5503823640189,0.00582215595328569,0.0201827582163558
"FUN_008629","-3.81727912539872",384.898425482996,0.00177705086116149,0.00743299818246155
"FUN_008733","-3.80109918256575",5.3576943266279,0.000594115443384056,0.0029031690735362
"FUN_012579","-3.79707989736724",589.613943163165,1.13570810518995e-05,9.3521795720867e-05
"FUN_002102","-3.77350187049722",376.809961392019,0.000312996780328653,0.00167451570223429
"FUN_015845","-3.72470416413973",1430.60169695026,7.09498844084807e-05,0.000468924926635458
"FUN_015964","-3.72470416413973",1430.60169695026,7.09498844084807e-05,0.000468924926635458
"FUN_013146","-3.71721369888817",28.7919322834442,6.32103218184122e-13,2.35633038189373e-11
"FUN_007944","-3.71520226214583",134.565944063231,9.74198102763578e-05,0.00061970117864794
"FUN_002147","-3.71049668003524",730.8896501293,4.34674338715813e-05,0.000304897634496875
"FUN_015181","-3.70021978900507",558.922864477443,1.68512852874598e-42,2.21746063097683e-39
