"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUN_008877",2049.30339699238,-9.03585594457552,0.379751284221523,-23.7941419029002,3.84030911826389e-125,5.77659297569254e-121
"FUN_005722",397.598509858555,-5.44865088151711,0.33161946389769,-16.4304314875743,1.15831808611368e-60,8.71171032566101e-57
"FUN_012054",1505.66899305866,-8.87031930832476,0.551970232947002,-16.0702856401614,4.12182670422525e-58,2.06668390949854e-54
"FUN_010292",149.601742818179,4.13367847788241,0.261930450790611,15.7815880719684,4.16573727159205e-56,1.56652550098219e-52
"FUN_008903",191.88024571747,-5.81772791023708,0.400645961675973,-14.5208699618498,8.93687826591219e-48,2.68857045751702e-44
"FUN_013025",4764.40737574817,1.77282633223873,0.123154777959835,14.3951080226616,5.5538043948862e-47,1.39233876179797e-43
"FUN_005334",245.696469250714,-7.15034641728657,0.50318076169706,-14.2102937186447,7.90930757136668e-46,1.69959720697854e-42
"FUN_003726",189.567424455495,2.77280735755371,0.195641552190351,14.1728959237447,1.34823882398934e-45,2.53502604880597e-42
"FUN_015995",114.019969538177,2.57254608734796,0.187771229148874,13.7004273711619,1.00928484796832e-42,1.68685140923772e-39
"FUN_015181",558.946827731024,-3.70049352537509,0.271658299228739,-13.6218681184455,2.96875331196046e-42,4.46559873185092e-39
"FUN_005765",233.800960429253,1.30138922642118,0.0999976497871438,13.0141981255693,1.01603245069769e-38,1.38937819303588e-35
"FUN_005881",660.227837918373,-2.27601217987136,0.177704854848911,-12.8078221712428,1.48236794993093e-37,1.85814822523842e-34
"FUN_006584",238.135375359362,-3.16923222292262,0.250508283817283,-12.6512072759806,1.10168779156071e-36,1.27473752005048e-33
"FUN_014060",439.763476880546,-2.39031399507504,0.190002606088646,-12.5804274177157,2.70562018659187e-36,2.9069956319082e-33
"FUN_001047",10685.2519524686,1.11920804435699,0.0892332641267056,12.5424980842098,4.3699932253353e-36,4.38222920636623e-33
"FUN_007339",1482.85949530609,1.49470115193,0.119845800328745,12.4718692505698,1.06302778901597e-35,9.99379000148636e-33
"FUN_002485",659.097677019837,-8.21955413004962,0.670249728769553,-12.2634203002799,1.42361578641467e-34,1.18966825884719e-31
"FUN_002486",659.097677019837,-8.21955413004962,0.670249728769553,-12.2634203002799,1.42361578641467e-34,1.18966825884719e-31
"FUN_002784",149.691580199164,-3.29660339333034,0.270087093854579,-12.2057050053095,2.89787508160276e-34,2.29420194618256e-31
"FUN_000190",5115.89630930995,-5.48085353069861,0.452789599919893,-12.1046365280216,9.98105017388228e-34,7.50674783577687e-31
"FUN_002096",2000.09073745223,1.84123747930243,0.15227286303174,12.0916980389254,1.16846456086841e-33,8.36954472599169e-31
"FUN_002437",420.34814763768,1.95393191798373,0.162340262276547,12.0360278502889,2.29754546129898e-33,1.57089449222087e-30
"FUN_010835",168.26204199649,-1.89630825427647,0.158515636803102,-11.9629097325707,5.55796234429143e-33,3.63490737316659e-30
"FUN_002782",2465.39031997474,2.2886858859666,0.191672493803251,11.9406068161033,7.269092416063e-33,4.37366752489679e-30
"FUN_012622",5068.36699956529,-5.8114684750156,0.486612928269648,-11.9426923071704,7.08907572006284e-33,4.37366752489679e-30
"FUN_012169",369.184237149963,1.74582251961327,0.150339931861753,11.6125004048736,3.56049160396609e-31,2.05988133487915e-28
"FUN_002059",225.024268099204,-3.34836396953368,0.289647065049304,-11.5601515553548,6.55929213755093e-31,3.65425453085337e-28
"FUN_002553",399.847025899611,3.45498384770916,0.300027956578872,11.5155397087168,1.10167609953355e-30,5.91836138899414e-28
"FUN_007611",427.115171257739,1.49655231416504,0.130062149991483,11.5064399155561,1.22428793662815e-30,6.35025487681401e-28
"FUN_012645",686.157503129713,2.29795663577533,0.200414834831392,11.4660006965482,1.95486746691172e-30,9.80170547909536e-28
"FUN_004521",1940.5104094028,0.994029519249263,0.0870660257784174,11.416962131464,3.44050807405588e-30,1.66942330483705e-27
"FUN_012575",1222.35916058903,-5.14424217546267,0.458911384189207,-11.2096634616101,3.65580718806988e-29,1.7184578663421e-26
"FUN_002259",216.485242399214,2.36949789996691,0.211914321987724,11.1813957534412,5.02927087780729e-29,2.29243310739325e-26
"FUN_006173",211.150010791884,4.47989596812675,0.402337503491068,11.1346715860561,8.50579446237873e-29,3.76306353832649e-26
"FUN_004788",91.8674426906024,2.69035114503495,0.243124529225235,11.0657330776466,1.83952533176991e-28,7.50378082236233e-26
"FUN_004789",91.8674426906024,2.69035114503495,0.243124529225235,11.0657330776466,1.83952533176991e-28,7.50378082236233e-26
"FUN_014661",1076.76445419731,0.872004825460044,0.0788044262854263,11.0654295267842,1.84576446235478e-28,7.50378082236233e-26
"FUN_000208",92.1116504558778,-3.36932913543331,0.304761667659698,-11.0556198268201,2.0590957570552e-28,8.15076799411165e-26
"FUN_012956",93.4142485315931,2.53839833226696,0.229729291097848,11.0495197200856,2.20390771625548e-28,8.5003025302346e-26
"FUN_001857",2539.58688421784,1.40981944849401,0.127714394280041,11.0388453583601,2.48202038140119e-28,9.33363764425918e-26
"FUN_010759",142.2914979892,-3.24028241810427,0.293599439233999,-11.0364053370067,2.5503293696857e-28,9.35659862897863e-26
"FUN_002131",31.7057697351783,4.05987900592507,0.368791928671479,11.0085896417262,3.47399267062929e-28,1.24418566075252e-25
"FUN_013170",107.494737718248,2.96889465367035,0.270025604034144,10.9948634844826,4.04525185261608e-28,1.41508554341979e-25
"FUN_005924",335.563929880666,4.15759291795968,0.380126888245583,10.937381823076,7.63736586419348e-28,2.61093766657269e-25
