"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUN_008877",3757.50443972298,-8.80669754431003,0.368651918465508,-23.8889236789202,3.99256350161094e-126,5.82954196870214e-122
"FUN_013025",8727.72475467416,1.78011246199994,0.122857730193644,14.4892182135727,1.41746931127862e-47,1.03482347069895e-43
"FUN_002096",3436.63040247978,1.87439006462313,0.144123447239408,13.0054484577345,1.13928599027655e-38,5.54490491467598e-35
"FUN_000190",6528.02346622575,-5.52602210673686,0.432454665757811,-12.7782691326809,2.16841574531769e-37,6.4481785388709e-34
"FUN_001047",18858.4344029102,1.11792630098724,0.0874961873137905,12.7768573158278,2.20812907981333e-37,6.4481785388709e-34
"FUN_015181",924.991041320726,-3.73744892819407,0.293975184904595,-12.7134844031377,4.97665056291069e-37,1.21106791448432e-33
"FUN_002784",286.668156902087,-3.30171645818604,0.263000943559556,-12.5540099343346,3.77878198614938e-36,6.89674947247088e-33
"FUN_014060",655.321577763955,-2.30787439631739,0.183781949385099,-12.5576772040949,3.60768965511102e-36,6.89674947247088e-33
"FUN_007339",2790.10157213243,1.52239934160198,0.121585654828426,12.5212085566368,5.71581304755699e-36,9.27295403415328e-33
"FUN_002782",4354.18776434521,2.27785468195055,0.182731783931562,12.4655636416469,1.15055392382826e-35,1.67992378418165e-32
"FUN_005881",1064.90835178074,-2.37553356837607,0.192399210064616,-12.3468987610618,5.0625586552373e-35,6.15986824375998e-32
"FUN_012622",7143.36161665214,-5.79963132028301,0.469710252268563,-12.3472529975075,5.04032169796893e-35,6.15986824375998e-32
"FUN_003726",374.479019497135,2.73466989395632,0.222637391178954,12.2830665571275,1.11683245410959e-34,1.25437466634262e-31
"FUN_006584",408.802591233728,-3.3319578762039,0.273032209120622,-12.2035341066001,2.97620290181927e-34,3.10396704067594e-31
"FUN_009171",4510.67723058577,0.683000644204087,0.056442688922487,12.1007814695373,1.04610546904583e-33,1.01827906356921e-30
"FUN_005315",134.967759699291,2.41620783655932,0.201641706715529,11.9826789602017,4.37939134657514e-33,3.99646831570897e-30
"FUN_000887",298.409095246024,-8.64927639049175,0.725459259609951,-11.9224839657324,9.03732598656314e-33,7.76199980763579e-30
"FUN_012645",1235.41766326095,2.26340334665518,0.196778293717873,11.5023019251315,1.28443485911716e-30,1.04189074322053e-27
"FUN_010292",220.278863541595,3.9375303953563,0.342878209725201,11.4837580332446,1.59206874082677e-30,1.16228978424058e-27
"FUN_014661",1969.39549074138,0.893200045226183,0.0777510946586986,11.4879417344159,1.51682900863584e-30,1.16228978424058e-27
"FUN_002437",711.89184066463,1.98193364494604,0.172894523796304,11.4632528632373,2.01790823228797e-30,1.40302276664937e-27
"FUN_004521",4262.08048063411,0.999926593946194,0.0908063253801753,11.011640320868,3.35832905016937e-28,2.22886193006922e-25
"FUN_011641",3254.59423240867,0.949598632623984,0.0866037455892372,10.9648679299386,5.63828135331852e-28,3.57932808868712e-25
"FUN_005334",388.449309832981,-7.02747666678796,0.641247685517449,-10.9590674952958,6.01155921750634e-28,3.63645683152987e-25
"FUN_009386",50624.7217918814,1.75956200145555,0.160604216467147,10.9558892049107,6.22638317842933e-28,3.63645683152987e-25
"FUN_013170",181.96310850597,2.92544915739491,0.267358619143992,10.9420416920217,7.25474703128291e-28,4.0740985155293e-25
"FUN_002553",682.613167569442,3.41339935783286,0.312146905955925,10.935233675886,7.82042443449689e-28,4.22911174696626e-25
"FUN_005595",1679.39748207294,1.32763601560132,0.121822771373271,10.8980940150621,1.17696866002081e-27,6.13747121605852e-25
"FUN_000038",1353.91460493186,1.25881438134219,0.115961344976339,10.8554655139525,1.87847189761412e-27,9.45778213002198e-25
"FUN_012169",774.680397420978,1.75010364703585,0.162207920719677,10.7892613336702,3.8688659609823e-27,1.88297706321008e-24
"FUN_001857",3985.03902724678,1.37827718917047,0.127826640832299,10.7823938749879,4.16892773168486e-27,1.96356496162357e-24
"FUN_003017",1358.5094099609,-2.46526700294458,0.229915771749356,-10.7224788633992,7.98345266279148e-27,3.64269976029432e-24
"FUN_002259",367.663796732661,2.3500733463582,0.21933260365971,10.7146557654707,8.68798522581297e-27,3.84403855400288e-24
"FUN_012575",1055.35383402644,-5.09774829520674,0.47735874770157,-10.6790717039372,1.27540613039311e-26,5.47711909113818e-24
"FUN_000344",377.987865920556,1.99210909848378,0.186738960731112,10.6678814677149,1.43869169417726e-26,6.00181069333777e-24
"FUN_002551",620.516544334433,3.4016369326255,0.320130367696264,10.6257864791288,2.26098238691238e-26,9.17016773091879e-24
"FUN_009056",81.5461835877553,4.04335208209616,0.381261538331363,10.6051926973604,2.81882310427584e-26,1.11236854447383e-23
"FUN_005765",337.708290010357,1.29822368644196,0.123312284086008,10.5279347963133,6.42281249942298e-26,2.4678811922125e-23
"FUN_007611",723.329031752581,1.46751503225471,0.141388904039316,10.3792800589687,3.08089710961789e-25,1.15344047942387e-22
"FUN_006209",247.207810507906,-6.86137816332352,0.663088485857322,-10.3476056509295,4.29082348966493e-25,1.56625784431494e-22
"FUN_006034",4333.3902589757,-1.47330768022625,0.142446683038216,-10.3428710925546,4.50824653354473e-25,1.60548555210455e-22
"FUN_002535",10450.6643682218,0.573402094040952,0.0554605110606847,10.3389255359284,4.69774970358624e-25,1.63313912909673e-22
"FUN_009753",102.128942948236,-5.38145911936188,0.521174856328216,-10.3256307437304,5.3962959008827e-25,1.83235619648345e-22
"FUN_010950",4533.83271698487,2.07297227267735,0.200808559851856,10.323127033064,5.53892360023682e-25,1.83804144288768e-22
"FUN_001563",1983.80725074695,1.62927471291499,0.158013651609922,10.3109743766765,6.28607279191083e-25,2.03962108521533e-22
"FUN_003016",3279.17675693943,-2.78024390403412,0.270190282324461,-10.2899478105413,7.82187570617225e-25,2.4827653736048e-22
"FUN_010594",1948.0563119938,1.83025416014731,0.1781725908921,10.2723665350733,9.38731553782984e-25,2.91625945037986e-22
"FUN_006187",7982.40195344359,-4.43863976134151,0.432946681547442,-10.252162565323,1.15724918038623e-24,3.52020735058736e-22
"FUN_008302",2401.2075782264,1.53394918284373,0.150120602255834,10.2181123696106,1.64513154003433e-24,4.90215624817169e-22
"FUN_012629",242.683036726667,4.64940799940291,0.455410425124046,10.2092700186573,1.80215517434042e-24,5.26265354010889e-22
"FUN_009349",2994.72104934511,2.01292773035499,0.197508858494377,10.1915820166228,2.16216629946632e-24,6.19015492911917e-22
"FUN_010397",5448.65584519044,0.568692165014361,0.0561468324762762,10.1286598002595,4.12261008746156e-24,1.15758134398127e-21
"FUN_005924",413.223378221669,3.86179069085968,0.381625053822413,10.1193321879143,4.53499221593454e-24,1.24934757254453e-21
"FUN_001618",1684.61787126024,3.65252264861057,0.362341802632015,10.0803236669879,6.75033919589289e-24,1.82521671480059e-21
"FUN_007232",3816.86984466781,2.57635232543518,0.257008698368917,10.024377936567,1.19107248961929e-23,3.16197262198751e-21
"FUN_009385",2076.75025561073,1.31550930926041,0.131487843118878,10.0047979954395,1.45187694172611e-23,3.78550986181124e-21
"FUN_010077",924.742712936021,-1.16945283865827,0.117393660651074,-9.96180570715993,2.23957519573945e-23,5.73684867245468e-21
"FUN_002059",420.273500550712,-3.23416668238869,0.324764238848434,-9.95850618854024,2.3151508097724e-23,5.82819258163566e-21
"FUN_003895",166.870561971039,-2.01541938949772,0.20252979686983,-9.95122406997267,2.49100136088478e-23,6.1645950627591e-21
"FUN_008022",64.281950786431,3.04950960134633,0.307115532618411,9.92951927682317,3.09745213446017e-23,7.53764976920881e-21
"FUN_010759",280.646259064211,-3.28646985873518,0.333601775623722,-9.85147591792818,6.75447103431859e-23,1.61319347520021e-20
"FUN_010835",297.350835287729,-1.80688155936258,0.183438572401439,-9.85006335204344,6.85007845095632e-23,1.61319347520021e-20
"FUN_013013",894.017423374405,2.25767414334253,0.230015512573551,9.81531253297801,9.67377569967318e-23,2.24201268239568e-20
"FUN_004788",180.540106063049,2.66793467093563,0.27267925434371,9.78414979664248,1.31697438766607e-22,3.0045535991113e-20
"FUN_008871",1498.78843325919,3.41353352948141,0.349785749408579,9.75892681520915,1.68933361359107e-22,3.79476309108357e-20
"FUN_000405",1537.5475104837,0.907152806094976,0.0931679455156898,9.73674798852582,2.1017271191525e-22,4.64959358587056e-20
"FUN_015615",335.467685881397,-1.38074893195348,0.141861689250136,-9.73306422087565,2.17927312035318e-22,4.74918907914578e-20
"FUN_012157",1113.6429649165,-3.99212033410953,0.411134376873864,-9.71001346193512,2.73301017320737e-22,5.86833552044129e-20
"FUN_004040",235.603368469943,-1.5411407129306,0.159275046870936,-9.67597086428367,3.81453694607559e-22,8.07189187676082e-20
"FUN_004789",191.753138888636,2.69123532183681,0.2789894301578,9.64637018798388,5.09264813198923e-22,1.06225364821678e-19
"FUN_008868",1967.12394227912,-3.11946260100716,0.324726795747577,-9.60642189636865,7.51139218294586e-22,1.5447019332844e-19
"FUN_011892",606.971228034637,1.77689044253606,0.18539745301329,9.58422251037439,9.31566065259247e-22,1.88913834984031e-19
"FUN_002868",2620.52431852256,2.80772901655989,0.293116663486604,9.57887887765278,9.81040323141389e-22,1.96221503536814e-19
"FUN_005726",233.849107868377,-1.39434261216178,0.145984914668678,-9.5512787422339,1.28105170255646e-21,2.52765350121986e-19
"FUN_006173",282.49979965414,4.49127339772268,0.4719902121993,9.51560706480544,1.80654988436722e-21,3.5169913148861e-19
"FUN_000473",287.234555547941,1.50709484418489,0.159359709675081,9.45718869128031,3.16333589737626e-21,6.07735097863036e-19
"FUN_010492",83.218335384701,-9.49099165709115,1.00430775527447,-9.45028215429572,3.37918571266896e-21,6.4077260507376e-19
"FUN_008692",642.431801275982,0.642245976341937,0.0682665995952143,9.40790928726675,5.06103294619661e-21,9.47386436505342e-19
"FUN_001295",343.18954183289,2.99232687756848,0.318794691822822,9.38637610450407,6.21001475857012e-21,1.14775222139092e-18
"FUN_014664",1384.05193010831,-1.93262062807314,0.20611768385489,-9.37629703540498,6.8330398880529e-21,1.24711519256825e-18
"FUN_013169",9941.5834001194,1.58056920059409,0.169048862849035,9.34977718250365,8.78325622304083e-21,1.58326326064962e-18
"FUN_004781",371.627567595348,4.03036085272869,0.431572394309843,9.33878279952062,9.74479079346228e-21,1.71426132982341e-18
"FUN_008547",142.048178874288,-1.6715681299486,0.178974827300298,-9.33968287698871,9.66230805312457e-21,1.71426132982341e-18
"FUN_007533",19000.9356011351,0.475159291233142,0.0508908676754052,9.33682825499906,9.92630981914473e-21,1.72540535320634e-18
"FUN_002954",840.848965137659,0.933463681153298,0.100403657945532,9.29710829519475,1.44317203276467e-20,2.47902998239964e-18
"FUN_002347",440.231955397599,1.30888006775407,0.141008311668751,9.28229018746656,1.65874182196929e-20,2.81619643518298e-18
"FUN_001270",2150.0648476194,1.03750915444825,0.112496573143778,9.22258452372804,2.90023752156217e-20,4.86739862670451e-18
"FUN_005722",597.270774393878,-5.83573416622775,0.63354651852907,-9.21121653351802,3.22449450575989e-20,5.35009594075002e-18
"FUN_000540",440.9448225638,2.5341673513946,0.275578098938994,9.1958227491641,3.72135721859905e-20,6.04468077289902e-18
"FUN_007928",222.242532237426,1.70669997879762,0.185597793984599,9.19569108100091,3.72591787932958e-20,6.04468077289902e-18
"FUN_001449",57.0811204198895,9.63409371716921,1.04868267286535,9.18685315057762,4.04501431392218e-20,6.4902476920415e-18
"FUN_001495",490.790008044238,1.00901974472604,0.10990367030625,9.18094675013468,4.27317703988294e-20,6.78181064775334e-18
"FUN_000128",2011.11975436817,0.694006718026254,0.0758456645538145,9.15024902357916,5.68024562393429e-20,8.91798562957684e-18
"FUN_006769",14487.9090823357,1.5954697432236,0.174859476968712,9.12429666885642,7.22035562927283e-20,1.12153630364907e-17
"FUN_000674",605.050760501603,2.91698725581686,0.320140163528106,9.11159419571163,8.11801879889939e-20,1.2476967629761e-17
"FUN_015188",708.990210128107,-0.887675255083725,0.0974438524892105,-9.1096075576652,8.26805004974293e-20,1.25751873725309e-17
"FUN_012929",3353.04071146248,0.902152071454251,0.0997068930477754,9.04804115219975,1.45555920036494e-19,2.19099174067304e-17
"FUN_006361",479.072556192123,0.923461850655458,0.102161480356702,9.03923717071386,1.57768916101786e-19,2.35059586122671e-17
"FUN_000822",840.101562475944,-3.4980687473925,0.387375923186301,-9.03016562986072,1.71412156612793e-19,2.52806959464989e-17
"FUN_002453",670.011935616214,3.58442418774472,0.397513589147349,9.017111076462,1.93114576626772e-19,2.79174844883911e-17
"FUN_003553",719.890999205757,3.311534148456,0.367231553290039,9.01756431000513,1.92317493468768e-19,2.79174844883911e-17
"FUN_014838",720.611872954335,2.5583637505908,0.284500198191974,8.99248495027224,2.41702616129381e-19,3.45990186088735e-17
"FUN_012330",41.2914153650693,9.16820023160868,1.02003889661772,8.98808884838501,2.51566633689672e-19,3.56614021213875e-17
"FUN_012071",42723.879840766,-2.29295580877226,0.255185856101154,-8.98543455270242,2.57713854901348e-19,3.61815384174479e-17
"FUN_008903",106.940366159337,-5.90033982511899,0.656854202727743,-8.98272371649055,2.64145195019921e-19,3.6731276118913e-17
"FUN_006418",169.862474808766,1.35301886734828,0.151002655929418,8.96023224903216,3.23995261901887e-19,4.46288190474477e-17
"FUN_013042",846.69215067444,1.99280130091495,0.222726178456208,8.9473151056052,3.64233369873518e-19,4.97025367618994e-17
"FUN_003528",155654.488187247,0.753568163017208,0.0842709962339685,8.94220071784857,3.8149587949317e-19,5.15761234859239e-17
"FUN_007691",4203.82181238412,2.11386825837096,0.237136068983821,8.91415746001584,4.91539345235782e-19,6.58437245852079e-17
"FUN_007375",1690.66508342459,3.74789573919654,0.420656387163113,8.90963706618642,5.11998895852697e-19,6.79608716213202e-17
"FUN_007919",270.011227637337,2.08363792989383,0.23544408555431,8.84982064844942,8.76600546483376e-19,1.15308509722557e-16
"FUN_014715",2578.875918527,4.06032058634898,0.459233280362269,8.84152076945724,9.44244489865999e-19,1.23097444611906e-16
"FUN_013139",110.348976959185,-9.89952732073398,1.12051164076069,-8.83482773459936,1.00252627485705e-18,1.29538815391043e-16
"FUN_013855",6574.68698859306,1.47236028449456,0.16680071344366,8.82706227148045,1.07460976413494e-18,1.3763488742223e-16
"FUN_015137",384.701004034732,1.62553832018525,0.184469829244881,8.81194679281332,1.22991002018297e-18,1.56155793084274e-16
"FUN_010349",1652.55979493352,-1.66475101261466,0.188991001154082,-8.80862582053528,1.26689310804108e-18,1.59464709228515e-16
"FUN_014977",78.975689383342,3.53521126744517,0.402898320437376,8.77445024741587,1.7174078234793e-18,2.14323689150609e-16
"FUN_008447",4602.39555892636,-0.927198847047855,0.105753353476014,-8.76755976592416,1.82580121030777e-18,2.24726469851522e-16
"FUN_010175",3161.5643957818,0.967470045944644,0.110351014274291,8.76720574166971,1.83154920295398e-18,2.24726469851522e-16
"FUN_008006",327.977275820468,-1.69243852829209,0.193119298348868,-8.76369447674111,1.88953498361986e-18,2.29909169131947e-16
"FUN_003300",747.443295180315,-3.93955805623744,0.449729520706572,-8.75983869159397,1.95529980559015e-18,2.35944896375387e-16
"FUN_013261",305.497376723234,1.00817024836303,0.115201513828261,8.75136284984923,2.10791418261163e-18,2.52275860494364e-16
"FUN_008000",1079.58129169173,1.03259406958753,0.118168860763003,8.73829249871914,2.36660105448915e-18,2.80932861760943e-16
"FUN_007266",3555.07975040563,-3.69963468522794,0.424671500927772,-8.71175644502967,2.99202002935293e-18,3.52310358456308e-16
"FUN_012956",166.735249688128,2.44426402139158,0.280611547183815,8.71048980671654,3.02564532611466e-18,3.53419579252802e-16
"FUN_001759",1632.19255861697,-2.68684530581944,0.308791357682562,-8.70116743546146,3.28487181818714e-18,3.80654074740877e-16
"FUN_014848",265.551256107423,2.96215844854584,0.341649206942393,8.67017510462217,4.31456354567749e-18,4.96038915987693e-16
"FUN_003883",2930.03760519058,0.809784007341783,0.0937071573095862,8.6416452125044,5.54092653986958e-18,6.32055221942467e-16
"FUN_008008",3356.41991927815,-1.11688090970644,0.129373016582865,-8.63302827132478,5.97486607299305e-18,6.76271469238538e-16
