"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUN_008877",5838.85315896791,-8.96165096691313,0.329051785682602,-27.2347738466838,2.51755269856929e-163,3.84984158665216e-159
"FUN_005722",884.022687417649,-5.52851916753747,0.363205163058624,-15.2214773627685,2.54713468594721e-52,1.94753918087524e-48
"FUN_005334",610.815573455663,-7.40176244783746,0.49830138881751,-14.8539871931767,6.5551119307208e-50,3.34135905481942e-46
"FUN_013025",9511.64964810032,1.80197440396115,0.132062383964623,13.6448725963016,2.16591706574395e-42,8.28030094233912e-39
"FUN_002784",322.471164548273,-3.55588840234796,0.267310199713811,-13.3024793148745,2.2391818359516e-40,6.84831372707439e-37
"FUN_002553",257.386923077507,3.46529500345994,0.282249564416597,12.2774148850242,1.1976421162435e-34,3.05239054026593e-31
"FUN_000887",542.025058778593,-10.098269573075,0.835256905220405,-12.0900162691985,1.19263105452587e-33,2.41128615184862e-30
"FUN_003726",413.343400488047,2.74137507008616,0.226833520192596,12.0854054892705,1.26146280504767e-33,2.41128615184862e-30
"FUN_014060",924.627344208154,-2.47134002071191,0.208107804779883,-11.8752875382346,1.59086111709949e-32,2.70304980029838e-29
"FUN_012622",10820.2918588395,-5.91307573105445,0.498584262590007,-11.8597319946235,1.91587377956089e-32,2.92975418370451e-29
"FUN_002096",4043.74392015906,1.86111660786405,0.157919193933079,11.785246375135,4.65058257348427e-32,6.46515533761104e-29
"FUN_002782",4906.82951641238,2.31005389151472,0.196312552710702,11.7672245590884,5.75880902119597e-32,7.33864229601074e-29
"FUN_000190",10590.4746136617,-5.55266590776792,0.473297808812393,-11.7318648098134,8.75092142263816e-32,1.02937761842294e-28
"FUN_015181",1053.71459391111,-3.73916527282331,0.318895748103682,-11.7253531759464,9.45060543635286e-32,1.03227613094791e-28
"FUN_007339",3199.32941472821,1.52129262646769,0.130076185412996,11.6953969832183,1.34556505657205e-31,1.37175872300665e-28
"FUN_009056",97.9711871262759,4.36609950746942,0.377753091308818,11.5580775059762,6.71963410813894e-31,6.42229029885379e-28
"FUN_010292",285.021899088271,4.0687279292772,0.352273809607611,11.5499018613085,7.39047787464699e-31,6.64795221524128e-28
"FUN_001047",21337.1869512152,1.13511060378933,0.0983975740327136,11.5359612769716,8.69108546949401e-31,7.3835599444168e-28
"FUN_005881",1359.22257875836,-2.19334985226663,0.190629440567521,-11.5058295598877,1.23298062057874e-30,9.92354718415265e-28
"FUN_000344",533.291842266128,1.96763289514906,0.171234890174053,11.4908409912784,1.46676988270321e-30,1.12149225231487e-27
"FUN_011854",145.313473870806,-6.63000767437473,0.578593568531464,-11.4588340330198,2.12354262794287e-30,1.54634351745249e-27
"FUN_005765",446.669766715281,1.38175404679726,0.121033962729928,11.4162505765466,3.46878401120657e-30,2.41112023178959e-27
"FUN_013170",218.015052003037,3.02991350267076,0.267433285251802,11.3296050632514,9.36259400108235e-30,6.22490380280658e-27
"FUN_006209",281.796567567146,-7.3093704816952,0.64888912200064,-11.2644367641102,1.96605014013153e-29,1.25270161428714e-26
"FUN_012645",1343.48621360462,2.32471044704691,0.207049574498561,11.227796302779,2.97813684503591e-29,1.82166674537156e-26
"FUN_006584",437.197725323963,-3.38592580746434,0.308545403050303,-10.9738332640539,5.1060757090873e-28,3.00315806705242e-25
"FUN_005514",472.390931176418,-6.85618637520557,0.626067484602073,-10.9511938310665,6.55775543538069e-28,3.71411837473487e-25
"FUN_014661",2042.9814042507,0.903734630285738,0.0837041551262817,10.796771425771,3.56520130340925e-27,1.94710922613336e-24
"FUN_012054",3869.9305219728,-9.49127299746275,0.881379499100029,-10.7686564154876,4.84012724670465e-27,2.55224916746922e-24
"FUN_000038",1468.25517388172,1.27304819643792,0.118383539876042,10.7535912321165,5.69982847517411e-27,2.90539256807875e-24
"FUN_012169",848.013352498962,1.73886469566673,0.161883731544199,10.7414418921519,6.50208549764011e-27,3.20741585257782e-24
"FUN_010098",83.5757721907775,2.35098557772817,0.225133221821899,10.4426417332046,1.58341876694985e-25,7.56676243256158e-23
"FUN_006745",225.636092349918,2.50137591148354,0.240302521452387,10.4092786724219,2.24919391610948e-25,1.04226282924686e-22
"FUN_001857",5250.83102164843,1.41200100113973,0.136538107334452,10.3414426104576,4.57596461461103e-25,2.05810737901858e-22
"FUN_002259",443.168116392817,2.39785217146925,0.23199403249814,10.3358355628758,4.8516526437738e-25,2.11975634938825e-22
"FUN_003017",2528.80332236005,-2.48157761559771,0.240550433747357,-10.3162466886426,5.95039697244133e-25,2.52759640284925e-22
"FUN_002954",942.931785622015,0.970701226778454,0.0949663375936766,10.2215295585232,1.58814875538413e-24,6.56377588306327e-22
"FUN_001495",595.158242241487,1.02535468167455,0.100785996998049,10.1735827616449,2.60159475432813e-24,1.02009197392784e-21
"FUN_005595",1769.08842329421,1.34504141326282,0.132206220885302,10.1738133368908,2.59544134011895e-24,1.02009197392784e-21
"FUN_009386",57813.5712185028,1.78654695077267,0.175691631638592,10.168651370076,2.73671494973904e-24,1.04624612528524e-21
"FUN_004521",5031.53178379058,1.04543289473532,0.103053214647437,10.1445927554218,3.50236148410394e-24,1.30629541011994e-21
"FUN_010835",335.401790602507,-1.88713356093416,0.186642995013046,-10.1109262675637,4.94148483163453e-24,1.79917109631798e-21
"FUN_010594",2253.7849555689,1.86579183471096,0.185338223325139,10.0669565146192,7.73341562348634e-24,2.7502184119617e-21
"FUN_010077",1015.8115741768,-1.11564507773605,0.110977870986223,-10.05286069936,8.92385490220563e-24,3.10144520828474e-21
"FUN_001926",1266.39972749675,-1.00901073510801,0.100787726731366,-10.0112460894903,1.36028259463074e-23,4.62254254157629e-21
"FUN_003016",4278.63799960039,-2.73238413997619,0.273251551912061,-9.9995192007383,1.53138753520957e-23,5.09086482357059e-21
"FUN_008302",2567.52137186698,1.55505900853366,0.155739166000941,9.9850220626215,1.7726164371617e-23,5.76741501214398e-21
"FUN_012575",1840.91866961978,-4.97248326110674,0.499487739718813,-9.95516579427155,2.39423466733789e-23,7.62763261102731e-21
"FUN_000561",60.0020884078261,3.6732543473354,0.369773722841967,9.9337895594741,2.96758131634893e-23,9.26127622236894e-21
"FUN_008006",388.050146640662,-1.81450902253738,0.182747049961108,-9.92907421993153,3.11130713856196e-23,9.51562175257791e-21
"FUN_006034",4879.86854205441,-1.47238384010171,0.148386487085215,-9.92262751834098,3.31901769126599e-23,9.95184677153717e-21
"FUN_006187",9857.62280964454,-4.40564203471888,0.444294372863929,-9.91604283961563,3.54534496763028e-23,1.04260413932697e-20
"FUN_010950",5174.12446164892,2.07150788587772,0.208986704291583,9.91215155480661,3.68621038355772e-23,1.06357602236537e-20
"FUN_006770",139.417144632716,1.55184077918622,0.156647379583033,9.90658626602588,3.89735514890195e-23,1.10367323957423e-20
"FUN_015854",380.953789119766,2.76731992521582,0.279500934687592,9.90093263304808,4.12410962011967e-23,1.14665244201582e-20
"FUN_012631",621.024552515797,4.3832030924632,0.44285670113616,9.89756524225099,4.26532483152312e-23,1.16473834506521e-20
"FUN_003895",248.350203604979,-2.01153287768238,0.203494609280673,-9.8849442979983,4.83850816459763e-23,1.29807836584258e-20
"FUN_002437",744.220335221558,1.96014746633149,0.198865569391559,9.85664573474776,6.41569044189135e-23,1.69152996961039e-20
"FUN_009349",4116.98241759589,2.05008438206245,0.208853626579444,9.81589075391345,9.61847143297872e-23,2.49297737547645e-20
"FUN_004040",261.818347190611,-1.62968435925601,0.166408230268126,-9.79329181393354,1.20313774828017e-22,3.06639707445006e-20
"FUN_014390",207.881133477611,2.59368699916337,0.265073192035442,9.78479558512496,1.30859440232867e-22,3.28049600006722e-20
"FUN_011892",860.1839444882,1.74181161705416,0.178414999828442,9.76269718761888,1.62767673191774e-22,4.01458590072355e-20
"FUN_008871",1761.30933018714,3.43955507366821,0.352457049800728,9.75879210137198,1.69157884664524e-22,4.10597201950778e-20
"FUN_011641",3603.94627823576,0.948711961533476,0.0974022372852656,9.74014548305443,2.03263147663621e-22,4.85671883448765e-20
"FUN_002347",455.131921340794,1.31159708536098,0.134729133560398,9.73506657914486,2.13677723015348e-22,5.02701498515493e-20
"FUN_002059",508.833949417019,-3.53161012270776,0.363274257350895,-9.72160854022885,2.43897692351614e-22,5.65103562339528e-20
"FUN_001563",2332.28497442297,1.64440547655666,0.16929058467006,9.7135081656285,2.64087767675626e-22,6.0275076765607e-20
"FUN_010492",140.490849803973,-8.15551144920869,0.841106151276561,-9.6961738263725,3.13017344378532e-22,7.03920769152428e-20
"FUN_005315",193.610211963379,2.55769462266867,0.264216639273211,9.68029352619197,3.65664627489926e-22,7.99502424036003e-20
"FUN_007232",5679.22836730985,2.56580333405252,0.265056679303192,9.68020628945387,3.65976783171071e-22,7.99502424036003e-20
"FUN_001618",2270.34081617784,3.7288340486187,0.385382203448251,9.67567784722421,3.82548069145256e-22,8.23933108925246e-20
"FUN_009385",2298.16180148204,1.3368944257407,0.138433179144015,9.65732661784716,4.57650748762197e-22,9.71999340287711e-20
"FUN_000674",998.898447034096,3.05357803882719,0.316806771214126,9.6386135533805,5.49247638072221e-22,1.15056094265759e-19
"FUN_005924",679.399173113556,4.02969358505276,0.419577150031883,9.60417788420211,7.67680962977224e-22,1.58640233592536e-19
"FUN_009171",5468.18479227899,0.695371517352449,0.0725263682899332,9.58784416962139,8.99446673501194e-22,1.83391180415737e-19
"FUN_008868",3062.52607092896,-3.15509662716389,0.3300458963356,-9.55956932715716,1.18247741055956e-21,2.37926902135221e-19
