"","GeneID","meanExpr","logFC","pval","adj.pval"
"3770","FUN_004167",1153.17593904023,"1.89998974701559",1.04458867165251e-16,1.01836736418042e-14
"1197","FUN_001298",2652.43811706163,"3.66939586081384",1.08779626474111e-16,1.05332488310844e-14
"12425","FUN_014051",2000.55738292292,"1.70542059067335",1.14031695982462e-16,1.09677062760045e-14
"11466","FUN_012923",143.474968575945,"-1.40652954752742",1.15308722076001e-16,1.10165953071411e-14
"10539","FUN_011879",651.89076611561,"2.71757163375309",1.43196381033937e-16,1.35903797125652e-14
"2333","FUN_002551",261.49074626577,"3.45560157590178",1.48212421369942e-16,1.39738961227147e-14
"436","FUN_000463",293.631822716122,"5.14504987458665",1.6669399762945e-16,1.56136711112918e-14
"7100","FUN_007878",1044.96640726489,"-2.89444860006897",1.77148215767538e-16,1.64851368841857e-14
"2252","FUN_002466",5028.67747221529,"-8.3861465402179",1.79382484294496e-16,1.6585357305964e-14
"2082","FUN_002262",747.499162146407,"1.21466084584523",2.02548352875534e-16,1.86071823401236e-14
"11818","FUN_013316",166.397907606937,"3.33882050949155",3.00652910769661e-16,2.74436742945223e-14
"4402","FUN_004881",555.278257911034,"-3.52493461277424",3.31590386209539e-16,3.00760874985373e-14
"1153","FUN_001253",711.65326613242,"-1.55033348946619",3.50905082739923e-16,3.12349114332039e-14
"3185","FUN_003528",169861.801089496,"0.764497682310033",3.48909694532729e-16,3.12349114332039e-14
"8424","FUN_009413",1988.09829803878,"4.1195323510339",3.4928157978369e-16,3.12349114332039e-14
"260","FUN_000279",549.829518349725,"2.9947866587397",3.96119924146612e-16,3.50419421786735e-14
"4562","FUN_005058",8180.52347583407,"0.996429252996314",4.92781523973854e-16,4.33254725157626e-14
"8641","FUN_009658",601.481932719863,"-2.28713735961136",5.10424643540013e-16,4.46030217473898e-14
"9173","FUN_010247",2313.93216256174,"2.30074260153103",5.8476219494659e-16,5.07892546410883e-14
"5747","FUN_006361",565.182834153697,"0.985377087632487",6.16816128824696e-16,5.32505538685947e-14
"8639","FUN_009656",998.020312064467,"-2.49803780505333",7.56259333059395e-16,6.48979191740969e-14
"8048","FUN_008979",1562.31671284333,"-1.04541418198568",7.72518073682897e-16,6.58985506782714e-14
"9930","FUN_011139",88.5135068670276,"3.19034765285715",8.28927784083669e-16,7.0292095110669e-14
"213","FUN_000228",450.378664378726,"4.70209551388481",8.47571644364304e-16,7.14502896199108e-14
"8949","FUN_010000",3564.93127802027,"4.43331740950204",8.5369212508192e-16,7.15453909037953e-14
"12685","FUN_014334",354.931840819362,"3.03558584504014",8.77641334079117e-16,7.31248718528362e-14
"7251","FUN_008046",19234.1921502375,"1.97060566423315",1.07033312324427e-15,8.86644161226223e-14
"9957","FUN_011167",372.928971326544,"-1.77590834385253",1.12479149476073e-15,9.26401546633105e-14
"1627","FUN_001746",92.8295668323671,"2.21146865604742",1.18789071062518e-15,9.72780672798258e-14
"384","FUN_000407",475.818607363648,"1.50545539253669",1.2538039031889e-15,1.02092407594319e-13
"8182","FUN_009133",230.136646678209,"1.26691084628218",1.28260746059813e-15,1.03847726089445e-13
"12538","FUN_014173",2268.28075619933,"0.998996273506634",1.29875981937323e-15,1.04564758266504e-13
"9266","FUN_010349",1959.92670888092,"-1.6295585731244",1.32035973847526e-15,1.0570991850329e-13
"487","FUN_000518",1982.92737505378,"1.38238458460611",1.33288998213618e-15,1.06120257411075e-13
"4177","FUN_004631",1041.80927442894,"2.24953135961632",1.36610475995956e-15,1.07746366721068e-13
"7589","FUN_008447",4901.99395053859,"-0.930968636947868",1.36835103923204e-15,1.07746366721068e-13
"7781","FUN_008676",190.338972523546,"2.20010840015696",1.38232354442691e-15,1.08251796257825e-13
"3498","FUN_003865",5137.23451701852,"0.812075813673826",1.44859390198122e-15,1.12824995702679e-13
"844","FUN_000925",335.376788081248,"1.65213168943154",1.46353634275839e-15,1.13056678981719e-13
"7330","FUN_008160",758.404485432999,"2.9641733434104",1.46734647202566e-15,1.13056678981719e-13
"2254","FUN_002468",814.983209855698,"-5.3995335020128",1.53966113972954e-15,1.17994030981091e-13
"480","FUN_000510",882.251010735402,"1.14075662616656",1.5761053277689e-15,1.20144497086468e-13
"13555","FUN_015403",612.616510048367,"-1.42460318393382",1.81732849399259e-15,1.37799654219089e-13
"4667","FUN_005171",886.536918037952,"2.01560300896682",1.83354347367736e-15,1.38297429059317e-13
"5148","FUN_005726",327.666641423952,"-1.25861310455721",2.24454284270702e-15,1.68411222402274e-13
"11148","FUN_012559",803.660126265097,"3.07931085794477",2.26287460958728e-15,1.68902375156226e-13
"13302","FUN_015087",412.43529330734,"-0.989148305426416",2.33293585515152e-15,1.73229553057909e-13
"4836","FUN_005347",2308.2084784309,"1.3301365404458",2.3911861048737e-15,1.76639629221366e-13
"13547","FUN_015388",538.207751063403,"4.85673876168432",2.63993247207001e-15,1.94014729524284e-13
"4784","FUN_005294",25448.4243298016,"-4.13519771086876",2.7448440639987e-15,2.00695715720231e-13
"9012","FUN_010066",754.834802009672,"1.38359513929859",3.14832974326492e-15,2.29029002795581e-13
"2049","FUN_002227",511.508419277604,"1.08048480732825",3.26709603763361e-15,2.36468451087511e-13
"13424","FUN_015244",885.703800524777,"1.26704260174729",3.35943420201146e-15,2.41929907281539e-13
"9714","FUN_010905",102.740255080369,"-4.54644905554608",3.88111098382e-15,2.78101007545622e-13
"13264","FUN_015032",139.301672268515,"1.32043926373084",5.08957098827937e-15,3.62878815089709e-13
"9417","FUN_010537",3827.09639736112,"0.806868077370226",5.1867348963355e-15,3.67975731680119e-13
"2616","FUN_002855",269.609232140759,"5.17909183615883",5.22586164352908e-15,3.68925237504509e-13
"3358","FUN_003710",4385.55445455231,"3.42794230119661",5.49458447671938e-15,3.85994559489537e-13
"11420","FUN_012856",1179.17908445642,"-1.75213950007841",5.79973803825094e-15,4.05444125981338e-13
"10657","FUN_012028",227.616555295019,"4.40590629154574",5.8866632995081e-15,4.09523163811896e-13
"5153","FUN_005731",835.305575641365,"1.63856533313306",5.99541925528074e-15,4.15074170760523e-13
"1507","FUN_001617",315.178094519413,"3.28718563164637",6.09654494791961e-15,4.20046084849211e-13
"3797","FUN_004200",121.422328548067,"3.0273878975966",6.50668901182058e-15,4.46159618317707e-13
"5952","FUN_006580",508.772486735618,"3.10112997647382",6.6127345548231e-15,4.49133170166682e-13
"13885","FUN_015855",66.4004088562321,"2.52242611962136",6.58937583312253e-15,4.49133170166682e-13
"8159","FUN_009099",289.395157777578,"1.70410259028842",6.68851721954291e-15,4.51874914949108e-13
"12763","FUN_014417",1740.62663235733,"1.39971232873587",6.71616473966646e-15,4.51874914949108e-13
"2031","FUN_002209",338.139614033934,"-2.22821621872936",6.97095603124024e-15,4.64816174000198e-13
"4698","FUN_005204",372.712395480152,"-1.71514954589665",6.97337781104197e-15,4.64816174000198e-13
"6790","FUN_007533",20586.0850571892,"0.499899455674606",7.04442493886244e-15,4.67378026846471e-13
"5427","FUN_006020",926.140578002745,"2.27017762203816",7.5185863440747e-15,4.96538529478961e-13
"8637","FUN_009654",2991.5113302256,"-2.57245235506479",7.64365521471236e-15,5.02482673770839e-13
"8174","FUN_009116",174.030719585639,"4.0683993627434",7.68231750740364e-15,5.02718229217358e-13
"8540","FUN_009542",1149.47605272878,"1.04992200524023",7.91459153826279e-15,5.15563687885655e-13
"13221","FUN_014983",859.686923277724,"3.62289169899196",8.60647806618232e-15,5.58097000753207e-13
"6585","FUN_007313",444.413450143525,"-1.39967318779522",8.99082375467151e-15,5.80394122649538e-13
"3764","FUN_004161",217.314700410412,"-1.7966275806395",1.06173826024006e-14,6.82321569843065e-13
"2149","FUN_002331",9659.99510497585,"1.39357228179097",1.11192189697373e-14,7.11381817211183e-13
"128","FUN_000136",1632.15221588854,"0.852891717637964",1.16633356236373e-14,7.42876723654872e-13
"580","FUN_000617",649.025352041329,"2.68436094065961",1.24099154753759e-14,7.86931410077927e-13
"6686","FUN_007423",1530.37998032455,"4.57013883336258",1.27623966579146e-14,8.05717649799886e-13
"2449","FUN_002672",860.250347711523,"4.33681437078337",1.30490739778253e-14,8.20202978843045e-13
"1727","FUN_001855",11420.5200426761,"2.42420905841832",1.31063703717516e-14,8.20206959814728e-13
"1056","FUN_001148",18807.4414790192,"1.59982606316111",1.33628284889548e-14,8.29015995996587e-13
"3142","FUN_003478",3953.01570110205,"-1.65852196627841",1.33399260629443e-14,8.29015995996587e-13
"13908","FUN_015892",115.826015297457,"2.12604829719779",1.54582555467478e-14,9.54880432070872e-13
"2242","FUN_002454",459.740248372081,"2.70543103741976",1.74830755566442e-14,1.07532169872218e-12
"9850","FUN_011053",12575.6021374436,"1.19317465597165",1.82117511962599e-14,1.11535301877607e-12
"9671","FUN_010840",254.739428040896,"1.22401341713451",2.04278290249042e-14,1.24574986279108e-12
"1989","FUN_002163",245.740240414056,"0.899589808428702",2.22319053298841e-14,1.35002303085834e-12
"1203","FUN_001304",275.354533175057,"1.1485045523866",2.42241859094534e-14,1.46479665936024e-12
"11003","FUN_012406",500.945017664071,"3.38884088541976",2.81029403641848e-14,1.69219848050056e-12
"921","FUN_001005",8888.73993165597,"1.26692828344329",2.84744892418067e-14,1.70028293885138e-12
"4767","FUN_005277",924.19317919772,"2.69976291010044",2.84664170051821e-14,1.70028293885138e-12
"13574","FUN_015432",923.087554567913,"8.94019371384194",2.96227247246291e-14,1.7615073362185e-12
"10680","FUN_012053",3707.11967642037,"-7.70439358923219",3.1017146184849e-14,1.83680463626062e-12
"224","FUN_000239",77.1414344542178,"1.71486512143407",3.1190264175728e-14,1.83945545638831e-12
