"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_005046","FUN_005046",4.17520029744105,1.2570781607129,3.34114081198795,0.00686880744417005,0.0287490036446107,-2.18711533729675
"FUN_004165","FUN_004165",0.624052397768021,6.14380956820659,3.3411107925172,0.00686916674317042,0.0287490036446107,-3.07430343575419
"FUN_003074","FUN_003074",0.358184859795735,4.20900300623572,3.34108413866065,0.00686948577571897,0.0287490036446107,-2.88126253622454
"FUN_007532","FUN_007532",-0.408757707317109,3.45639071867303,-3.34043258603823,0.00687728923646975,0.0287730466768555,-2.74731322628852
"FUN_005894","FUN_005894",-1.98664196340822,1.57472491791171,-3.33999855049057,0.0068824925941968,0.0287862003236633,-2.3616569261226
"FUN_001818","FUN_001818",-0.426241273185502,5.40648677036753,-3.3392074384813,0.00689198707259149,0.0288172884536895,-3.05569194374503
"FUN_014569","FUN_014569",-2.06235637148912,2.43423399676492,-3.33845976624543,0.00690097253927817,0.0288462303092196,-2.511689142157
"FUN_000353","FUN_000353",-0.531717766107833,3.54494976537793,-3.33566483324169,0.00693466819582057,0.028978413166272,-2.77530293735192
"FUN_000365","FUN_000365",-0.266516994853555,5.56550661466215,-3.33465776131439,0.0069468506802946,0.0290206451910215,-3.07223796304912
"FUN_015102","FUN_015102",-0.551151364699773,2.15256603253621,-3.33411043733955,0.00695348081160742,0.0290396638137581,-2.49015519228554
"FUN_000022","FUN_000022",-0.508009701378475,7.9484804313134,-3.33266969311946,0.00697096457897557,0.0291023884125805,-3.08546398718057
"FUN_002812","FUN_002812",-0.732698387976352,2.72631266928959,-3.33251260285022,0.00697287362527114,0.0291023884125805,-2.60614263317408
"FUN_002880","FUN_002880",-0.503854787177668,9.01069508656033,-3.33230907010027,0.00697534786183081,0.0291023884125805,-3.06250103014314
"FUN_016362","FUN_016362",0.654421745446754,4.23367784227406,3.33218733752781,0.00697682812781208,0.0291023884125805,-2.88764594204145
"FUN_015150","FUN_015150",0.918370873431845,2.51887566333703,3.33200029656968,0.00697910316934258,0.0291031933475747,-2.53351547821864
"FUN_006353","FUN_006353",-0.708807165072762,4.4872251214452,-3.32907059910486,0.00701483733368551,0.0292434823293338,-2.97305681775388
"FUN_000797","FUN_000797",-0.469135219684283,5.67643570863457,-3.32828012429537,0.00702451097606954,0.0292750788382529,-3.09033091230541
"FUN_009290","FUN_009290",-2.0963571328633,-0.4282908211489,-3.32772856054061,0.00703126896926294,0.0292945089872898,-2.17270889984031
"FUN_013507","FUN_013507",-0.621302917110458,1.83722070061469,-3.32599677355656,0.00705253084066641,0.0293698022675652,-2.44658109130999
"FUN_002669","FUN_002669",0.337537296489445,4.75529287918415,3.32591445356998,0.00705354315440094,0.0293698022675652,-2.99811949365025
"FUN_012408","FUN_012408",0.28339029218347,6.60283262207427,3.32485146623993,0.00706662839817857,0.029415524642567,-3.1145911176401
"FUN_010786","FUN_010786",0.535506966140363,4.22321647889248,3.32467368237994,0.00706881931969162,0.0294158846235932,-2.90466140836105
"FUN_000461","FUN_000461",0.914952055099522,1.7031823665061,3.32360133763115,0.00708204912437904,0.029462167458503,-2.39867591530798
"FUN_008085","FUN_008085",-0.271719988848108,4.51642174319798,-3.32301464662473,0.00708929801088257,0.0294835488235991,-2.98486623872771
"FUN_013358","FUN_013358",0.718206741243465,3.62044531072376,3.32247142996057,0.00709601651853389,0.029502712342673,-2.78152646789991
"FUN_007508","FUN_007508",0.588539811134104,5.00458357006084,3.32158787738185,0.00710695822517819,0.0295311775593634,-3.02912078425929
"FUN_001201","FUN_001201",1.28671569098582,0.45011507680998,3.32157737602471,0.00710708837528249,0.0295311775593634,-2.22840527725518
"FUN_000779","FUN_000779",-0.841439812079894,7.64478306300578,-3.32140640613231,0.00710920765878241,0.0295312049493196,-3.11280255774202
"FUN_013774","FUN_013774",0.550709506348972,2.29544392573005,3.3209725708001,0.00711458823421869,0.0295447755014584,-2.52162836518341
"FUN_009505","FUN_009505",-0.283790035190401,5.09709501705631,-3.3197588629457,0.00712966320612915,0.0295985839902801,-3.06428449680583
"FUN_011888","FUN_011888",0.634761685363366,4.26180743903987,3.3159791480904,0.0071768192360382,0.0297855045372156,-2.92190145081238
"FUN_005369","FUN_005369",0.35621614603625,6.02018018202322,3.31428637454916,0.00719804176753841,0.029864715887994,-3.12141632486854
"FUN_000091","FUN_000091",-0.523143438141361,8.11445843776925,-3.31359274446204,0.00720675643734391,0.0298920004395232,-3.11508061144224
"FUN_014522","FUN_014522",1.5428981724277,0.749960949463214,3.31283225334545,0.00721632354579578,0.0299176919340354,-2.26464708673993
"FUN_013969","FUN_013969",0.706786048303433,4.45476431388793,3.31264352402105,0.00721869980476495,0.0299176919340354,-2.95752666552564
