"","logFC","logCPM","PValue","FDR"
"FUN_006390",-0.904864466224506,3.52634905238015,0.000532770689865559,0.00579423175932076
"FUN_002210",-0.903369658892356,5.41833957560696,0.0019064421856724,0.0172215277439073
"FUN_013018",-0.903105019509061,5.04013954101991,0.000920941752411961,0.00926603049855273
"FUN_011161",-0.902760681223559,4.10170500410911,0.000622960910151062,0.00661410841728145
"FUN_015188",-0.901731159938702,5.00532281265246,0.000139804947126562,0.00181263967133271
"FUN_000542",-0.901219808153765,2.52085132727094,0.00215160287976877,0.019000078635394
"FUN_011902",-0.901161921272182,3.91569796742282,0.000841705412799755,0.00857315599445025
"FUN_016185",-0.900113956224937,2.12152946757413,0.00113591549599797,0.0111772732525848
"FUN_007829",-0.898997009942967,4.6834782595457,0.00117485884000987,0.0114717019989386
"FUN_014380",-0.8988969204294,5.06433079398164,0.000464248790234212,0.0051610603573381
"FUN_000097",-0.894379868694402,2.17933800608028,0.00328809490824982,0.027055996479979
"FUN_014439",-0.893617027788145,3.11870206465188,0.00189438942233057,0.017131373928089
"FUN_003141",-0.892931775673282,5.45849961804564,0.00142152817017457,0.0134898290362548
"FUN_000244",-0.892009434294144,1.7900715118617,0.00416601861501561,0.0329987799352291
"FUN_007978",-0.891788907579237,1.77851627930794,0.00270545774347489,0.0230179732153286
"FUN_003614",-0.887567045255083,3.49828361791279,0.00189174542716945,0.0171168273982146
"FUN_005695",-0.887377410789824,5.74267794484775,0.00641967274476922,0.0471660489527911
"FUN_007870",-0.886110840773017,4.05361136552383,0.000454331055041097,0.0050629579299442
"FUN_005780",-0.884195220897466,2.4840935254889,0.00270430184361787,0.0230179732153286
"FUN_000569",-0.882028978285269,3.69907501317978,0.00120778430360623,0.0117584701548378
"FUN_015992",-0.881199226726201,3.65289461616239,0.0022504379242123,0.0197567654408675
"FUN_006613",-0.880199900581626,3.98984726921921,0.0016902330637052,0.0155661519644071
"FUN_005956",-0.878487364804939,2.94203772391529,0.00167386531144975,0.0154671142893102
"FUN_011774",-0.877273317712218,2.99347372014914,0.00128542852728595,0.0124120437993949
"FUN_014143",-0.876685467538516,5.18028676681501,0.00141056963511648,0.0134089284865501
"FUN_008867",-0.87144301972395,4.62677394359262,0.00500839914188393,0.0382950260011486
"FUN_003563",-0.867796495423451,6.2262059825612,0.0053814418448754,0.0406956153420106
"FUN_013347",-0.866582629844777,6.05113893557907,0.00362931381484486,0.0293836264350715
"FUN_015614",-0.866085729965223,3.67464585876832,0.00115076948298996,0.0112831377955558
"FUN_006743",-0.863120394205554,6.20462636648546,0.00389625625928052,0.0312513402339477
"FUN_005441",-0.862976454917373,4.21989558972425,0.000225032308674756,0.00275148601679171
"FUN_005781",-0.860799450753007,5.37746082457915,0.00559645440476211,0.042090531285315
"FUN_013332",-0.859982568292862,2.89700017506457,0.00398677033328243,0.0317853059754088
"FUN_012193",-0.858770082477176,3.96394559885195,0.0013118301986462,0.012644819250041
"FUN_014516",-0.855565429161054,3.84691260081324,0.00193831540454392,0.0174332382766678
"FUN_007056",-0.854162114824125,3.38321359014735,0.00229476076841974,0.0200394560289206
"FUN_000570",-0.854161242894075,6.17764235458599,0.00635772497379334,0.0468297993521542
"FUN_001042",-0.849439468261331,3.3981534640823,0.00644403590332066,0.0473240148901794
"FUN_011797",-0.847640743712852,4.29417922627634,0.000847684058154876,0.00862873470773292
"FUN_007214",-0.845599650056602,2.80176072456712,0.00155297106973255,0.0144958581331162
"FUN_005202",-0.845363779617671,2.18793484009982,0.00614974038446923,0.0455064271690514
"FUN_002947",-0.841467051376348,4.51777914525711,0.000294741789214955,0.0034877426753847
"FUN_010554",-0.840770117470687,4.32408887464616,0.000376453942178665,0.00429183456424517
"FUN_001755",-0.840767465756727,2.14334866738781,0.00252696220277577,0.0217342415057681
"FUN_007346",-0.840383510894065,4.86141518678277,0.00161434286135377,0.0149925291241793
"FUN_008781",-0.840128105356654,1.66308653139335,0.0059938952546848,0.0445726866645049
"FUN_011607",-0.839446815450249,4.61062979082209,0.00145394292967823,0.0137343603260062
"FUN_000348",-0.838046772337706,5.06998317542764,0.00151038516513493,0.0141565822450256
"FUN_004797",-0.837735199156836,4.57335731670456,0.000483749300219648,0.00535265038951205
"FUN_004340",-0.834671136037183,6.2944431305574,0.00583264892723796,0.0436287418172718
"FUN_011070",-0.833429152050338,4.58019177246861,0.00205627462643457,0.0182950892624273
"FUN_007770",-0.833347329306572,5.44032974502656,0.00191782307018355,0.0173054220377752
"FUN_009700",-0.830364276943187,4.3149714869442,0.00294078810180254,0.024602311797013
"FUN_005820",-0.828855099152546,2.13949453760497,0.00421569593253183,0.0333314999371407
"FUN_008374",-0.82855704782716,2.42764337196735,0.00457730445755126,0.0356585391082846
"FUN_008328",-0.828154948192444,3.84290360221877,0.000968573613018678,0.00968632207913598
"FUN_008538",-0.827728157040141,4.90988519311135,0.00165811326744201,0.0153472958701478
"FUN_011277",-0.827177650123605,3.64000231801486,0.00114987431512771,0.0112831377955558
"FUN_005984",-0.825289350687527,3.33849504073469,0.00334958147090082,0.0274562418565566
"FUN_005771",-0.82387738878547,3.01453830754864,0.00225032167355466,0.0197567654408675
"FUN_003519",-0.819602108850422,4.54579262946333,0.0015650242420279,0.0145918870529967
"FUN_003928",-0.81778105724645,5.28067826081877,0.00637806277476683,0.0469228997461818
"FUN_005279",-0.816460509027518,2.07842655193276,0.00468718372547766,0.0363603163612722
"FUN_002881",-0.816413633796841,3.86479491518681,0.000891280087542837,0.00901698355396
"FUN_013810",-0.814932940000228,2.72103505038572,0.00176861132728235,0.0161708594310313
