"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_000383","FUN_000383",-0.237310217166955,4.49089972497905,-1.62019190271725,0.136726873526665,0.24353323416327,-5.95671832970726
"FUN_007398","FUN_007398",1.42046351572307,-0.795881100513086,1.6198158948434,0.136808084617033,0.243651631847035,-4.85738985259889
"FUN_010861","FUN_010861",-0.289559756108139,1.74311045837094,-1.61958866736534,0.136857182617792,0.243712817607963,-5.37387019390784
"FUN_008973","FUN_008973",0.906916432609191,0.209699132869491,1.61940842151563,0.136896140280068,0.243755934400022,-5.00739603279854
"FUN_008673","FUN_008673",0.200602218315908,4.63487071547461,1.61915023251657,0.136951961518418,0.243829065790089,-5.96712846276403
"FUN_001739","FUN_001739",-1.08806675359082,2.38364461300624,-1.61894586812581,0.13699616011104,0.243881490716736,-5.51528851875109
"FUN_012356","FUN_012356",0.160600319337735,5.93452458750408,1.6187591766183,0.137036547649386,0.24392712061936,-6.05397358442283
"FUN_012826","FUN_012826",0.169696453103426,5.37010366750255,1.61868859730394,0.13705181905236,0.243928038410267,-6.03642570853841
"FUN_015829","FUN_015829",-0.352604952408118,3.2360753813314,-1.61856484095027,0.137078600154101,0.24394943902976,-5.708489330516
"FUN_009297","FUN_009297",-0.128748536832383,3.88439431889175,-1.61819994051442,0.137157592452856,0.244063741747918,-5.84925825262119
"FUN_006864","FUN_006864",-0.310484563017347,3.64131706241332,-1.61789922963839,0.137222719746253,0.244153350567788,-5.80091618026705
"FUN_007737","FUN_007737",0.485406220039164,4.21924939260279,1.61744279397045,0.13732162627413,0.244303035292471,-5.89434839041056
"FUN_001560","FUN_001560",0.139650131000642,4.19495361440415,1.6164721851136,0.137532162027728,0.244651261216009,-5.90455740628404
"FUN_002648","FUN_002648",0.245318420913284,4.33746099467381,1.61635542593756,0.137557507763875,0.244670019458212,-5.92591656106573
"FUN_014318","FUN_014318",0.17174427850358,4.94155974352158,1.61605515225267,0.137622709414905,0.244757146589855,-6.00799496563658
"FUN_002698","FUN_002698",0.151402264938604,6.10184545069916,1.61599348191439,0.137636103968259,0.244757146589855,-6.05925758772431
"FUN_016415","FUN_016415",-0.815188226277402,-0.974175430658378,-1.61537516896017,0.137770463352441,0.2449324950201,-4.830377216965
"FUN_007647","FUN_007647",0.448136757360907,0.177004890877009,1.61534692399718,0.137776603773703,0.2449324950201,-5.01882833763835
"FUN_007530","FUN_007530",-0.358961830145779,1.37042827543938,-1.61533517242796,0.137779158622703,0.2449324950201,-5.29646577164951
"FUN_010184","FUN_010184",0.114452425082291,6.50519004845878,1.61506674289167,0.137837528026578,0.245009911377135,-6.05817189220635
"FUN_014739","FUN_014739",-0.240836255153726,2.75863075117664,-1.61450868855693,0.137958946249398,0.245199370008472,-5.60531020980274
"FUN_008787","FUN_008787",0.550361614782232,0.805249101413185,1.6143967658705,0.137983309212032,0.245216306663523,-5.14944363748552
"FUN_007885","FUN_007885",0.847844203481262,-3.96966230924888,1.6143245841504,0.137999023525681,0.245217871428897,-4.57791788224053
"FUN_006494","FUN_006494",0.422240959784948,1.88863730035516,1.61304800154126,0.138277205477227,0.245685778562344,-5.40067008651441
"FUN_007724","FUN_007724",0.210108610435246,3.85649704385102,1.61292443688552,0.138304158136482,0.245697433958382,-5.84154821686661
"FUN_000825","FUN_000825",-0.0934647530173969,6.38016921821844,-1.61288165511551,0.138313491042085,0.245697433958382,-6.06417294193318
"FUN_004699","FUN_004699",0.682862227659947,-1.30351415997312,1.61185691111962,0.138537208202916,0.246068398925799,-4.80113586875913
"FUN_009341","FUN_009341",-0.152165907812845,6.0292811972668,-1.61109545959336,0.138703653334781,0.246337569110149,-6.06807150804566
"FUN_005930","FUN_005930",-4.17489757054837,2.99045145247671,-1.61084924105818,0.138757512163876,0.246406749767003,-5.4864841077412
"FUN_005967","FUN_005967",-0.145154728590284,5.79292622669434,-1.61064320395396,0.138802595860857,0.246460334283118,-6.06598649490998
"FUN_008857","FUN_008857",0.32604931773574,1.04271297322911,1.61049462865175,0.138835114236379,0.246491598479389,-5.21659873914353
"FUN_001457","FUN_001457",-0.224599595953617,3.01925261321885,-1.60927239040047,0.139102880636935,0.246940476783632,-5.67103062119225
"FUN_015171","FUN_015171",-0.615992981650468,2.93828947257557,-1.60890938141178,0.139182496709972,0.247055283272043,-5.6553848205899
"FUN_000932","FUN_000932",0.303294967167908,1.55286767784782,1.60863775397071,0.139242097280846,0.247134540492771,-5.33501434806069
"FUN_004357","FUN_004357",0.154636921864789,7.15931745652931,1.60788058029069,0.139408356516229,0.247403064043992,-6.05157889394861
"FUN_005917","FUN_005917",-0.710393207315491,-0.946164457716188,-1.60776310666297,0.139434167056626,0.247422307386548,-4.84346790575816
"FUN_016584","FUN_016584",-0.476566342362952,0.60012697734229,-1.60703428373866,0.139594394365947,0.247656084098549,-5.13504215728696
"FUN_005870","FUN_005870",0.283593468692087,2.48498230362008,1.60702755722841,0.139595873911456,0.247656084098549,-5.54634325808381
"FUN_010798","FUN_010798",0.109673726382058,4.43818737785994,1.60679304671486,0.139647464953917,0.247721026199506,-5.95925411174668
"FUN_013750","FUN_013750",-0.142555629839307,4.27947356541299,-1.60653448887105,0.13970436594733,0.247795372690485,-5.94063309296881
"FUN_010522","FUN_010522",0.473971099583616,4.96778980005659,1.6061847825454,0.139781358873567,0.247905336716975,-6.01466770145185
"FUN_004590","FUN_004590",0.56352305457387,0.252301594531095,1.60557627912365,0.139915419759379,0.248116477584455,-5.0428008875344
"FUN_014896","FUN_014896",-0.224529126866476,2.23063449828614,-1.60477289491479,0.140092590539672,0.248404013108583,-5.5014811284777
"FUN_015873","FUN_015873",-0.190290251372763,4.27201513459423,-1.60450984531882,0.14015064437951,0.24848029839529,-5.94318534002596
"FUN_009321","FUN_009321",-1.11152006463179,-3.71231562306054,-1.60415166630529,0.140229727256797,0.248575476174706,-4.60342901145262
"FUN_012076","FUN_012076",-0.34281427973388,0.728161058282752,-1.60413050164137,0.140234401476336,0.248575476174706,-5.16725071199026
"FUN_009305","FUN_009305",-0.224961775894929,8.11809253871028,-1.60294714070393,0.140495967538686,0.249000332857549,-6.02290071774588
"FUN_004987","FUN_004987",-0.309168794753961,5.93580514677038,-1.60290987996279,0.140504210567734,0.249000332857549,-6.07965365984536
"FUN_013790","FUN_013790",0.145975238182629,3.20529110379843,1.60265055857846,0.140561591005552,0.249075320067829,-5.71678302317159
"FUN_011223","FUN_011223",-0.945537003734396,-3.62751593240505,-1.60206037416932,0.140692259700331,0.249280144170007,-4.61218768437946
"FUN_008900","FUN_008900",1.04167824055956,-2.05716612412184,1.60161776527088,0.140790325577555,0.249427164518546,-4.73567360300848
"FUN_012992","FUN_012992",-0.144468333555048,4.50907754773483,-1.60147108683367,0.140822837537988,0.249458029076347,-5.98377313149509
"FUN_003050","FUN_003050",0.749611930432659,-2.29649157832512,1.60111480177535,0.140901837585851,0.249571228665135,-4.71745696012934
"FUN_003513","FUN_003513",0.164538776250446,2.5574987079366,1.60094664244937,0.140939137692378,0.249610551231272,-5.57312259280037
"FUN_004814","FUN_004814",-0.236977522717396,2.84532944836701,-1.60076767754038,0.140978844271851,0.249654126904977,-5.64380600204826
"FUN_012230","FUN_012230",-0.148670761863935,4.35151665421658,-1.60062039183544,0.141011529710612,0.24968526110177,-5.96095339213979
"FUN_007865","FUN_007865",0.783372470777448,0.113209557743825,1.6003713914109,0.141066802860064,0.249728221288131,-5.01925055567191
"FUN_012831","FUN_012831",0.226714160717407,4.0142896895318,1.60034502713714,0.141072656332695,0.249728221288131,-5.890579564156
"FUN_013446","FUN_013446",-0.181027481549071,4.13488979394204,-1.60030694524406,0.14108111176637,0.249728221288131,-5.92449229654311
"FUN_001376","FUN_001376",0.217556883753418,2.95615460639574,1.60012779137133,0.141120895867747,0.249771898243012,-5.66264221000403
"FUN_010023","FUN_010023",-0.163377769685983,4.02964359709032,-1.59988026099801,0.141175880517591,0.249842466634867,-5.90435621916738
"FUN_011623","FUN_011623",0.364768704984266,5.29735895953796,1.59965830994785,0.141225199348523,0.249902994051642,-6.05444804399283
"FUN_005433","FUN_005433",-0.638241384688209,-4.40889405152675,-1.59923931956249,0.141318343221591,0.249934046410199,-4.56544713971875
"FUN_008408","FUN_008408",-0.638241384688209,-4.40889405152675,-1.59923931956249,0.141318343221591,0.249934046410199,-4.56544713971875
