"","GeneID","meanExpr","logFC","pval","adj.pval"
"9325","FUN_009386",57813.5712185028,"1.78654695077267",2.73671494973904e-24,1.04624612528524e-21
"4491","FUN_004521",5031.53178379058,"1.04543289473532",3.50236148410394e-24,1.30629541011994e-21
"10770","FUN_010835",335.401790602507,"-1.88713356093416",4.94148483163453e-24,1.79917109631798e-21
"10530","FUN_010594",2253.7849555689,"1.86579183471096",7.73341562348634e-24,2.7502184119617e-21
"10014","FUN_010077",1015.8115741768,"-1.11564507773605",8.92385490220563e-24,3.10144520828474e-21
"1910","FUN_001926",1266.39972749675,"-1.00901073510801",1.36028259463074e-23,4.62254254157629e-21
"2998","FUN_003016",4278.63799960039,"-2.73238413997619",1.53138753520957e-23,5.09086482357059e-21
"8249","FUN_008302",2567.52137186698,"1.55505900853366",1.7726164371617e-23,5.76741501214398e-21
"12504","FUN_012575",1840.91866961978,"-4.97248326110674",2.39423466733789e-23,7.62763261102731e-21
"556","FUN_000561",60.0020884078261,"3.6732543473354",2.96758131634893e-23,9.26127622236894e-21
"7956","FUN_008006",388.050146640662,"-1.81450902253738",3.11130713856196e-23,9.51562175257791e-21
"5992","FUN_006034",4879.86854205441,"-1.47238384010171",3.31901769126599e-23,9.95184677153717e-21
"6145","FUN_006187",9857.62280964454,"-4.40564203471888",3.54534496763028e-23,1.04260413932697e-20
"10885","FUN_010950",5174.12446164892,"2.07150788587772",3.68621038355772e-23,1.06357602236537e-20
"6727","FUN_006770",139.417144632716,"1.55184077918622",3.89735514890195e-23,1.10367323957423e-20
"15775","FUN_015854",380.953789119766,"2.76731992521582",4.12410962011967e-23,1.14665244201582e-20
"12560","FUN_012631",621.024552515797,"4.3832030924632",4.26532483152312e-23,1.16473834506521e-20
"3871","FUN_003895",248.350203604979,"-2.01153287768238",4.83850816459763e-23,1.29807836584258e-20
"2420","FUN_002437",744.220335221558,"1.96014746633149",6.41569044189135e-23,1.69152996961039e-20
"9288","FUN_009349",4116.98241759589,"2.05008438206245",9.61847143297872e-23,2.49297737547645e-20
"4016","FUN_004040",261.818347190611,"-1.62968435925601",1.20313774828017e-22,3.06639707445006e-20
"14316","FUN_014390",207.881133477611,"2.59368699916337",1.30859440232867e-22,3.28049600006722e-20
"11824","FUN_011892",860.1839444882,"1.74181161705416",1.62767673191774e-22,4.01458590072355e-20
"8813","FUN_008871",1761.30933018714,"3.43955507366821",1.69157884664524e-22,4.10597201950778e-20
"11573","FUN_011641",3603.94627823576,"0.948711961533476",2.03263147663621e-22,4.85671883448765e-20
"2331","FUN_002347",455.131921340794,"1.31159708536098",2.13677723015348e-22,5.02701498515493e-20
"2043","FUN_002059",508.833949417019,"-3.53161012270776",2.43897692351614e-22,5.65103562339528e-20
"1549","FUN_001563",2332.28497442297,"1.64440547655666",2.64087767675626e-22,6.0275076765607e-20
"10428","FUN_010492",140.490849803973,"-8.15551144920869",3.13017344378532e-22,7.03920769152428e-20
"5281","FUN_005315",193.610211963379,"2.55769462266867",3.65664627489926e-22,7.99502424036003e-20
"7187","FUN_007232",5679.22836730985,"2.56580333405252",3.65976783171071e-22,7.99502424036003e-20
"1604","FUN_001618",2270.34081617784,"3.7288340486187",3.82548069145256e-22,8.23933108925246e-20
"9324","FUN_009385",2298.16180148204,"1.3368944257407",4.57650748762197e-22,9.71999340287711e-20
"665","FUN_000674",998.898447034096,"3.05357803882719",5.49247638072221e-22,1.15056094265759e-19
"5883","FUN_005924",679.399173113556,"4.02969358505276",7.67680962977224e-22,1.58640233592536e-19
"9111","FUN_009171",5468.18479227899,"0.695371517352449",8.99446673501194e-22,1.83391180415737e-19
"8810","FUN_008868",3062.52607092896,"-3.15509662716389",1.18247741055956e-21,2.37926902135221e-19
"3531","FUN_003553",1021.6527609856,"3.31322325902512",1.81450229888903e-21,3.60355443566377e-19
"3587","FUN_003609",135.442069372188,"7.50506220559781",1.8654776017302e-21,3.65729275457157e-19
"7563","FUN_007611",1112.02033555103,"1.45672919377805",2.05567332686423e-21,3.97915905245669e-19
"12558","FUN_012629",287.044424636268,"4.88889821451933",2.08844570908674e-21,3.9920639729193e-19
"13068","FUN_013139",156.285972431738,"-10.403311275627",3.3722882697763e-21,6.36654718782953e-19
"11945","FUN_012014",297.767792681362,"-2.68947216066323",3.71686956325196e-21,6.9315084586889e-19
"12942","FUN_013013",1175.43149550421,"2.26124075808309",5.78623223064601e-21,1.06606100326553e-18
