"X","logFC","meanExpr","pval","adj.pval"
"FUN_000464","0.852495993507527",429.597718421814,1.69875672578355e-16,1.06401748284149e-14
"FUN_000136","0.85267384830294",1633.31009699175,3.3101875216373e-17,2.33943520245768e-15
"FUN_008656","0.852813554495072",51.1122174018916,0.00776360283000068,0.0247118918596553
"FUN_003361","0.85558809574517",1812.39802145393,8.10525329360601e-08,1.12994754776685e-06
"FUN_015273","0.857474148613793",90.3365220260381,1.11911273818702e-05,9.18075353685887e-05
"FUN_007175","0.857739682762192",357.979094609997,0.00232242596422458,0.00904070148547631
"FUN_001170","0.857950423611315",91.1067110783492,0.00514302761682428,0.0175226225790022
"FUN_000323","0.860054671174025",239.217936877764,5.32398352108067e-06,4.74135890933976e-05
"FUN_000078","0.860551856596434",314.116351635388,0.000125150922412703,0.000745378364401209
"FUN_000361","0.861770955823919",6717.44054128223,5.94182385624178e-06,5.24914064733231e-05
"FUN_015558","0.863921322411271",74.0028199294869,0.00076792037881647,0.00354358789330952
"FUN_004530","0.864953306240917",27.0114130211492,0.00167496495404341,0.00689820406127694
"FUN_014464","0.865135178003552",1308.90204688738,4.19207101576777e-09,7.67346406431951e-08
"FUN_004467","0.866788103479857",6211.05131096884,6.43028374404918e-05,0.000418633645129822
"FUN_008933","0.867969263963291",47.5400678832115,0.00726136994334399,0.0233551387615561
"FUN_001901","0.868143124247452",1352.14438949065,5.36584214908961e-09,9.57017136874066e-08
"FUN_015093","0.870602309593489",34.3415017269787,0.00501500200313774,0.017174984833757
"FUN_003770","0.870835682117263",1903.65608194397,7.25630296175189e-06,6.23938190907697e-05
"FUN_001442","0.872551730391937",45.6767046477423,0.000709153693776915,0.00330704841812128
"FUN_001162","0.873539228681754",523.145940761782,3.23032247624703e-07,3.87404190980769e-06
"FUN_006450","0.873586973238643",660.389617528709,3.96155242602747e-09,7.29523338225002e-08
"FUN_011880","0.873904914053385",1426.55326888823,6.04758906521869e-08,8.64988496600977e-07
"FUN_000897","0.874877321563876",822.864407449936,9.41848279878212e-10,1.9820807112851e-08
"FUN_007391","0.87902024488466",220.339410717926,0.000123378978959497,0.000735819758993104
"FUN_007921","0.879553361756385",1340.70911373939,9.30910177534825e-06,7.80146411306294e-05
"FUN_005309","0.882432678092651",58.4477825818583,0.00135509021211708,0.00574554772003185
"FUN_012116","0.88304301694978",241.207843184749,2.27615726756185e-06,2.22333292299315e-05
"FUN_013826","0.883251742473884",205.480236518529,0.00190804468025952,0.00768568073584573
"FUN_004127","0.883579176355145",1821.31283872284,3.8632160178318e-12,1.23922968183653e-10
"FUN_005008","0.883889146733962",956.501678726897,7.99144139130043e-07,8.64986809397432e-06
"FUN_000476","0.883913366086483",533.987452091468,2.75179272496578e-08,4.23865881738319e-07
"FUN_008800","0.884554895859261",30.0820299972505,0.00173684653383117,0.00711315890644958
"FUN_014971","0.885282611951797",208.165215830741,0.000885978465830562,0.00400037287475801
"FUN_008998","0.885295958013864",2354.91424721476,0.000155039540831096,0.000898291350996826
"FUN_003087","0.885508169654259",147.018995752617,0.00668645309201529,0.0218246885809025
"FUN_008648","0.886848312889806",1049.49438424838,7.51840678960051e-07,8.18478287737729e-06
"FUN_010695","0.889264188769467",404.417428909511,7.13835147314257e-08,1.00791082338731e-06
"FUN_003858","0.889291624860617",547.896258779776,0.00385904746251174,0.0138408187041005
"FUN_013261","0.889370891327581",356.309217656912,3.26133320004458e-15,1.69692045558225e-13
"FUN_010990","0.889615627238409",60.9646419196644,0.00736722243085765,0.0236391330093724
"FUN_003954","0.889922815753398",857.7653179689,3.96336075094999e-09,7.29523338225002e-08
"FUN_008537","0.890049695345403",144.370553129445,3.18061790775555e-06,2.99822013330224e-05
"FUN_007206","0.890512650079676",1720.90752437872,2.88449241847288e-09,5.4930045824982e-08
"FUN_002166","0.890916729788572",84.0122336112625,2.7746479492184e-06,2.65530393170676e-05
"FUN_002099","0.892500908947218",474.78679368659,9.25705949552973e-08,1.26778547453804e-06
"FUN_002013","0.893162200104841",4318.38139970353,2.79796905811427e-06,2.67374975213581e-05
"FUN_012511","0.893472310666812",2484.8710830312,7.279606339323e-07,7.93789417330799e-06
"FUN_014078","0.894283424219392",332.30563547514,0.000208677304052953,0.00115974737189395
"FUN_012837","0.895383458811479",490.692197000615,2.85380747302783e-05,0.000207116526982624
"FUN_004512","0.895704661059075",426.166120114545,9.91355648967889e-05,0.000608817669923774
"FUN_014969","0.897214789585457",162.902767211184,4.92699002797619e-05,0.000333679366331502
"FUN_013207","0.897253776217019",974.116799138783,0.00161048461455077,0.0066637960757367
"FUN_006550","0.897412834462618",82.309288823816,0.000188982627745349,0.00106461824734976
"FUN_002163","0.898483623062039",245.903432716931,8.79944914065427e-17,5.90322435750694e-15
"FUN_005012","0.898814400211913",744.664329697818,5.18879984794803e-06,4.64286924783217e-05
