"","logFC","logCPM","PValue","FDR"
"FUN_001022",-1.97506843830519,1.43723414936928,0.000291676153366532,0.00334565358012742
"FUN_000770",-1.97304831794135,8.25875959563893,1.09560686289795e-06,2.77084484264751e-05
"FUN_010285",-1.97091694797902,3.18330018133214,2.07819945820804e-08,9.07524978839981e-07
"FUN_014664",-1.95934071607796,6.12905864965949,2.00014853059197e-08,8.81948610193817e-07
"FUN_014547",-1.95105444481728,0.372167107015933,4.12417032031319e-05,0.000624101429990983
"FUN_010910",-1.94898558381364,1.92348987964642,1.2012832159448e-07,4.11985539286522e-06
"FUN_009414",-1.94155462845765,3.69766075432691,0.00376650073615431,0.0291635384821618
"FUN_009207",-1.93974422524533,4.48611694908704,1.21161902784223e-07,4.12405965341485e-06
"FUN_015033",-1.93052026384451,3.63363246905465,2.71717756207815e-08,1.14247642323787e-06
"FUN_008717",-1.91669864733544,3.93972759305831,1.99649872365567e-07,6.3351516742915e-06
"FUN_007002",-1.9143607592436,3.36105971909513,2.66137797177847e-05,0.000429582482061659
"FUN_000206",-1.90936970963644,8.31296103533374,0.00713086145888871,0.0490847589828523
"FUN_003893",-1.90244315665524,2.69762127302548,1.52330135953315e-05,0.000262871102462767
"FUN_012935",-1.90020241099668,2.34510530692332,1.71778449872823e-07,5.58115580794929e-06
"FUN_012600",-1.89620951058079,4.60195548299378,1.46670611272511e-05,0.000255049112892697
"FUN_007199",-1.89272410059189,1.51407706954282,0.0040196452766429,0.0306689901697119
"FUN_011848",-1.8863274153132,4.96873684017042,6.23916891213341e-06,0.000123339378450777
"FUN_008035",-1.8846744674636,0.872847867486709,0.00274874593293294,0.0225290998884504
"FUN_013110",-1.88309518853024,0.888184043757375,0.00210698685379057,0.0181337062492584
"FUN_004539",-1.87780606664531,3.319186973803,1.9657027192154e-05,0.000331629920865396
"FUN_000817",-1.86884910168618,3.5609368618955,4.15418947024106e-07,1.20294343700094e-05
"FUN_009675",-1.86384914719813,2.80231224482752,7.36731822932209e-05,0.0010127079845387
"FUN_007491",-1.86005150605272,1.58455553969569,9.30688910253936e-06,0.000174100359368577
"FUN_001146",-1.83764717620503,-0.273154131356916,0.00113373306057554,0.0107440072789844
"FUN_010835",-1.83523304143012,3.91662963226455,1.51481745595617e-11,1.46948113352433e-09
"FUN_012741",-1.83495065600931,5.05548302070448,6.06295116644857e-05,0.000856825596165848
"FUN_003231",-1.83466564703154,-1.15864417251805,0.00522032782087813,0.0381783910260344
"FUN_001327",-1.82961401583318,4.53664216602158,3.2703805193733e-06,7.12921955595648e-05
"FUN_010150",-1.8283457672916,5.99516134575333,0.000717935931707854,0.0073145445525314
"FUN_014963",-1.82477558692415,6.51743918219186,1.44676240860929e-06,3.54665708868643e-05
"FUN_012585",-1.81077279537632,3.51305767133557,2.46342949423278e-06,5.65132364209044e-05
"FUN_000326",-1.80396227913463,6.90969561322505,4.87278043176287e-05,0.000715429524797531
"FUN_002490",-1.80304578361074,8.03080978703259,0.00170464567465972,0.0150721307991886
"FUN_009211",-1.79528128319984,3.41414720084277,3.61542202892105e-07,1.07229594839844e-05
"FUN_004794",-1.79248467163402,3.55248526341653,2.41929889926968e-06,5.58157930171964e-05
"FUN_004247",-1.79003189616271,-0.358528986454005,0.00318765485796679,0.0253611837293772
"FUN_002103",-1.78914453181175,4.04560465921928,2.93727730932684e-05,0.000461703277059813
"FUN_015437",-1.78595643538057,4.03930419192699,0.00518200475892535,0.0380004355458776
"FUN_001080",-1.78376204911648,1.12499123417067,0.00188215719848209,0.0163856262260162
"FUN_001430",-1.77904831873578,8.40795844241947,0.00372554377329534,0.0288958366562673
"FUN_001933",-1.77697547099795,3.60453216049859,0.00135509615030378,0.0124854550999156
"FUN_007843",-1.77426624669425,5.83809358390551,1.13840329297937e-05,0.000204776889032488
"FUN_012856",-1.77266497367109,5.61040727549237,8.57886229558477e-08,3.11522804375232e-06
"FUN_005035",-1.77174234408531,0.201527405013919,0.00294798787638595,0.0238161940331483
"FUN_010382",-1.76724157591769,8.08508968430646,4.09028349593551e-06,8.62472874547084e-05
"FUN_016245",-1.7645250479824,2.79523657417158,0.000644176815666485,0.0066833959767506
"FUN_003667",-1.75877461377232,4.37472379660865,5.21590243206931e-05,0.000757616801389661
"FUN_015402",-1.75829919225005,1.26642888419826,0.000856917222737639,0.00851961405710093
"FUN_002139",-1.75644306968722,3.72837910640865,2.21163272714993e-06,5.1786524254178e-05
"FUN_011167",-1.74905057572255,4.17697314282914,8.21523339317835e-10,5.2627870147526e-08
"FUN_001328",-1.74902606002714,3.99800519013309,2.17279608111962e-07,6.78361921326105e-06
"FUN_006376",-1.74574962091778,-0.813546484017609,0.0055715161136232,0.0402297882240619
"FUN_005583",-1.73933365948553,4.50028614656282,0.00502569201981134,0.0370341417911328
"FUN_000232",-1.7381276586626,7.50610502680481,0.00606232984897715,0.0430609318404595
"FUN_004161",-1.73739207265273,3.42899939543784,6.18557716336307e-09,3.19176646291303e-07
"FUN_007401",-1.73675779370374,1.56940838568685,0.000343721805191561,0.00383573199367838
"FUN_013399",-1.73580351997631,2.41591166603597,1.2162150826095e-05,0.000216764003109182
"FUN_003268",-1.73180223277874,8.28384163930887,0.000298978965900502,0.00340696113218223
"FUN_016574",-1.72819660788331,0.147046698252688,0.00145640739082419,0.0132481371565863
"FUN_005204",-1.72574738053649,3.99828205381073,1.03174308875597e-09,6.42757013229123e-08
"FUN_016395",-1.72149612205122,1.15241963406863,0.00132013726497757,0.01218816056809
"FUN_009637",-1.71631351611621,5.73445095452954,2.70423257444968e-06,6.12103043226686e-05
"FUN_013506",-1.70995573610557,1.12158493511716,0.00158849663582706,0.0142398500403745
"FUN_008006",-1.70814411671087,4.06142246531059,3.31400126475768e-09,1.83703882353771e-07
"FUN_000816",-1.70756427729224,1.82399454734034,0.00459458513798552,0.0343229157090107
"FUN_004989",-1.70491030241557,1.53754930753076,0.000338373341998297,0.00377915160993328
"FUN_002843",-1.69453047485166,6.78805495895379,3.14231365326087e-05,0.000490525996838343
"FUN_008547",-1.68791997738458,2.86149790605262,4.17849812531821e-09,2.23418043464357e-07
"FUN_013096",-1.68700318568891,7.60218663832558,0.00407355806779035,0.0310106185764296
"FUN_010349",-1.68684228478747,6.38294959948725,1.05002976983421e-06,2.69573805370859e-05
"FUN_003478",-1.68542577551082,7.2971962076925,5.54516124638151e-06,0.000111568644277196
"FUN_012678",-1.68289858901774,7.40643999222273,0.00243748431940281,0.0203302729801854
"FUN_003602",-1.68233226343592,4.73083776910841,2.59143225489305e-08,1.09298886502182e-06
"FUN_003601",-1.68051884162848,0.467657118193134,0.00451039468649217,0.0337496805714877
"FUN_009757",-1.66878304507066,3.64220021287925,5.54369621808134e-08,2.13889029368644e-06
"FUN_007495",-1.66858364083457,0.919254169635699,6.60340290125195e-05,0.000923754719810926
"FUN_005941",-1.66535195483647,8.55884872439364,5.59118914412882e-05,0.000801188957196257
"FUN_002213",-1.6648859248329,-0.279112907141375,0.00216830192566548,0.0185555818856099
"FUN_014854",-1.66395582343505,5.22640396747233,2.34550441417572e-06,5.42662614121301e-05
"FUN_001001",-1.66361267720852,4.86334246172724,6.04677100532417e-08,2.29388818500859e-06
"FUN_001143",-1.65677141050985,7.32284973228291,0.000243776176054158,0.00284182338797556
"FUN_013771",-1.65517963367502,5.06333661733128,0.000259933779047507,0.00302239781955838
"FUN_012747",-1.65384463797237,2.78741059979114,0.000242969562460563,0.00283485363211074
"FUN_013414",-1.65290006313103,0.587728301527463,4.38245957447293e-05,0.000656209299679348
"FUN_012572",-1.65220567894244,1.50570952222346,0.000240036885804076,0.00280787333859187
"FUN_011507",-1.6512062920279,4.55884868252794,4.67928355040161e-05,0.00069377019539306
"FUN_007068",-1.64925486767131,5.86757964956092,1.08619361151409e-06,2.7573075584996e-05
"FUN_007840",-1.64736318968357,1.99045035320765,2.33349920260568e-06,5.40806359566344e-05
"FUN_010076",-1.63474400864682,4.13790589966731,3.7091232994905e-05,0.000569837144008828
"FUN_002982",-1.62912564781895,-0.0399757518956522,0.00188669118217965,0.016414575877759
"FUN_007844",-1.62706693368458,0.551898818775754,0.00395148764254023,0.0303192958606434
"FUN_001343",-1.62579181502381,3.37603412418826,0.00243838443951928,0.0203302729801854
"FUN_010622",-1.62483825228999,0.593014216982885,0.00237764159822632,0.0199202656048807
"FUN_007967",-1.62469190027445,2.38851187205933,0.00693677801293599,0.0479920439091614
"FUN_007918",-1.62446720786242,3.70043870574396,1.45264463805062e-05,0.000253577979811895
"FUN_015005",-1.6210437599716,3.38652992035461,0.0022297066623863,0.019033089994889
"FUN_000371",-1.61933996138397,4.27694576000047,4.41691471423541e-08,1.76950202755254e-06
"FUN_001824",-1.61456772535745,4.9835277158885,7.33213491591157e-05,0.00100985082669679
"FUN_007869",-1.61058482325508,4.67581775118119,2.22787579671531e-08,9.5749307579717e-07
"FUN_016575",-1.60572309040035,-0.246255072472609,0.00292392668386822,0.0236508923726113
"FUN_012220",-1.60515629078808,5.28526878674997,1.76408280419144e-07,5.70428775326761e-06
"FUN_010749",-1.59775035020043,4.78179405677934,3.4996376516709e-06,7.56824505530932e-05
"FUN_008515",-1.59662888185561,0.773270262294997,0.00182833406575377,0.015978510261906
"FUN_005691",-1.59480086851119,4.97408421025521,1.90206387416843e-06,4.51732544263187e-05
"FUN_005584",-1.59426408385586,4.13696296553241,0.0060116776242905,0.0428355686335201
"FUN_011789",-1.59327657880401,4.70775527982916,8.86111416447151e-06,0.000167142765927344
"FUN_005754",-1.58978067837491,0.769571144365751,0.00435891503292989,0.0328515122431858
"FUN_012897",-1.57185884840626,6.86412222133865,0.00532610190082266,0.0388473630048725
"FUN_009354",-1.56499876662229,5.27523561552394,3.20211686909253e-06,7.02551683346455e-05
"FUN_004040",-1.56450402874812,3.58690832555852,8.87297098584464e-09,4.28839213376356e-07
"FUN_004228",-1.56314545470576,4.49704795317675,0.00231172980267544,0.0195733182357451
"FUN_007909",-1.56193466642161,5.7914641659982,8.89303103254148e-06,0.000167512142098399
"FUN_008047",-1.56028464559386,8.36515364082729,0.00010429883420302,0.00136726106883321
"FUN_004848",-1.55665386241943,2.49175557390995,5.12693670150289e-05,0.000747091495097755
"FUN_003598",-1.54985603909567,2.63666076350396,6.72633309771543e-05,0.000937888396304654
"FUN_011229",-1.54682779661548,2.28939937137107,0.000623820010971146,0.00650114758280203
"FUN_002882",-1.5429005892166,1.8400431411837,0.000601362038521157,0.00629206305481959
"FUN_002706",-1.53786974061861,5.89054282507576,0.00262259396650693,0.0216387901938825
"FUN_008718",-1.53052277907058,5.31633358930836,1.07034278122634e-05,0.000194858582445779
"FUN_007571",-1.53039615218871,5.13741556783271,0.00261806746240784,0.0216145739859945
"FUN_007908",-1.52633147633422,3.15512818133307,1.62389043562847e-05,0.000279165265902155
"FUN_005863",-1.52532546590128,8.33034124293999,0.00510079476223493,0.0374858731958401
"FUN_008249",-1.51355610788119,5.10893915152972,1.3407451663329e-05,0.000236169391750547
"FUN_013856",-1.51206047327618,2.59085759311854,0.000278006160609968,0.00320509479392528
"FUN_011805",-1.50848894133541,9.44057177606679,5.46092228681499e-05,0.000789827322441261
"FUN_015403",-1.50409892545181,3.97586660202278,2.47316594614439e-08,1.05622851303733e-06
"FUN_005764",-1.50191971080367,3.56318119002449,1.3409586305893e-07,4.45270395159738e-06
"FUN_001451",-1.49900670228562,5.8774063536762,1.47518381029754e-05,0.000256195285519833
"FUN_006034",-1.49899549392676,7.77134284572234,2.30025667109003e-05,0.000380046056570239
"FUN_001253",-1.49898925666174,5.01063033486705,2.43776454152504e-08,1.04439369837387e-06
"FUN_005068",-1.49768008501702,6.78591942148239,6.60456397125697e-05,0.000923754719810926
"FUN_007836",-1.4959220178284,0.898155695018235,0.000100265039646128,0.00132590019808575
"FUN_008009",-1.49470930662992,8.05245340890803,7.81901128666141e-05,0.00106509520846689
"FUN_001837",-1.49393192847063,3.31605877845569,0.000151563586877488,0.00189887921898816
"FUN_007048",-1.48840427710466,3.25221769367019,0.000169929567233244,0.00209420458493166
"FUN_014920",-1.48533769865917,3.98552372944184,0.00293678547693639,0.0237407640251625
"FUN_001836",-1.48430685532705,4.16820351080802,3.77660680343593e-07,1.11017525968535e-05
"FUN_011904",-1.48328647233306,3.94269806977108,2.23550229144968e-06,5.22553470226818e-05
"FUN_010357",-1.47802485523307,3.3228944603267,1.90259196906371e-06,4.51732544263187e-05
"FUN_002592",-1.4764944502088,9.19637643094766,6.54770089948949e-05,0.000917691701919162
"FUN_015431",-1.46162712195256,2.28197339859822,5.34785297248479e-06,0.000108889342157895
"FUN_006432",-1.45781646341556,3.52774985919668,2.04744873015312e-05,0.000343288903755673
"FUN_001194",-1.4576594858695,6.13710460681224,0.00407583787342072,0.0310106185764296
"FUN_011766",-1.45361240871157,3.66274692739843,1.48755253068172e-05,0.000258013421701001
"FUN_014524",-1.45155840694959,4.02564795323588,0.000155919368881181,0.00194269811814249
"FUN_013844",-1.45093725460857,3.40257500315532,0.000128706995255302,0.00164128610569226
"FUN_002625",-1.44725594373776,5.48134681444449,1.57921817565025e-05,0.000271829683694627
"FUN_001493",-1.44185530890214,-0.32594889310569,0.00249630025629381,0.0207353234132882
"FUN_015512",-1.43982961094645,1.29509722392726,5.57458383045711e-05,0.000800300454560656
"FUN_013513",-1.43756619627253,1.70992878084416,8.08730476365942e-05,0.00109614457081096
"FUN_003118",-1.43438343111227,4.1119309859199,0.000379483378416548,0.00419004482659026
"FUN_005020",-1.42295037605636,1.97434154101978,0.00168114193941074,0.0149031257696719
"FUN_000940",-1.41952666776355,5.73088630680673,0.0064677900975964,0.0452778645955962
"FUN_015542",-1.41294697995306,7.24368422843406,0.000308092170256956,0.00348974125459526
"FUN_005726",-1.4124942186383,3.56959116810573,4.32777138718831e-08,1.73891902986404e-06
"FUN_013434",-1.40926520218969,2.61834771091189,2.87413492631763e-05,0.000454407758257505
"FUN_015615",-1.40406053927626,4.08632789159895,4.13980571858051e-08,1.67828959594155e-06
"FUN_007313",-1.40234645278071,4.27106412699302,2.27751387598051e-07,7.04576673113698e-06
"FUN_000133",-1.40058616656996,4.50356395904092,3.17385419791257e-06,6.98608004243931e-05
"FUN_016249",-1.40004267307064,5.2839717575318,1.89662569762393e-06,4.51732544263187e-05
"FUN_002104",-1.39812852756719,2.8117947070169,0.00303348571883955,0.0243198167340968
"FUN_001349",-1.39237763984571,4.83902712401508,2.07754709399461e-06,4.89846650755917e-05
"FUN_001552",-1.38968453284283,4.04837980652076,6.89101212923018e-06,0.000134657317592914
"FUN_003329",-1.38704587386015,0.979170815036256,0.000946306500323269,0.009225978880754
"FUN_000372",-1.38179553620249,5.14492975737061,0.00374795593046045,0.0290530761938262
"FUN_011080",-1.37710434654229,2.69689066317866,0.00023001199534214,0.00271398167570948
"FUN_005982",-1.37619938867642,3.85862865339848,0.000607625627857045,0.00634293900993584
"FUN_010348",-1.37199082179861,5.01736677146518,6.59417083264798e-06,0.000129790484171293
"FUN_010090",-1.36299844897976,5.44230515656263,5.7280050298784e-06,0.000114064569370643
"FUN_008650",-1.35785636239718,3.43503322496433,5.14570445396967e-05,0.000749022638685552
"FUN_007841",-1.35555731023597,3.60961156984625,4.57673675163521e-05,0.000681785640056306
"FUN_015551",-1.35287778259131,5.85593324777401,0.000757459942444586,0.00765406508805054
"FUN_014589",-1.35149073208265,2.56864455043219,0.000240263558244827,0.00280810618289414
"FUN_015408",-1.35123767355725,4.31003045496522,3.59195052347118e-06,7.75152611461236e-05
"FUN_015831",-1.35118058839709,4.74146064085664,0.00193936154350469,0.016797493062715
"FUN_014700",-1.34859053313126,0.512517408181431,0.000963520275283084,0.00936690684224736
"FUN_011730",-1.34374331126739,7.18074674451538,0.000462234143499174,0.00498618101895336
"FUN_011108",-1.34178095811206,1.82085947102467,5.96385481493231e-05,0.000844578855491091
"FUN_001733",-1.3396857015005,2.09826563617543,0.000120882800710415,0.00155464897390923
"FUN_011998",-1.3376609174484,3.81569494561585,2.32086002225927e-05,0.000382519417018242
"FUN_013496",-1.3368698006318,3.45056566935761,1.43990162480762e-05,0.000251677013726028
"FUN_007897",-1.33621583387385,1.96883144474397,0.000123654923501655,0.00158579557703113
"FUN_008954",-1.331280616444,4.79949193978749,6.88576328113592e-06,0.000134657317592914
"FUN_008649",-1.32776022318249,3.7234833249299,4.88016670261589e-05,0.000715740215855577
"FUN_002582",-1.32593895741963,2.49896845022632,2.38671727976343e-05,0.000391473519039458
"FUN_009810",-1.32361331352741,5.54180765642898,0.00149179374274843,0.0135337680830103
"FUN_010392",-1.32269446602612,4.29191301231524,5.21413387607036e-05,0.000757616801389661
"FUN_009719",-1.32257465302586,7.90113552985379,0.000307130331346302,0.0034817504424158
"FUN_010931",-1.31965017869503,2.80991970705805,0.000110447301227516,0.00143814458098839
"FUN_007510",-1.31954955842869,6.68751563915266,0.0006295167784324,0.00654629966913509
"FUN_000761",-1.31336809191288,1.32576244010457,0.0056164953912075,0.0404870615222872
"FUN_001201",-1.31098976941588,1.00311992853764,0.00232405673474985,0.0196287403697995
"FUN_010097",-1.30952591579532,3.53020301980587,0.000510726692922325,0.00544868752284218
"FUN_007911",-1.30692564260057,3.70302850187459,0.00233232615355655,0.0196619003671331
"FUN_008738",-1.30420717594388,7.79720187944546,0.00193260584784956,0.0167575626144683
"FUN_012740",-1.30295255990052,7.42172581006467,0.00049322949564073,0.00528338523832887
"FUN_006006",-1.29872009634187,8.34783138152764,0.000595404668022089,0.00623934475031481
"FUN_012923",-1.2982244795837,2.5878084813267,1.33314247217668e-05,0.000235135167722487
"FUN_010333",-1.29390582455888,2.5502562788076,0.000188140422310445,0.00229365805691037
"FUN_005815",-1.28984058778017,4.4338067707034,9.91976874003473e-07,2.56370033247046e-05
"FUN_004159",-1.28885591092396,3.55943017837745,1.87139972622468e-05,0.000316506596287141
"FUN_006333",-1.28701601917772,6.02808487917217,0.000541307973837994,0.00573887868282108
"FUN_004891",-1.27374400693981,1.52963262760489,0.00101565950381109,0.00979089143982566
"FUN_016232",-1.27340361087513,2.38349055302584,0.000275656105757181,0.00318611538067087
"FUN_010276",-1.27254118977247,3.74811581047161,3.82199945916085e-06,8.13582674841121e-05
"FUN_006903",-1.27219080115177,4.68471313996935,0.00289596426374942,0.0234806511438692
"FUN_016356",-1.2644156175279,2.54313678710234,0.000237543824378031,0.00278831692210721
"FUN_010245",-1.26301510166551,4.06313495574065,7.12067636928626e-05,0.000981785845393672
"FUN_016134",-1.26104200380814,-0.0609604474767638,0.00552027361127896,0.0400164004618502
"FUN_008848",-1.26046481246314,0.751894716824414,0.00639717742871478,0.0448992592554912
"FUN_009008",-1.26028300947645,4.1750312533707,2.81675007776965e-05,0.000446374361799178
"FUN_005363",-1.25779582710263,4.22237652584291,2.91449752865293e-06,6.52088812794654e-05
"FUN_006225",-1.25347573788899,3.24587264011157,4.79060859827029e-05,0.00070488900729262
"FUN_009081",-1.25270914753707,4.69664583287495,7.55945723653975e-05,0.00103492932186942
"FUN_010741",-1.24444640502323,4.11219652759544,0.000318571946703326,0.00359644688959092
"FUN_013673",-1.24372639220226,10.1968302843072,0.0010320813821999,0.00994092003663608
"FUN_003046",-1.24275765721481,4.42876704219455,5.67347345497619e-06,0.000113144556522807
"FUN_008873",-1.24171873235005,5.13641781165937,0.00143519513499333,0.0131078581898752
"FUN_009537",-1.23910091863602,5.46751190256467,0.000269831186970565,0.00312677248314611
"FUN_002240",-1.23478755736162,4.40350445253686,7.06916862050189e-06,0.000136956318166956
"FUN_015086",-1.2318690819819,4.84336771687525,9.58843093400274e-06,0.000177654134399306
"FUN_011901",-1.23008022312235,3.35975427014301,0.000133075731979038,0.00169064688120422
"FUN_013491",-1.22981547893763,3.20588047805461,0.000302277533439325,0.00343821707004981
"FUN_004901",-1.22865523359881,3.98090023994711,1.4592655076235e-05,0.00025408057511583
"FUN_006391",-1.22801034273017,2.6925405471771,0.000183371238601758,0.00224559494269655
"FUN_002720",-1.22660155948799,1.82677268929478,0.00030631782222024,0.00347544055436348
"FUN_010462",-1.22550861618304,4.71690583476619,5.36285708618841e-06,0.000109031380370546
"FUN_006608",-1.21918731638617,6.61419621366281,0.00089462028092365,0.00880423046030731
"FUN_010699",-1.21531696892512,1.31481071202734,0.00239510399422516,0.020029499597027
"FUN_012470",-1.21378172664612,0.831796736426379,0.00527592485407237,0.0385227609909445
"FUN_013980",-1.21296531723753,6.95162908918242,0.000681506302045618,0.00700116269900268
"FUN_001434",-1.21055638699315,4.11690806432243,3.51558830654065e-05,0.000543176391252885
"FUN_010846",-1.20816444016286,3.54966681494441,0.000181226001341044,0.0022213270074122
"FUN_007567",-1.20773546674686,1.59096768909502,0.00215940380225908,0.018502752705666
"FUN_009285",-1.20505634492345,3.46913594809928,0.000329380496383835,0.00369085521566737
"FUN_006244",-1.19796325663209,1.78016116776663,0.00340444328155006,0.0267878008150239
"FUN_013071",-1.1965756312402,6.5102029795071,0.00072122292130063,0.00733153330402983
"FUN_010077",-1.19015526052972,5.54365789317127,3.1792570068906e-05,0.000495723184966489
"FUN_011728",-1.18915011553548,3.79011628213111,7.63680233693399e-05,0.00104236595515478
"FUN_016241",-1.18619354748891,2.65010518294935,0.000389661571694223,0.00428154838606735
"FUN_009080",-1.18498097102532,4.07529720980249,1.53321342112976e-05,0.000264245830867554
"FUN_012276",-1.18447814946321,3.27607414358488,0.000293222264370629,0.00336054985014136
"FUN_003132",-1.17746666666516,2.13968944042173,0.000651436725992416,0.00674326385343216
"FUN_011168",-1.17263828867714,6.60151673685396,0.000995570356623877,0.00963022864195789
"FUN_000911",-1.17159790680564,5.76058546143807,0.000410909440312915,0.00449320540168253
"FUN_000775",-1.17101099271901,3.52455057826528,1.07636978901094e-05,0.000195691808628616
"FUN_013756",-1.16998848480267,3.5062160372558,0.000188045737787155,0.00229365805691037
"FUN_011460",-1.16726119689817,3.8355607320171,3.44569678434321e-05,0.000533591881735064
"FUN_001914",-1.1589657662193,2.83995923051709,0.00164652618606021,0.014692163030804
"FUN_001015",-1.15780855700624,2.83079094402203,0.00229748760958108,0.0194891812777768
"FUN_002993",-1.15517653342856,2.69999544891469,0.00130160651937532,0.0120580614867914
"FUN_010125",-1.15266938593566,4.17146901584195,0.000115870135107312,0.00149727146041142
"FUN_015625",-1.14794243318299,4.19741087471823,2.49085569268168e-05,0.000405132450458998
"FUN_013340",-1.14791881172901,3.52936803242258,4.74052222877629e-05,0.00070131843561014
"FUN_014784",-1.14690990490501,2.32890136588073,0.000231013702303106,0.00272107293233173
"FUN_006040",-1.14681728230402,8.97346464170892,0.00179502532326469,0.0157278960743598
"FUN_007907",-1.14560825837646,2.83212572158433,0.000205369471602777,0.00247701846699584
"FUN_005798",-1.14493824243328,3.35352566553466,6.14875930025593e-05,0.000865923645581171
"FUN_006660",-1.14256204175296,6.96667724365846,0.000920821886613928,0.00903589742926572
"FUN_009868",-1.1409483832893,4.89278111066576,0.00172967255929692,0.0152536902777996
"FUN_007403",-1.14080165339145,5.4384791431657,4.50544297081656e-05,0.000672400230622635
"FUN_004052",-1.14029612276155,4.1611066361705,0.00042936409891522,0.00467170718276199
"FUN_005364",-1.139338726679,6.06916325395558,0.00037979126585175,0.00419004482659026
"FUN_001246",-1.13932959030647,2.22002863334654,0.00057386199581252,0.0060556486131545
"FUN_008008",-1.13810962720273,7.40055376732393,0.000907988966207426,0.00891641225601088
"FUN_016231",-1.1379557193045,3.09387762175108,0.000759716803643649,0.00767116275857576
"FUN_007436",-1.13664418881004,5.09580361463451,0.000328605568629863,0.00368825803930758
"FUN_015234",-1.1365560655811,3.21146981417501,0.00021380727091158,0.00256127783728375
"FUN_013853",-1.13321531357863,3.60031562141005,0.000431200737584291,0.0046849097737058
"FUN_013770",-1.13088446927933,3.52349537772437,0.0072440788930061,0.0496877956797555
"FUN_016493",-1.12863419059864,1.96028527289638,0.00568293147454888,0.0408575396272358
"FUN_013436",-1.12758884468322,6.75990453470699,0.0017776330321888,0.0156158047931152
"FUN_008298",-1.12495360034202,3.57686509223475,0.00486506438094544,0.0360067789414823
"FUN_014611",-1.12230463357462,6.6944152112265,0.000876619919969457,0.00867106710349977
"FUN_001665",-1.12193417684936,2.8570945253866,0.000169916664693169,0.00209420458493166
"FUN_003552",-1.12188933310992,4.18541615166415,0.000478746497704959,0.00514655953358213
"FUN_015198",-1.12127519303315,9.2252358132982,0.00627983381680651,0.0442816319138365
"FUN_014606",-1.12020932738,4.44607864754809,8.05673779125609e-05,0.00109309246696353
"FUN_008343",-1.11934257517806,3.38938354174966,0.0049553807169141,0.036615356646578
"FUN_013454",-1.11532228545628,5.24405442746058,0.00553591969064144,0.0400763994235615
"FUN_005205",-1.11488625432089,7.90421602119315,0.00328504401772447,0.0259989410283893
"FUN_013333",-1.11107953170601,4.34490088364148,0.00295542923139668,0.0238488914982759
"FUN_008979",-1.10999735526033,6.00270633832445,0.000434415811931154,0.00471606805902238
"FUN_008292",-1.10663611623252,4.00207908438578,0.000138650424375608,0.00175490346080627
"FUN_004665",-1.10194698069866,3.2594938324576,0.00119074268098027,0.0111758647894907
"FUN_007795",-1.10055541429776,3.48290485469703,0.00111231539074829,0.0105786801973057
"FUN_007700",-1.10042354544593,3.84021398682315,2.89795682263493e-05,0.000456050424197044
"FUN_001145",-1.09623226831384,3.7606497158806,0.000923596750855448,0.00905658301326198
"FUN_008010",-1.09528676774977,7.2918040991362,0.00326426310691179,0.0258646191685934
"FUN_012841",-1.0948232729393,2.08445317992334,0.000754419925052344,0.0076347071550938
"FUN_000904",-1.09381738520367,1.89403112461587,0.00150787992039663,0.0136705722289096
"FUN_015807",-1.09267749137316,4.08979365479816,7.33909701752252e-05,0.00100985082669679
"FUN_015843",-1.09062361442995,4.60241369975016,0.00157591828646799,0.0141551231802393
"FUN_003557",-1.09014191940802,2.54429520777587,0.000644674874221438,0.00668345760824531
"FUN_010002",-1.08962768440006,3.92581451521443,1.7145766961483e-05,0.000291800327197871
"FUN_000134",-1.08480745509985,5.51916690793139,0.00019810972509698,0.00239583987225475
"FUN_007506",-1.08356598468232,9.92362896944996,0.00478420777584024,0.0354469862540569
"FUN_007701",-1.0797165171606,3.79125695066711,4.6546814233283e-05,0.00069184311289471
"FUN_011399",-1.07897654393657,5.24754409207598,0.000178979242270699,0.00219775505359707
"FUN_015962",-1.07870148676085,4.62241056479364,0.00167825397086613,0.0148990593545724
"FUN_009236",-1.07659720052369,4.13283634114891,0.000531375483570611,0.00564238502140146
"FUN_003333",-1.06958595374685,5.76759974366165,0.00130410481491118,0.0120729703417238
"FUN_000097",-1.06738114333197,1.94192953602148,0.0016528794588006,0.0147294986417133
"FUN_008011",-1.06652497681328,7.50910892371319,0.00391512551347287,0.0300912957546548
"FUN_010657",-1.06439367785242,3.06665846182449,0.000221390465733855,0.00263745957467674
"FUN_016312",-1.06316019774752,3.09554228692097,0.00243855494328267,0.0203302729801854
"FUN_001405",-1.06295937855845,5.81264034422231,0.00121762012938522,0.0113887734002621
"FUN_005185",-1.06219003549671,1.62530966538167,0.00401067993969417,0.0306177876677833
"FUN_005697",-1.06195574111241,1.90912971420869,0.00175577247067401,0.0154437473602485
"FUN_015117",-1.05901300181293,4.6505576055785,9.33209194010042e-05,0.00125112675852422
"FUN_012217",-1.05635121289952,6.60299341308544,0.00314579250872012,0.0250698421098785
"FUN_011461",-1.05067578950866,3.9518692724349,0.000120763386489563,0.00155458535726517
"FUN_015586",-1.04380372853237,2.25511889303214,0.00353063994862035,0.0275889649840121
"FUN_015037",-1.04315733289101,6.44508841126643,0.001577441326919,0.0141594386390528
"FUN_004703",-1.03742155302847,3.51548818745959,0.000227613205248691,0.00269035242861833
"FUN_001736",-1.03514123717037,4.21861249355745,0.00178276882302075,0.0156507972756592
