"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUN_008877",2049.16855041277,-9.03588435144391,0.379980004710545,-23.7798943087206,5.39276106155147e-125,7.37082581892855e-121
"FUN_005722",397.576709166251,-5.44866142104041,0.330775540993886,-16.4723830687987,5.79421522669692e-61,3.95976668592468e-57
"FUN_012054",1505.57757132519,-8.87024299664119,0.550906987579783,-16.1011626220417,2.50355784435905e-58,1.14062095388998e-54
"FUN_010292",149.589585660413,4.13364773678403,0.26188713131471,15.7840811651666,4.00437886870546e-56,1.36829625943666e-52
"FUN_008903",191.868085896023,-5.81772208968449,0.400586777132061,-14.5230008122973,8.6633102448417e-48,2.36820248852993e-44
"FUN_013025",4764.09438213064,1.77281136264621,0.122876240614562,14.4276172006854,3.46858604798487e-47,7.90143901730953e-44
"FUN_005334",245.680601710598,-7.15034118697645,0.503025499920899,-14.2146694115921,7.43014878172147e-46,1.45078962212241e-42
"FUN_003726",189.554222643138,2.77279083529461,0.19576929508135,14.1635634645485,1.53983593596574e-45,2.63080969659746e-42
"FUN_015995",114.01334619435,2.57254085439085,0.187832420217219,13.6959362575205,1.07367415587297e-42,1.63055315138574e-39
"FUN_015181",558.914882933662,-3.70050372800526,0.271250523764475,-13.6423837146887,2.2411334569911e-42,3.06318120901544e-39
"FUN_005765",233.786091730171,1.30140907442731,0.100262358972974,12.9800364539409,1.58804978030849e-38,1.97322403611422e-35
"FUN_005881",660.186767200568,-2.27602451302892,0.177775899353729,-12.8027731616208,1.58199145577872e-37,1.80188826813196e-34
"FUN_006584",238.119946372008,-3.16925311749953,0.250480509638694,-12.6526935052593,1.08104007946083e-36,1.13658890815928e-33
"FUN_014060",439.736223491174,-2.39030210235854,0.189513608183773,-12.6128256712871,1.79442012746975e-36,1.75186673587547e-33
"FUN_001047",10684.5222257742,1.11919178266313,0.0890107262386152,12.5736731960018,2.94706508627809e-36,2.6853657066166e-33
"FUN_007339",1482.76857819638,1.49469087279452,0.119846791167969,12.4716803698121,1.06555082844959e-35,9.10246795203063e-33
"FUN_002485",659.055939391355,-8.21955644087805,0.670241903154147,-12.2635669333668,1.42104132004265e-34,1.07904404235238e-31
"FUN_002486",659.055939391355,-8.21955644087805,0.670241903154147,-12.2635669333668,1.42104132004265e-34,1.07904404235238e-31
"FUN_002784",149.682216154861,-3.29662499735389,0.270037579209501,-12.2080230722121,2.81649718276518e-34,2.02609913126497e-31
"FUN_000190",5115.57904711563,-5.48083258823697,0.451233904276431,-12.1463226417476,6.0004324689077e-34,4.10069554925153e-31
"FUN_002096",1999.94318003701,1.84120525429094,0.152502188708965,12.0733037989684,1.46146766073332e-33,9.51206666042999e-31
"FUN_002437",420.318074269583,1.95389422426591,0.161945055305301,12.0651675383506,1.61333715956366e-33,1.00232237713255e-30
"FUN_012622",5068.05059115534,-5.81145237510563,0.484919082842697,-11.9843754983567,4.29065574439531e-33,2.54976881366935e-30
"FUN_010835",168.251148299569,-1.89630653052737,0.158715536144537,-11.9478318039418,6.66411997391552e-33,3.79521632514489e-30
"FUN_002782",2465.23525819005,2.28867954076808,0.191852417078606,11.9293755878528,8.31951796881719e-33,4.54844686391174e-30
"FUN_012169",369.158755549811,1.74579236505917,0.149994130463546,11.6390712067461,2.60840598423741e-31,1.37121896125219e-28
"FUN_002059",225.010416589418,-3.34838635802487,0.289584431158587,-11.5627292000072,6.36530196300908e-31,3.22225730482993e-28
"FUN_002553",399.811885272415,3.45496650214225,0.299170720752858,11.548478051087,7.5139233943737e-31,3.66786803408213e-28
"FUN_007611",427.085597626314,1.49652833443133,0.12977201359115,11.5319805327686,9.10252418319431e-31,4.29011381158276e-28
"FUN_012645",686.109174533756,2.29793199327358,0.200478364895236,11.4622442899233,2.04154967622126e-30,9.30130032486408e-28
"FUN_004521",1940.38311546009,0.994009691202945,0.0873662255292865,11.3775052679795,5.41259617206647e-30,2.38643111225176e-27
"FUN_012575",1222.28508644819,-5.14425291689783,0.457420009564312,-11.2462349904581,2.41690112233485e-29,1.03231889187727e-26
"FUN_002259",216.468186610366,2.36946712104574,0.211961620699163,11.1787554427541,5.18114678166998e-29,2.14593679429895e-26
"FUN_006173",211.135916018435,4.47988217334611,0.402124005806071,11.1405489566981,7.96270087728048e-29,3.20100575266675e-26
"FUN_014661",1076.69631132253,0.871989157307189,0.0787037346870169,11.0793872841594,1.57949745179036e-28,6.16816319173448e-26
"FUN_004788",91.8609239227318,2.69033050404064,0.243155733353429,11.0642281263021,1.87066446770495e-28,6.91033566070034e-26
"FUN_004789",91.8609239227318,2.69033050404064,0.243155733353429,11.0642281263021,1.87066446770495e-28,6.91033566070034e-26
"FUN_000208",92.1060051250255,-3.36933873387616,0.304700591367458,-11.0578673928889,2.00815440411285e-28,7.22301431458275e-26
"FUN_012956",93.4082429952026,2.53837504384378,0.229806953788401,11.0456842232069,2.30008659493197e-28,8.06091886654619e-26
"FUN_010759",142.28247717446,-3.24029986976402,0.293471776601819,-11.041265730164,2.4160550901446e-28,8.25566024302411e-26
"FUN_001857",2539.40043941152,1.40978947845978,0.127884740732864,11.0239069210349,2.93057076296449e-28,9.76952224102407e-26
"FUN_002131",31.7037397442298,4.05986702916762,0.368682344965141,11.0118292470758,3.35129304065815e-28,1.09060650665989e-25
"FUN_013170",107.488403184285,2.96889853305496,0.269914317980514,10.9994110548418,3.84635753107541e-28,1.22260499383113e-25
"FUN_005924",335.536980850513,4.15759908148817,0.379078188088141,10.9676557821931,5.46714650682637e-28,1.69829451034779e-25
"FUN_003017",1111.28128557433,-2.518123648374,0.231001663118971,-10.9008896921972,1.14135755491743e-27,3.46668334680253e-25
"FUN_008006",197.345965678861,-1.69697857691616,0.155816055639183,-10.8909096046288,1.27361785481054e-27,3.78430626946749e-25
"FUN_008302",1276.15299709117,1.52962022307602,0.140786177718615,10.8648465912131,1.69507827379229e-27,4.92943188216872e-25
"FUN_001563",1092.076880817,1.59416639597562,0.147947992492287,10.7751809884053,4.50894479774929e-27,1.28392203115911e-24
"FUN_009386",29609.7139590446,1.76614024458131,0.164311010818176,10.7487637973069,6.00611581359691e-27,1.6753385906172e-24
"FUN_011641",1665.35336981531,0.936146722942998,0.0873896990968384,10.712323450223,8.90971592980961e-27,2.43555994657276e-24
"FUN_009056",51.9089344565782,4.3136793014524,0.403330301560513,10.6951530414712,1.072424661631e-26,2.87409809317109e-24
"FUN_005595",807.652214601871,1.34670838795538,0.126167513652829,10.6739710482135,1.34741996891432e-26,3.54164156444632e-24
"FUN_010077",509.839462838183,-1.13813676414252,0.106694811129523,-10.6672175721916,1.44900552992242e-26,3.73679388358106e-24
"FUN_001926",1156.98545258633,-1.04370088892968,0.0986951635344981,-10.5749952839874,3.89197080072681e-26,9.85101053783964e-24
"FUN_000344",214.307350743776,1.93953533425128,0.183973471980447,10.5424728542245,5.50324856866779e-26,1.36760729884639e-23
"FUN_003016",1997.06353953648,-2.768272044934,0.263622291934776,-10.5009027294965,8.55579638225629e-26,2.08822544558355e-23
"FUN_011892",407.768876662239,1.74977180551018,0.166662630806563,10.4988850652493,8.74063704974551e-26,2.09591275782319e-23
"FUN_000540",257.294141309978,2.56048427109254,0.243935882918683,10.4965462254116,8.9598588667573e-26,2.11143708604895e-23
"FUN_006034",2549.31661884323,-1.48153736867423,0.141431946617426,-10.4752667562569,1.12220770324336e-25,2.59971777761529e-23
"FUN_000473",178.893992720171,1.47165936307027,0.141167974530016,10.4248811953972,1.90897756666814e-25,4.34865089687002e-23
"FUN_012014",252.769531852196,-2.71489464270413,0.260803760886969,-10.4097219820413,2.23874496624343e-25,5.01625675387134e-23
"FUN_000463",133.669834600272,5.10067854235589,0.490943143905628,10.3895504106202,2.7665408742306e-25,6.02480178390005e-23
"FUN_006187",3782.88185404736,-4.41578538065976,0.42503654329548,-10.3891899421692,2.77701574762733e-25,6.02480178390005e-23
"FUN_012157",473.591768259553,-4.002793210506,0.385901231093559,-10.3725847133552,3.30463189234076e-25,7.05745448508024e-23
"FUN_009385",1170.14688505336,1.31089261568807,0.126454585716297,10.3665091167913,3.52155184028065e-25,7.40501085430091e-23
"FUN_010594",1142.47409524192,1.85592823574306,0.179516076699206,10.3385071123898,4.7183035484128e-25,9.77117771207669e-23
"FUN_001618",1042.00271414726,3.73038567762701,0.361618848050996,10.3157943722583,5.97848444609845e-25,1.20682978406344e-22
"FUN_008871",559.915587801722,3.49874694727975,0.339177601538599,10.3153832429043,6.0041282789226e-25,1.20682978406344e-22
"FUN_000038",722.755185262965,1.29330117411873,0.125599035886392,10.2970629112835,7.2645496568764e-25,1.43901253203169e-22
"FUN_013013",445.724783467215,2.36226483539437,0.230406495595734,10.2525965220145,1.15206403436605e-24,2.24948731738788e-22
"FUN_002954",509.83209727227,0.949205863583494,0.0927186372967066,10.2374872114003,1.34689050884382e-24,2.59285908096865e-22
"FUN_000822",325.936914012017,-3.52509480506421,0.345140187163272,-10.2135159456138,1.72498482596795e-24,3.27459619462916e-22
"FUN_014390",111.533046540217,2.40096412890172,0.235280542312807,10.2046863089495,1.88930669658352e-24,3.537403277932e-22
"FUN_012629",187.552884416975,4.45372829446706,0.436625335866288,10.2003432430934,1.97573010238987e-24,3.64922689722496e-22
"FUN_000887",216.956977783461,-9.20045559942602,0.902567462901482,-10.1936486496526,2.11667658468093e-24,3.85743140792252e-22
"FUN_013042",455.680679095085,1.97429810582035,0.195489535679038,10.0992521106696,5.56650805912109e-24,1.00109252831667e-21
"FUN_006745",112.806235423854,2.40035918465895,0.237742403098837,10.0964706058811,5.72662004686462e-24,1.01651224416293e-21
"FUN_010950",2555.62758129006,2.08634525658096,0.206752843099322,10.0910112059678,6.05425901677666e-24,1.06089246463209e-21
"FUN_014848",326.590927625452,3.19501470166825,0.31710103475846,10.0756993874269,7.07555952843667e-24,1.22416136246421e-21
"FUN_007232",420.161977525952,2.57018830608325,0.255846608580822,10.0458173760444,9.5849714355471e-24,1.63759236976322e-21
"FUN_000674",378.46056548483,2.99427771832854,0.298144068638787,10.043056472662,9.85715697934996e-24,1.66330397029328e-21
"FUN_009349",2047.09787263749,2.03687263312699,0.203716587434021,9.99856054326793,1.54628288327519e-23,2.57738956690309e-21
"FUN_015615",216.148394060149,-1.33077813947999,0.133231068450968,-9.98849708969909,1.71157003169201e-23,2.8185227943574e-21
"FUN_009171",2203.4435353131,0.65965770740446,0.0661181902976885,9.97694740939576,1.92291676270207e-23,3.12886027531094e-21
"FUN_008868",1510.97693533975,-3.11276162683157,0.312469197513706,-9.96181912201134,2.23927296979358e-23,3.60075093542808e-21
"FUN_007928",115.868919536162,1.76650240776803,0.177534070292604,9.95021634358155,2.51635571086693e-23,3.97503642455087e-21
"FUN_014838",376.116693499405,2.57680212565692,0.258983672116089,9.94967020354034,2.53020316751482e-23,3.97503642455087e-21
"FUN_006209",104.746968123269,-6.53856806559618,0.657844479519295,-9.9393827403919,2.80560191338304e-23,4.35760988092266e-21
"FUN_003300",439.726553212973,-3.90818051739076,0.394386617359232,-9.90951605700895,3.78474940646514e-23,5.81235448174894e-21
"FUN_004631",391.226127015672,2.16521759990699,0.21887536486128,9.89246826055215,4.48822878411235e-23,6.81612344680529e-21
"FUN_003895",118.590593184148,-2.0053043249694,0.202751902926382,-9.89043405278182,4.58037585818446e-23,6.87962387139178e-21
"FUN_016443",191.780248052523,2.49007806063285,0.253299546502105,9.83056659602885,8.3149631667492e-23,1.23531431046878e-20
"FUN_008000",586.73748980875,1.00686727077231,0.102522207852752,9.82096749436402,9.14614874466058e-23,1.34418882840883e-20
"FUN_003609",67.8118628011214,7.12214700084604,0.726570501711037,9.80241694931702,1.09923371044806e-22,1.59833259089405e-20
"FUN_000405",824.84723542954,0.904055612014484,0.0925156066827083,9.77192545593993,1.48600653130289e-22,2.13797234419452e-20
"FUN_014664",715.872647676628,-1.90392542628342,0.197120223380771,-9.65870164729707,4.51550317140758e-22,6.42894764029154e-20
"FUN_015137",206.957839362744,1.63097410772478,0.169122513156738,9.64374332714203,5.2247187495592e-22,7.36200575968816e-20
"FUN_002551",328.428252046454,3.36433264981169,0.350375037462238,9.60209001811177,7.83395148828408e-22,1.09259641777415e-19
"FUN_002535",5902.98354029028,0.567140539434396,0.0593497327377778,9.55590721764776,1.22505827645884e-21,1.69132288107469e-19
"FUN_005514",229.277305551695,-6.62017012155529,0.693742444650074,-9.54269148818553,1.39172572867511e-21,1.90221072595315e-19
"FUN_002453",377.416193695635,3.53605002194908,0.371244216940499,9.52486223513569,1.65260972550182e-21,2.23642274536227e-19
"FUN_010397",3142.29553455246,0.581543364688102,0.0611777447735596,9.50579932033452,1.98517491699545e-21,2.6601343887739e-19
"FUN_001295",182.166449206829,2.94466976264171,0.311016282391062,9.4678958284865,2.85537400950239e-21,3.78905358853191e-19
"FUN_000925",166.817440537209,1.58444065673094,0.167616363895416,9.45278026505543,3.29948072099034e-21,4.33627908600923e-19
"FUN_001270",1197.55515148641,1.02842275143418,0.109954911505083,9.353131545985,8.50903126171982e-21,1.10763275509701e-18
"FUN_013169",5678.10564199564,1.5879575224803,0.171045879598283,9.28381043851955,1.63523518888282e-20,2.10852778883495e-18
"FUN_002467",816.356723276743,-8.76272343076511,0.946780854018483,-9.25528161408517,2.13666413024383e-20,2.7293388160909e-18
