"X","logFC","meanExpr","pval","adj.pval"
"FUN_010334","2.48522681250659",74.6950113851357,0.000866557619747702,0.00478902642162612
"FUN_011764","2.49680783137598",14.6760851663715,0.0121167088852763,0.0429095480072567
"FUN_009418","2.50817746085244",194.677665040819,0.000845958069881582,0.00469294596441527
"FUN_011315","2.50882747447368",35.2876631692915,0.00855788912192304,0.0324218316214837
"FUN_012304","2.51366664510646",539.089914940101,2.84167135031702e-07,4.44231727901272e-06
"FUN_008677","2.51387670672305",123.007509499047,5.41604143924257e-11,1.9574163627322e-09
"FUN_015330","2.51530866385947",444.252369757654,0.00551821553705837,0.0225248714164354
"FUN_014229","2.52260123011619",187.553184386332,2.45456695696562e-08,5.05488464579055e-07
"FUN_002454","2.52656368697762",340.352760425323,1.82239754528732e-13,9.33643037148778e-12
"FUN_006526","2.53220259743393",3355.34174231241,1.07810245671159e-08,2.41432116111133e-07
"FUN_008977","2.5333612760316",157.388394537261,1.93740265013981e-14,1.13606490340126e-12
"FUN_000540","2.5341673513946",440.9448225638,3.72135721850442e-20,6.04468077271154e-18
"FUN_014431","2.53948237799623",492.901839976603,1.25970640750266e-09,3.55784670603242e-08
"FUN_002268","2.54284974587113",7018.31221344653,6.91748141941982e-13,3.21662886003021e-11
"FUN_000808","2.54406192041878",767.626873842427,2.79960120172516e-11,1.05898904524324e-09
"FUN_001006","2.54630891302023",4806.31725419926,1.83743096147455e-08,3.90514257183259e-07
"FUN_010352","2.55040823342486",68.7643058687448,7.86496086863282e-08,1.42124125795678e-06
"FUN_016211","2.55289513189262",91.2356875075302,1.97195975500329e-06,2.45461077432251e-05
"FUN_014838","2.5583637505908",720.611872954335,2.41702616123719e-19,3.4599018608063e-17
"FUN_012176","2.56036296124926",208.995228389102,1.01556982851179e-05,0.00010347756501117
"FUN_011426","2.5604653100456",275.416775353285,3.51327127495878e-10,1.08680665012019e-08
"FUN_014260","2.5692518343461",540.612235446395,2.53768267286019e-11,9.6240791445277e-10
"FUN_007232","2.57635232543517",3816.86984466781,1.19107248958426e-23,3.16197262189449e-21
"FUN_012257","2.58916349090664",527.713038003933,1.44959915527431e-07,2.45256051751566e-06
"FUN_006018","2.58972869542218",494.429241655467,4.018470009867e-06,4.60546943595511e-05
"FUN_012537","2.59371552996329",92.3833399416253,0.000819209449749959,0.00456537296786227
"FUN_003382","2.60690641322994",532.434441799079,7.35334988843842e-08,1.33540126518768e-06
"FUN_014792","2.61317993307812",125.068064862263,0.0111831514653115,0.040208124734059
"FUN_000492","2.61655868796183",169.26732976514,1.19286300606262e-06,1.58048936039205e-05
"FUN_009937","2.61924646645581",1352.0561904303,5.26960622693766e-06,5.8377481426037e-05
"FUN_015854","2.62097652619317",78.4568186436012,1.23267765206529e-11,4.78678893558653e-10
"FUN_011334","2.62171009932428",173.880073312735,4.39770383041953e-06,4.97758710294229e-05
"FUN_002721","2.62690315066276",116.850907066905,7.04422042721784e-12,2.88102695960246e-10
"FUN_014235","2.63105439534323",64.4647623936752,5.09018317405427e-05,0.00042886188415676
"FUN_015194","2.63283888753938",28.2441297899745,0.00253507486463416,0.0117693571060488
"FUN_007388","2.63348733351595",68.103049701114,0.000504067528593286,0.00300771965058871
"FUN_005927","2.63415911695828",65.1278205929989,0.00321295669411157,0.014399134650314
"FUN_003818","2.63945363631527",461.958397359085,0.000105928017035618,0.000803874728033814
"FUN_006095","2.64564163979105",23.7951809516832,0.00144580280391691,0.0073426666921707
"FUN_007549","2.64593277273991",17.6374075097518,8.68823422353922e-11,3.02040256899753e-09
"FUN_011799","2.64925273969871",54.4150714663571,7.67390934370898e-05,0.000609127818120746
"FUN_013683","2.64992438309061",51.1842440747682,0.0078482892084949,0.0302196389064436
"FUN_000477","2.65180309953098",85.623551139116,2.02951612354217e-06,2.52195446126292e-05
"FUN_005277","2.66030296718603",506.412108988052,1.28432305558094e-14,7.84619285963904e-13
"FUN_014228","2.66200922317525",127.982193932471,8.73773349346827e-07,1.20763225666693e-05
"FUN_009469","2.66773901439304",2373.7787405529,4.40177338579164e-08,8.52391156577503e-07
"FUN_004788","2.66793467093563",180.540106063049,1.31697438762616e-22,3.00455359902024e-20
"FUN_012961","2.67523683641083",17.0829595699207,0.00320914469544059,0.0143908850424226
"FUN_006509","2.68294068930821",266.157780241439,4.74772284119713e-07,7.00925189123553e-06
"FUN_011889","2.68637859311498",53.6062245344707,6.898108012629e-10,2.02654477047075e-08
"FUN_011326","2.68670385954525",20.2328099555306,3.86038129919956e-09,9.66816935670889e-08
"FUN_016349","2.68912415674938",3960.91923044202,0.00884906941462574,0.0333089101631736
"FUN_004789","2.69123532183681",191.753138888636,5.09264813183993e-22,1.06225364818564e-19
"FUN_014327","2.69341713133594",86.3017558360177,8.95055233133807e-06,9.27516072319852e-05
"FUN_012524","2.69469435389519",427.890354328939,0.00211913068956794,0.0101480574609319
"FUN_002127","2.69840524221906",2441.84419944018,0.000365463918166456,0.00229018827002078
"FUN_011578","2.70095905941858",310.173944309311,2.05142855197588e-08,4.29831163937784e-07
"FUN_011879","2.70223708535393",540.210102599494,5.58156549708538e-16,4.38152891521202e-14
"FUN_006292","2.70456145732508",149.723982617991,3.24098351561639e-08,6.48241100157739e-07
"FUN_009282","2.71177628493472",68.6991916063549,0.0048374855288846,0.0202326342615996
"FUN_004460","2.71259500831086",883.450197114701,0.00118762104698175,0.00622414031119185
"FUN_010403","2.71466315326208",86.1962680690005,0.00108139193327911,0.00574368993008669
"FUN_012666","2.71753572956301",694.876287352939,3.13116107544286e-07,4.84301725238784e-06
"FUN_014718","2.71760976783634",8.91205281108194,0.000574971705013588,0.00337561795934998
"FUN_010576","2.72260944315025",2543.07024390263,2.28342502275595e-08,4.74257308069126e-07
"FUN_008874","2.72271143835405",297.652020899945,4.41501548256596e-05,0.00037742178607111
"FUN_011139","2.73022092842376",72.852740551007,8.30170455404242e-16,6.31318688508195e-14
"FUN_010423","2.73298376087715",650.103880997513,6.30657875293292e-09,1.48280767103983e-07
"FUN_000618","2.73407698160246",56.7569159272309,1.76039194121384e-14,1.0406268313224e-12
"FUN_014517","2.73466751146917",671.167338106858,8.23836599228928e-09,1.9033802750534e-07
"FUN_003726","2.73466989395632",374.479019497135,1.11683245405217e-34,1.25437466627813e-31
"FUN_012894","2.75014549115161",413.178058018879,1.15281037203388e-07,2.0062198143107e-06
"FUN_009188","2.75129710362307",22659.0912331402,0.00156426047534597,0.0078406341230781
"FUN_005388","2.7548013648123",548.489753628876,3.45294410582308e-08,6.85005935993515e-07
"FUN_002680","2.76215563295913",12.4646424994965,0.0126038158517145,0.0442908099280105
"FUN_004171","2.76808092498551",2799.64172571471,0.00011349781857599,0.000850709265414797
"FUN_009115","2.76810308894693",1696.8812433068,9.68812044740707e-05,0.000742942471914867
"FUN_010080","2.76831254444892",12.4473183090342,0.000875098298790487,0.00482526822531719
"FUN_010353","2.78259755928492",51.2428210823776,0.00494825413915918,0.0206250238897697
