"GeneID","logFC","meanExpr","pval","adj.pval"
"FUN_008877","-8.76801498812567",3207.64379678778,8.89644978961309e-126,1.18091474507324e-121
"FUN_005722","-5.49937636237148",504.810846753773,5.97961833204399e-60,3.9686726869776e-56
"FUN_005334","-7.11134468385043",359.16039570238,8.87004263191499e-57,3.92469819653465e-53
"FUN_012054","-8.92708027672228",2124.2785666726,1.94348482721029e-55,6.44945439909736e-52
"FUN_013025","1.77882227996614",5170.98132181939,4.04890617514863e-45,1.07490361137846e-41
"FUN_014060","-2.39665508069551",475.538529305097,1.1844793209735e-43,2.62046308443371e-40
"FUN_015181","-3.7158871696082",587.60111958642,2.48626969477077e-42,4.71467770405531e-39
"FUN_006584","-3.1506493042119",252.452308869896,3.2075625489628e-42,5.32214815936653e-39
"FUN_002784","-3.36701468871124",189.631017795367,1.25708265599904e-40,1.85405724174792e-37
"FUN_005765","1.31187688551272",251.07660851618,2.27207637701771e-40,3.0159541828533e-37
"FUN_003726","2.68348014521804",237.396055211739,6.4672727506022e-40,7.80423440831759e-37
"FUN_010292","3.73237481755242",75.9809367313246,1.21505831984445e-39,1.34405701146794e-36
"FUN_008903","-5.61204553584523",233.204201854629,2.26999563006901e-38,2.31784015334893e-35
"FUN_005881","-2.15943272813573",710.596676280222,4.26826508694319e-38,4.04692505457742e-35
"FUN_002553","3.44399722961668",454.689077095139,1.21699417269227e-36,1.07695870988781e-33
"FUN_001047","1.12179322299479",11821.4705655144,2.74719965100949e-36,2.27914551046875e-33
"FUN_002437","1.93216518362262",464.09595546858,8.59589509131562e-36,6.71187714365433e-33
"FUN_006745","2.36803469242337",143.189150779248,1.24903641174388e-35,9.21094962749346e-33
"FUN_007339","1.52430746863482",1814.51518064136,7.55768820122021e-35,5.28003964121037e-32
"FUN_000344","1.92226749506909",287.80301922915,1.63110757725777e-34,1.08256609902598e-31
"FUN_014661","0.894545443785029",1152.05861186816,2.04201884181902e-34,1.29075038601456e-31
"FUN_012645","2.30628903667986",745.315487559703,1.3028314522759e-33,7.86081122614104e-31
"FUN_000190","-5.4949525285588",6129.63751426139,1.38442728680658e-33,7.98995121959587e-31
"FUN_002096","1.85067766346091",2295.92199720368,1.88377464955053e-33,1.04188436242224e-30
"FUN_000473","1.50639627464145",249.027083754933,2.04007570236969e-33,1.08319859493021e-30
"FUN_012169","1.72574799953564",478.784774622784,3.27077523303884e-33,1.66985655551375e-30
"FUN_012622","-5.86132567349054",6231.58731703521,4.54559915784857e-33,2.23475123041785e-30
"FUN_002782","2.28189832589832",2776.64548887842,1.28935303342625e-32,6.11245434489289e-30
"FUN_012575","-5.09842928055476",1647.86266565803,1.43627088932684e-32,6.57415854652567e-30
"FUN_005595","1.34634142323225",1045.88297839344,5.20110886367551e-32,2.30131730188096e-29
"FUN_006770","1.26183418621981",129.374165944924,1.42904938033079e-31,6.11909724984221e-29
"FUN_002259","2.34306230395383",248.293468325172,5.71890776665631e-31,2.37227442795612e-28
"FUN_009171","0.677643277141949",3087.83844123841,3.76101161208269e-30,1.51283842844805e-27
"FUN_004788","2.72239610273608",103.426576355734,4.56845601944264e-30,1.73261957720233e-27
"FUN_004789","2.72239610273608",103.426576355734,4.56845601944264e-30,1.73261957720233e-27
"FUN_013170","2.90649234411407",122.741415732176,1.04248855723667e-29,3.84388697465545e-27
"FUN_008006","-1.62512183302983",229.72456416268,1.65997675027825e-29,5.95527875221445e-27
"FUN_009056","4.22409572051562",60.0030300034458,7.28977261815287e-29,2.54643267719372e-26
"FUN_004521","0.99282778121311",2427.6198838046,1.22973056526642e-28,4.18549833931959e-26
"FUN_006209","-6.87894800324054",160.73706213157,1.45778593875513e-28,4.8376626377589e-26
"FUN_008022","3.08566623507456",51.7828490527446,1.74365222403908e-28,5.6451803955841e-26
"FUN_010594","1.87327908793514",1253.37994122663,3.49914190888532e-28,1.10589546901294e-25
"FUN_001495","0.994901412906708",314.328403402818,4.14839040333891e-28,1.26107703230741e-25
"FUN_001857","1.38902483950064",2878.78287203963,4.18015590037109e-28,1.26107703230741e-25
"FUN_001926","-1.01609993639522",1593.75363902909,1.1049415778694e-27,3.25933211214186e-25
"FUN_001563","1.63109113622443",1319.2763903427,1.87696934775832e-27,5.41628067872696e-25
"FUN_003017","-2.46835058139709",1394.39144788224,2.45916778140481e-27,6.94531768731222e-25
"FUN_006173","4.46536209006269",242.052803708336,2.61553937047694e-27,7.23305616743978e-25
"FUN_012014","-2.49539877715633",634.734171308987,2.82974978028312e-27,7.66573440479145e-25
