"GeneID","logFC","meanExpr","pval","adj.pval"
"FUN_002782","2.28037255670815",2773.58755700216,4.03329876620557e-31,2.81817584700509e-28
"FUN_012575","-5.09776264505237",1647.25506244599,1.48425432384724e-30,9.91998150703467e-28
"FUN_002437","1.9313436512593",463.569312243265,2.71667421778417e-30,1.74002983649076e-27
"FUN_006745","2.36619073061425",143.03218177013,4.48322669442306e-30,2.75664642986685e-27
"FUN_012645","2.30484528637309",744.360490474084,1.28562657854631e-29,7.60101990977457e-27
"FUN_014661","0.893666583057878",1151.04194651609,1.91256879094468e-29,1.08888916497784e-26
"FUN_000344","1.92047591925571",287.484102266625,9.3040511064298e-29,5.10792405742996e-26
"FUN_000887","-9.23491376246284",295.1564103438,1.23076964560447e-28,6.52392792835584e-26
"FUN_005595","1.34500877187821",1044.82715220963,3.37402926533993e-28,1.67308315699372e-25
"FUN_012169","1.72466905094772",478.233750406619,3.34934953561966e-28,1.67308315699372e-25
"FUN_009171","0.676577558764335",3085.29072675405,8.58048360647639e-28,4.12184981246109e-25
"FUN_000473","1.50440399654458",248.786812999846,3.94697227182867e-27,1.83857144735001e-24
"FUN_009056","4.22370989748258",59.9713435461835,6.24695976075225e-27,2.82436074830246e-24
"FUN_004521","0.991680847349045",2425.32349263674,6.60516773222584e-27,2.82702147049276e-24
"FUN_006770","1.26121785966858",129.26114508304,6.62065918148187e-27,2.82702147049276e-24
"FUN_004788","2.72073778838882",103.288678472426,7.79690711895064e-27,3.15405411138182e-24
"FUN_004789","2.72073778838882",103.288678472426,7.79690711895064e-27,3.15405411138182e-24
"FUN_013170","2.90417270416238",122.565284955435,8.82404049380982e-27,3.47802949925243e-24
"FUN_001857","1.38793136278371",2876.05866554323,1.0723785537211e-26,4.12115078195019e-24
"FUN_002259","2.34148997860092",248.003671170135,1.2099516480416e-26,4.53643334968182e-24
"FUN_006209","-6.88008089592988",160.69819592098,1.75583979256064e-26,6.42637364077194e-24
"FUN_003016","-2.77704259268207",2559.90345768503,8.07150681528342e-26,2.88546983173341e-23
"FUN_009386","1.76711884051998",31857.5845549578,8.98405352527867e-26,3.1387016088769e-23
"FUN_010594","1.8722544612929",1252.0509699692,1.25847387015821e-25,4.29894674046045e-23
"FUN_003017","-2.46957234821372",1393.82704121088,2.86752483310863e-25,9.58251994229258e-23
"FUN_001563","1.62978743729616",1317.81390187691,4.57914730096824e-25,1.49767345341455e-22
"FUN_008022","3.08728210793593",51.7185269325034,6.89796841977545e-25,2.20907438643309e-22
"FUN_002467","-9.13362843012028",1460.79501141472,1.03719407554823e-24,3.25382598557703e-22
"FUN_006034","-1.46625588088856",2747.67875331876,1.15161584952313e-24,3.54052776777392e-22
"FUN_006187","-4.43197667073658",5420.24521462895,2.31259641058919e-24,6.97043765168177e-22
"FUN_001926","-1.01695975425699",1592.87261540301,2.48512916066328e-24,7.20781235051243e-22
"FUN_012629","4.10261343360869",165.840201529271,2.47845973808142e-24,7.20781235051243e-22
"FUN_008302","1.52793270517401",1398.91262278232,2.66669849060081e-24,7.59120170324364e-22
"FUN_008006","-1.62597519065813",229.604006686069,2.77136682435961e-24,7.74571833164653e-22
"FUN_011854","-5.94453095917687",82.6458190596504,4.98087936244846e-24,1.3672513849921e-21
"FUN_006173","4.46409027773479",241.854246908123,5.63956648662731e-24,1.52090203565676e-21
"FUN_012014","-2.49631907719198",634.438579524406,6.31711253019292e-24,1.67425265196768e-21
"FUN_011641","0.925435312185856",1959.01283305338,1.52646029392648e-23,3.97707587088776e-21
"FUN_000038","1.26604144627381",825.133721617811,2.23594255453735e-23,5.65708177459937e-21
"FUN_009349","2.0082391897816",2330.18209364684,2.24487372007911e-23,5.65708177459937e-21
"FUN_016443","2.79646859480293",434.536207369832,2.8555961130308e-23,7.08003604024346e-21
"FUN_014390","2.37113681029857",121.995570874473,3.36313672297545e-23,8.2060536040601e-21
"FUN_010950","2.05150005999743",2878.48429479099,3.97992295269495e-23,9.55927744200419e-21
"FUN_008871","3.403123005709",973.908936956216,4.84688467880824e-23,1.14625094280985e-20
"FUN_007232","2.54199407859388",3001.7956802824,5.51994166810539e-23,1.28564459578964e-20
"FUN_010759","-3.3534545808329",181.099318466442,7.32001965538059e-23,1.67945286779866e-20
"FUN_007611","1.44375302081737",620.271059609129,1.33591346626604e-22,3.019950265212e-20
"FUN_009385","1.30223610615223",1246.47626638513,1.57804002240659e-22,3.51559872817886e-20
"FUN_014848","3.29959581245676",361.25003540624,1.66846267357945e-22,3.66394403118048e-20
"FUN_001618","3.72930879423636",1272.85726399545,1.80051764632471e-22,3.89824750131033e-20
"FUN_003300","-3.72508158856493",466.199037287176,1.89854743463153e-22,4.05339877293832e-20
"FUN_000463","4.97018970826286",178.148395617021,2.36123072904191e-22,4.97216969408662e-20
"FUN_008868","-3.10442879727503",1726.81063852818,2.39733022998586e-22,4.97996760747874e-20
