"","GeneID","meanExpr","logFC","pval","adj.pval"
"12721","FUN_014838",734.140741643596,"2.5718643407143",3.33230531127139e-19,4.57440578121784e-17
"12356","FUN_014390",186.834389122054,"2.39968904078273",3.96449857147514e-19,5.38940864056261e-17
"4378","FUN_004990",214.573978943425,"-2.78173729036081",4.22989184360039e-19,5.6948986148166e-17
"2158","FUN_002453",672.153272317222,"3.59153123044627",4.3495460792866e-19,5.80022325734962e-17
"10351","FUN_012071",42169.8753876546,"-2.30339194358109",5.4598275611811e-19,7.21212316147714e-17
"9083","FUN_010492",106.00929914568,"-7.74989490366515",5.66186596981367e-19,7.40910722517112e-17
"5003","FUN_005722",738.72295908682,"-5.62357695415826",6.25951895713845e-19,8.11535041091227e-17
"491","FUN_000540",450.376555262939,"2.52067652790352",6.61601380879887e-19,8.49884636245887e-17
"11106","FUN_012929",3341.51260482602,"0.903536705291019",1.24686628144105e-18,1.58714742479432e-16
"6340","FUN_007266",4255.87305826173,"-3.70223449207403",1.46183133255109e-18,1.84401462327751e-16
"5579","FUN_006361",506.447519437388,"0.956482609233483",1.56655994340787e-18,1.94114799359265e-16
"6730","FUN_007691",4043.58550260013,"2.12186704170826",1.55401265835066e-18,1.94114799359265e-16
"7805","FUN_008979",1502.64097178639,"-1.05276040566366",1.62406804353339e-18,1.99475445136443e-16
"11205","FUN_013042",833.820483521494,"1.97491468965998",1.70223656608027e-18,2.07258403463095e-16
"12633","FUN_014715",2652.23772342121,"4.06401963959594",1.94768017732185e-18,2.35098429679833e-16
"7007","FUN_008022",76.003198546887,"2.9174324967915",2.08403071828279e-18,2.49406821516202e-16
"12994","FUN_015188",674.641836654574,"-0.894006537967725",2.1259384194545e-18,2.52266014823745e-16
"6912","FUN_007919",288.504534221414,"2.06959541203836",2.38945564194451e-18,2.81152587382412e-16
"7434","FUN_008547",150.221538337244,"-1.63993522017504",2.68966268940666e-18,3.13838808142267e-16
"1958","FUN_002209",326.85557471127,"-2.07719668520637",2.76277473702493e-18,3.19705552626637e-16
"3086","FUN_003528",156959.936835113,"0.745088680322732",2.84362549725589e-18,3.26364296824402e-16
"434","FUN_000473",302.296162732573,"1.53105111440143",2.8933592334007e-18,3.29372487691679e-16
