"","logFC","meanExpr","pval","adj.pval"
"FUN_008877",8.90643678789182,4.42593347828535,1.62698712599957e-09,2.34839321766779e-05
"FUN_013025",-1.75970799680142,8.35926532090241,2.15831790345769e-08,0.000113972156116735
"FUN_006770",-1.24773670840577,3.17653885158882,3.1025568690433e-08,0.000113972156116735
"FUN_014060",2.4212400446538,4.71212058425035,3.59389654653778e-08,0.000113972156116735
"FUN_005765",-1.30144513216732,4.11568638266623,5.71931976732643e-08,0.000113972156116735
"FUN_002096",-1.83435657282905,7.16194722362464,8.24459706924284e-08,0.000113972156116735
"FUN_002782",-2.30028542817992,7.2929292018704,8.93025480422639e-08,0.000113972156116735
"FUN_006745",-2.38916816064624,2.99209466734212,9.10095184214108e-08,0.000113972156116735
"FUN_007339",-1.51686138911124,6.91429292890742,9.61975014726761e-08,0.000113972156116735
"FUN_016443",-2.91427067757641,4.40482443829847,1.04571171213831e-07,0.000113972156116735
"FUN_005881",2.15188450063923,5.37350523291191,1.10203656432825e-07,0.000113972156116735
"FUN_015181",3.78843975740952,4.46125543747424,1.18173910831737e-07,0.000113972156116735
"FUN_012645",-2.30412794339819,5.38669270635846,1.33544978000259e-07,0.000113972156116735
"FUN_002437",-1.9189147532398,4.83022085313707,1.40913397552762e-07,0.000113972156116735
"FUN_012575",5.47365643123171,5.19590248158242,1.4811900108322e-07,0.000113972156116735
"FUN_000473",-1.50089076340458,4.05689248346464,1.49153892332528e-07,0.000113972156116735
"FUN_000344",-1.92253921510717,4.14625158747492,1.54304389820206e-07,0.000113972156116735
"FUN_001047",-1.10767901976566,9.70930173286122,1.59464325305634e-07,0.000113972156116735
"FUN_012169",-1.71105960866478,4.93660439664159,1.65369787581956e-07,0.000113972156116735
"FUN_001857",-1.37032541826669,7.61140819118864,1.71427787101923e-07,0.000113972156116735
"FUN_003726",-2.64975335298467,3.60289993153963,1.71674756898306e-07,0.000113972156116735
"FUN_000190",5.75832903576459,6.89808341722244,1.73713969417221e-07,0.000113972156116735
"FUN_005595",-1.32492936935254,6.16239119075467,1.87949488220129e-07,0.000115989500940904
"FUN_005924",-4.51504370053709,3.86348384088893,1.98447985623485e-07,0.000115989500940904
"FUN_014848",-3.45831464308021,3.90494315038596,2.06435290770927e-07,0.000115989500940904
"FUN_012956",-2.49110811556242,2.64176226093923,2.10129621564986e-07,0.000115989500940904
"FUN_006584",3.23683689838162,3.48804191954781,2.16968028641015e-07,0.000115989500940904
"FUN_010292",-3.85368605089079,1.50977542241519,2.44060793349973e-07,0.000117846185084018
"FUN_014838",-2.6781628353944,4.55849387392142,2.79642095911068e-07,0.000117846185084018
"FUN_002059",3.56082940286809,3.5322792713743,2.9017275635899e-07,0.000117846185084018
"FUN_006034",1.47276135160635,7.52510737801399,2.95699798217089e-07,0.000117846185084018
"FUN_012622",6.27485565694086,6.70690699254596,2.97057358499867e-07,0.000117846185084018
"FUN_003016",2.74357908589853,6.97700545584215,2.98562842087319e-07,0.000117846185084018
"FUN_014661",-0.884234430356289,6.39020910780397,3.07265008122138e-07,0.000117846185084018
"FUN_000038",-1.2385971450639,5.8378936083718,3.0879442050719e-07,0.000117846185084018
"FUN_002467",10.0858781939124,2.70592528045811,3.13074582672731e-07,0.000117846185084018
"FUN_010594",-1.88542489568006,6.27687205054978,3.37893077990206e-07,0.000117846185084018
"FUN_010288",-5.08449466838683,3.02770118965668,3.4305877012929e-07,0.000117846185084018
"FUN_013013",-2.2789029772265,5.19455940580281,3.43312891879007e-07,0.000117846185084018
"FUN_001563",-1.62908796276371,6.42220027619298,3.58412650557159e-07,0.000117846185084018
"FUN_008302",-1.50233068817176,6.53535291631338,3.58972728306519e-07,0.000117846185084018
"FUN_008006",1.64220366943545,3.90744089491468,3.70540564229877e-07,0.000117846185084018
"FUN_001926",1.03271532582766,6.83675384433345,3.79400644399429e-07,0.000117846185084018
"FUN_008871",-3.57832626382964,5.28866974690104,3.85577100626362e-07,0.000117846185084018
"FUN_001495",-0.988511632436097,4.50151599732816,4.00375030228038e-07,0.000117846185084018
"FUN_003255",-1.21390962398661,3.49133312767775,4.03027122701967e-07,0.000117846185084018
"FUN_009386",-1.7400632346909,10.9776362857095,4.11666951223899e-07,0.000117846185084018
"FUN_009116",-3.96137864634143,1.91576968495378,4.11740816885877e-07,0.000117846185084018
"FUN_002485",9.15529785756164,2.40227091245589,4.15337741845108e-07,0.000117846185084018
"FUN_002486",9.15529785756164,2.40227091245589,4.15337741845108e-07,0.000117846185084018
"FUN_004521",-0.980296751147322,7.44828263625868,4.21651261086721e-07,0.000117846185084018
"FUN_007611",-1.43518229759027,5.3836943844944,4.24553250960851e-07,0.000117846185084018
"FUN_011892",-1.72987584039957,4.86859028577227,4.52856130681005e-07,0.000121831107890228
"FUN_010950",-1.99444256827928,7.41612847614281,4.55790482615512e-07,0.000121831107890228
"FUN_003017",2.4211021566721,6.22340089127585,4.84497786521446e-07,0.000125993715721584
"FUN_006580",-3.35137620981878,3.61242309826448,4.8882139950178e-07,0.000125993715721584
"FUN_002259",-2.32295490633505,3.78961012346102,5.19223488493242e-07,0.000131481961980903
"FUN_014715",-4.39558340633512,5.64292448256648,5.72028228437833e-07,0.000142356128435719
"FUN_002954",-0.927319626183738,5.41988661035436,5.95074798864146e-07,0.000145581519437374
"FUN_009385",-1.29196520627775,6.42358752474588,6.05625537777945e-07,0.000145693316871448
"FUN_000823",5.95335647980511,4.83157123127758,6.53280493599446e-07,0.000148992691313304
"FUN_010077",1.12025859763681,5.33990311529038,6.64025330686127e-07,0.000148992691313304
"FUN_009349",-1.95036258775275,7.12630132247167,6.67782167985555e-07,0.000148992691313304
"FUN_008022",-3.13794471729092,1.22925538764064,6.72273267287163e-07,0.000148992691313304
"FUN_007232",-2.5329527815098,7.2944088808731,6.9141987370239e-07,0.000148992691313304
"FUN_012014",2.52482415265497,5.07581526061437,6.98636889783336e-07,0.000148992691313304
"FUN_015615",1.33397650030628,4.36692021959936,6.98695600391887e-07,0.000148992691313304
"FUN_011641",-0.910578560745421,7.15100255783932,7.01919288437348e-07,0.000148992691313304
"FUN_002553",-3.40670078813464,4.21353864900003,7.13108116633008e-07,0.000149173950079432
"FUN_010835",1.82701372502218,3.61842898622443,7.25809211758732e-07,0.000149661859464651
"FUN_015188",0.887798979067054,4.92669890621135,7.64251135115384e-07,0.00015208180442632
"FUN_004788",-2.68942040128753,2.38993240413006,7.69154200022264e-07,0.00015208180442632
"FUN_004789",-2.68942040128753,2.38993240413006,7.69154200022264e-07,0.00015208180442632
"FUN_003340",-4.48273530201743,3.8682616369721,7.94150870349985e-07,0.000154103835978765
"FUN_000540",-2.61408516002549,3.84509862032499,8.01682116197132e-07,0.000154103835978765
"FUN_001618",-3.80822365319585,5.51290269280059,8.11409971898719e-07,0.000154103835978765
"FUN_013170",-2.85860127429271,2.56631520549583,8.73583414973576e-07,0.000163757181970501
"FUN_006187",4.72765287050066,7.2431831812622,9.2203228537133e-07,0.000169165563299321
"FUN_002466",9.25995885527448,3.70996138185843,9.25874982724561e-07,0.000169165563299321
"FUN_000405",-0.884459145459436,6.10075191057852,9.65808041791119e-07,0.000171516397639355
"FUN_002347",-1.26780705190817,4.12748328382899,9.68493134531041e-07,0.000171516397639355
"FUN_008547",1.66435573670655,2.66036741205416,9.74389954719906e-07,0.000171516397639355
"FUN_008868",3.2053601084586,6.25216696562727,1.01668203431627e-06,0.00017680468052194
"FUN_006769",-1.54741032122958,9.23229769747624,1.03794096119822e-06,0.000177568208182348
"FUN_009171",-0.665190339027257,7.84235269311159,1.04567671438961e-06,0.000177568208182348
"FUN_013042",-1.97540001395191,4.92643604883127,1.06010869924756e-06,0.000177925685638828
"FUN_012929",-0.893897889896152,7.19787112324845,1.08312554113598e-06,0.000179699242077664
"FUN_002868",-2.8079971502357,6.4299153598742,1.13105304957839e-06,0.000185518405881982
"FUN_002784",3.38237316251476,3.00068692456035,1.15968159592181e-06,0.000186229801772541
"FUN_013169",-1.53742017741774,8.57399932745874,1.17067158669406e-06,0.000186229801772541
