gene_id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
FUN_001594,1080,1598,759,1316,2145,1695,2070,2116,1989,2284
FUN_001595,4,15,10,16,5,13,9,10,9,6
FUN_001596,384,535,439,481,681,504,442,565,542,852
FUN_001597,406,624,448,469,959,664,607,859,768,1070
FUN_001598,115,154,252,169,330,269,185,411,245,399
FUN_001599,6390,9584,7187,7128,10071,8040,8117,9301,8079,10324
FUN_001600,366,553,295,376,869,721,436,884,806,851
FUN_001601,165,162,138,187,201,110,159,79,62,274
FUN_001602,3,10,7,10,8,0,11,5,0,10
FUN_001603,0,0,0,6,9,6,5,0,0,7
FUN_001604,460,451,372,465,1439,1275,869,1291,1111,1273
FUN_001605,1064,1248,1168,959,1490,1177,1415,1492,1563,1804
FUN_001606,354,476,517,412,691,559,447,689,507,712
FUN_001607,240,270,223,187,607,471,301,604,551,683
FUN_001608,17,43,42,32,28,39,19,49,23,57
FUN_001609,11,8,0,8,13,12,12,16,14,15
FUN_001610,201,219,214,250,383,370,210,434,342,580
FUN_001611,122,198,127,131,315,160,163,211,206,281
FUN_001612,21161,26134,37358,26627,32178,27242,24099,28689,23608,29192
FUN_001613,3580,5035,3303,3486,5937,5104,3566,5476,3589,6001
FUN_001614,185,235,334,230,371,300,222,340,240,420
FUN_001615,238,338,284,258,411,448,332,396,350,527
FUN_001616,211,290,331,267,692,509,366,716,490,685
FUN_001617,252,493,411,648,99,114,333,25,45,101
FUN_001618,1358,3628,3166,4148,233,653,2134,299,274,295
FUN_001619,1667,2456,2175,1947,2412,2115,2354,2068,1591,2646
FUN_001620,450,543,503,618,1084,927,807,1102,911,1097
FUN_001621,436,689,393,445,1044,865,620,1125,914,1286
FUN_001622,167,234,243,296,484,354,302,454,446,538
FUN_001625,15,14,17,17,16,17,8,0,0,15
FUN_001627,254,355,282,318,425,358,280,312,252,401
FUN_001628,648,831,507,569,1007,951,832,1051,988,1058
FUN_001629,524,643,443,490,1314,945,829,1150,973,1314
FUN_001630,256,275,295,199,469,456,382,382,480,668
FUN_001631,3,4,0,0,187,128,51,192,212,258
FUN_001633,150,176,103,163,224,185,153,169,149,312
FUN_001634,176,220,200,143,168,233,181,100,223,285
FUN_001635,67,139,81,74,170,181,76,216,231,211
FUN_001636,0,70,52,100,0,16,421,17,19,11
FUN_001637,58,73,32,38,104,81,59,59,68,129
FUN_001638,133,127,152,141,301,237,139,225,186,293
FUN_001639,196,306,107,186,337,359,414,366,298,430
FUN_001640,0,0,0,11,8,0,8,6,0,12
FUN_001641,6,8,11,0,12,11,40,17,9,10
FUN_001642,0,10,7,6,0,13,21,28,13,18
FUN_001643,100,209,120,160,404,347,327,422,292,394
FUN_001644,232,1726,1064,1241,478,422,1026,364,1169,722
FUN_001646,4,6,0,17,260,577,1179,618,539,543
FUN_001647,121,204,215,139,186,183,130,201,114,186
FUN_001648,2,24,13,30,114,341,1355,272,318,235
FUN_001649,0,60,12,51,0,6,62,0,0,0
FUN_001650,0,0,2,0,89,658,2107,516,391,435
FUN_001651,61,50,55,12,90,118,227,155,152,164
FUN_001652,9217,20399,15686,6794,13091,5436,8205,24670,7516,22607
FUN_001653,83,126,84,101,288,224,193,331,219,298
FUN_001654,64,685,274,600,31,136,266,58,56,51
FUN_001655,108,135,119,105,158,128,85,101,125,167
FUN_001657,16,20,37,19,33,39,16,19,49,32
FUN_001658,192,328,232,282,308,243,207,234,201,281
FUN_001659,128,155,186,110,122,90,118,73,73,101
FUN_001660,270,407,187,305,613,499,524,583,643,814
FUN_001661,123,153,210,163,312,284,152,322,240,358
FUN_001662,17,31,19,24,132,201,174,184,237,226
FUN_001665,75,107,122,95,286,305,106,339,355,364
FUN_001666,158,293,230,265,239,195,214,308,198,273
FUN_001667,135,192,185,149,353,298,132,377,265,398
FUN_001668,2590,3862,2738,3275,4688,4242,4997,4710,4516,5041
FUN_001669,181,199,209,232,532,337,210,447,423,470
FUN_001670,12,41,29,21,25,7,12,0,28,18
FUN_001671,4,8,17,17,18,21,8,0,13,14
FUN_001672,15,13,22,15,33,33,17,28,26,38
FUN_001673,34,23,55,41,29,46,34,34,19,33
FUN_001674,376,436,330,324,585,460,548,555,460,687
FUN_001675,416,426,582,438,1072,706,494,1082,659,999
FUN_001676,0,22,14,25,20,33,22,46,37,53
FUN_001677,120,298,209,83,224,188,112,312,257,359
FUN_001678,15,48,34,56,102,59,44,181,82,110
FUN_001679,86,129,147,130,210,173,136,194,171,175
FUN_001680,266,295,351,313,804,684,439,809,560,811
FUN_001681,102,63,83,89,247,134,86,235,144,232
FUN_001682,77,116,74,68,107,72,79,97,195,205
FUN_001683,109,197,191,167,115,91,88,83,262,178
FUN_001684,780,1056,1217,962,804,674,541,502,1566,843
FUN_001685,36,34,30,23,161,306,185,215,304,354
FUN_001687,4,0,0,0,128,301,126,232,262,280
FUN_001688,94,106,119,80,303,231,98,342,262,335
FUN_001692,96,104,97,118,225,150,133,222,163,236
FUN_001693,555,715,614,674,1134,1055,910,1126,1118,1243
FUN_001694,189,354,269,327,601,526,455,590,536,659
FUN_001695,1132,1754,1555,1647,3324,2529,2054,3230,2497,3029
FUN_001696,186,305,181,173,380,327,231,378,289,523
FUN_001697,255,342,352,258,711,440,359,570,516,702
FUN_001698,232,403,348,395,558,486,375,598,492,633
FUN_001699,111,172,188,162,293,246,198,308,269,292
FUN_001700,462,528,416,494,1176,802,645,1104,889,1292
FUN_001701,217,216,175,158,358,263,187,322,278,362
FUN_001702,828,852,728,653,1282,1022,792,1199,926,1296
FUN_001704,22,9,9,5,39,38,9,35,21,30
FUN_001705,9,14,11,9,31,17,27,35,28,52
FUN_001706,69,72,61,39,100,91,45,137,98,95
FUN_001707,233,371,221,258,648,464,462,632,495,762
FUN_001708,327,416,270,346,667,480,469,662,589,651
FUN_001709,323,522,491,417,798,878,865,771,734,1142
FUN_001710,344,546,637,428,983,848,559,935,772,943
FUN_001711,273,380,132,222,661,530,485,587,536,703
FUN_001712,352,499,266,325,562,500,384,569,528,614
FUN_001713,19030,23355,32792,25572,28529,22971,21448,26145,21576,26002
FUN_001714,693,969,608,704,1527,1058,928,1613,1216,1649
FUN_001715,132,204,188,193,338,274,228,354,267,411
FUN_001716,513,641,237,538,906,712,703,973,719,1170
FUN_001717,230,316,258,238,432,377,291,357,303,521
FUN_001718,22,16,0,25,34,0,0,32,0,34
FUN_001719,126,125,91,130,297,249,141,207,255,325
FUN_001720,1858,3451,2505,2899,8622,5190,4344,7785,6637,7397
FUN_001721,1125,1482,1120,1377,2896,2502,1903,2778,2253,3278
FUN_001722,446,633,242,407,762,538,699,711,584,869
FUN_001723,0,5,3,5,10,9,0,5,13,6
FUN_001724,9,32,6,14,28,45,20,20,23,17
FUN_001725,5,6,7,4,19,21,14,15,20,18
FUN_001727,5,0,0,14,0,0,4,0,6,2
FUN_001728,1398,1842,1158,1461,2244,1889,1700,2418,2031,2648
FUN_001729,10,17,17,16,33,27,14,13,13,22
FUN_001730,205,379,284,296,325,290,239,242,259,363
FUN_001731,36,46,26,29,43,46,46,50,34,67
FUN_001732,129,143,125,148,509,395,261,398,454,633
FUN_001733,35,55,41,23,181,88,37,237,128,149
FUN_001734,157,241,88,218,360,339,193,272,305,349
FUN_001735,38,66,33,84,105,70,54,96,104,90
FUN_001736,171,341,182,193,567,491,392,602,1127,1050
FUN_001737,3336,6417,4682,4461,1073,1192,3079,788,5986,1902
FUN_001738,3785,5349,3660,3115,1557,1053,2583,978,10544,4973
FUN_001739,77,215,202,178,53,68,44,48,280,185
FUN_001740,3615,6765,4591,4457,2772,1921,2902,2379,12998,6538
FUN_001741,666,1263,1007,1163,608,608,712,469,1709,763
FUN_001742,840,1189,1156,1111,1882,927,886,1742,1157,1234
FUN_001743,328,450,389,396,652,437,437,651,452,644
FUN_001744,20,23,14,17,84,82,46,72,59,71
FUN_001745,6,16,10,18,0,0,3,0,0,0
FUN_001746,61,130,145,124,52,59,96,40,44,48
FUN_001747,39,157,82,75,101,184,71,142,280,242
FUN_001748,0,22,0,2,11,16,13,12,18,21
FUN_001749,40,87,40,27,66,76,42,104,130,136
FUN_001750,0,14,13,0,6,6,11,0,20,10
FUN_001753,15,13,8,11,9,8,0,20,0,0
FUN_001754,321,379,369,321,222,223,372,71,74,215
FUN_001755,34,29,26,31,107,87,55,127,94,148
FUN_001756,52,80,40,69,126,127,69,95,146,121
FUN_001757,168,183,174,199,382,399,321,467,335,525
FUN_001758,194350,621872,444953,650948,67791,211155,319502,57752,38482,65744
FUN_001759,228,372,418,505,4793,1902,336,6641,3511,3079
FUN_001760,3,11,20,13,109,39,11,125,60,67
FUN_001762,145,234,251,207,253,218,182,274,251,302
FUN_001763,452,717,669,616,684,726,640,736,618,787
FUN_001764,526,778,552,626,1407,1132,816,1542,1196,1423
FUN_001765,931,1012,337,946,1494,1381,1199,1385,1386,1938
FUN_001766,919,1099,521,851,1380,1066,1232,1231,1225,1508
FUN_001767,204,276,172,180,527,393,240,422,406,475
FUN_001768,220,292,285,236,440,352,266,590,348,479
FUN_001769,70,167,92,103,340,234,133,189,168,299
FUN_001770,764,1043,943,1077,2364,1732,1399,2243,1874,2215
FUN_001771,103,167,130,161,280,239,180,269,236,257
FUN_001772,190,129,126,168,380,326,159,400,293,420
FUN_001773,100,128,159,116,266,237,133,274,203,283
FUN_001774,3157,5103,6115,4775,10131,8914,4631,10185,4749,10967
FUN_001775,7,10,8,4,5,9,13,4,8,0
FUN_001776,0,6,4,0,0,7,4,0,0,4
FUN_001777,530,686,752,655,927,1555,586,1589,1041,1927
FUN_001778,1795,2021,2640,468,2575,2139,1589,1584,1228,1057
FUN_001779,0,17,0,9,24,6,14,0,21,13
FUN_001780,520,674,377,162,1992,634,259,910,877,1166
FUN_001781,1264,1920,1480,1325,2770,1946,1994,2628,2030,2894
FUN_001782,190,242,186,281,538,254,254,462,334,466
FUN_001783,56,70,87,77,100,125,77,108,61,146
FUN_001788,559,888,779,827,1047,941,873,1143,941,1174
FUN_001789,2548,2966,4011,2884,4330,3875,2911,3758,3102,4570
FUN_001790,493,528,576,489,1098,776,531,1113,844,1223
FUN_001791,218,326,222,225,433,272,302,321,324,418
FUN_001792,8,12,7,16,22,17,8,11,24,0
FUN_001793,829,1172,391,799,1334,1135,952,1181,1160,1469
FUN_001794,24,41,52,37,39,28,22,34,50,47
FUN_001795,6,8,13,7,14,16,10,8,14,11
FUN_001796,7,6,12,6,13,17,9,20,11,12
FUN_001797,9,17,10,11,26,0,10,20,6,26
FUN_001798,338,521,336,413,684,616,531,582,515,789
FUN_001799,979,1210,1036,1216,2340,1865,1404,2238,1497,2136
FUN_001800,105,135,93,149,219,182,153,208,169,279
FUN_001801,117,129,59,88,89,61,176,79,106,147
FUN_001802,1217,1886,1610,1481,2839,2390,1801,2419,2248,2725
FUN_001803,1158,1462,963,1085,2053,1448,1461,1689,1613,2134
FUN_001804,144,278,152,183,276,214,141,197,181,346
FUN_001807,85,113,59,49,71,72,52,59,96,96
FUN_001808,78,122,64,46,61,69,57,58,99,99
FUN_001809,0,24,0,23,23,21,13,15,21,20
FUN_001810,81,172,131,73,301,252,133,385,277,344
FUN_001811,72,140,130,64,166,207,155,193,208,243
FUN_001812,12,15,16,13,34,33,30,31,21,33
FUN_001813,21,55,69,77,74,47,40,67,49,100
FUN_001814,20,0,22,14,75,56,0,59,35,63
FUN_001815,170,301,194,131,507,410,368,589,502,675
FUN_001816,41,73,45,87,183,152,82,146,91,161
FUN_001817,1406,1774,1668,1332,2180,1730,1797,2094,1847,2225
FUN_001818,543,865,902,678,1009,773,673,910,765,1048
FUN_001819,585,977,1006,879,632,496,571,661,734,666
FUN_001820,237,306,365,356,442,362,301,382,320,461
FUN_001821,682,975,1063,785,1625,1420,1064,1623,1352,1818
FUN_001822,363,544,229,432,654,634,475,640,532,769
FUN_001824,136,359,189,156,523,2108,396,895,1125,1052
FUN_001826,87,130,99,64,176,149,112,186,218,231
FUN_001827,2126,2773,3375,2392,4654,4956,2621,5028,4326,5067
FUN_001828,1154,1612,1426,1372,2690,1936,1643,2552,2123,2668
FUN_001829,450,518,517,536,1385,1080,800,1411,1102,1407
FUN_001830,729,798,810,927,1743,1407,1051,1853,1452,1805
FUN_001831,84,98,124,112,158,151,107,168,165,193
FUN_001832,211,249,338,303,440,421,349,403,398,502
FUN_001833,112,201,195,109,273,257,133,455,334,407
FUN_001834,79,130,139,80,256,237,107,317,324,295
FUN_001835,23,78,57,59,102,106,26,159,113,137
FUN_001836,115,177,173,138,584,919,194,894,700,591
FUN_001837,67,121,138,38,273,643,148,387,472,377
FUN_001838,41,66,30,28,68,59,38,176,87,130
FUN_001839,126,201,190,127,377,343,156,397,247,384
FUN_001840,10,26,18,10,38,32,10,45,20,41
FUN_001841,50,88,65,40,135,108,68,141,103,100
FUN_001842,273,624,220,235,436,478,334,418,425,465
FUN_001843,223,252,167,248,538,478,338,580,402,592
FUN_001844,17,16,23,13,60,35,12,35,26,38
FUN_001845,0,11,5,0,10,19,0,3,16,15
FUN_001846,103,275,211,171,227,216,151,237,238,318
FUN_001847,1755,1912,578,1065,2236,1584,1589,1509,1152,1742
FUN_001848,1333,4189,1933,1246,3638,4269,2021,6157,4357,6478
FUN_001849,507,673,575,655,760,466,511,627,395,682
FUN_001850,5441,5999,5467,3352,1570,1561,5588,1269,4073,2163
FUN_001851,80,89,97,102,271,139,73,244,148,135
FUN_001852,192,287,257,214,222,81,234,210,130,271
FUN_001853,0,0,4,6,4,3,3,6,0,4
FUN_001855,12448,15932,16522,11983,3815,2659,12267,2728,7173,4252
FUN_001856,43,43,56,30,62,60,32,48,45,58
FUN_001857,4961,5658,6563,4854,3685,3289,5510,2970,3152,3798
FUN_001858,29,49,28,16,67,28,37,110,36,76
FUN_001859,248,479,400,299,379,242,300,867,320,657
FUN_001860,17,80,19,7,38,24,15,31,37,43
FUN_001861,133,219,259,179,277,193,208,241,210,265
FUN_001862,82,124,130,124,167,111,129,158,120,156
FUN_001863,104,158,42,121,271,216,102,193,151,305
FUN_001864,16,21,0,0,19,12,0,16,0,0
FUN_001865,22,27,12,13,19,7,26,68,61,64
FUN_001866,210,240,200,213,504,326,260,717,472,531
FUN_001867,144,240,112,152,240,179,220,207,269,202
FUN_001869,468,756,691,799,1099,760,886,867,958,978
FUN_001870,7,16,5,16,28,22,8,23,28,44
FUN_001871,325,422,436,429,701,524,464,609,490,615
FUN_001872,163,322,334,268,317,271,207,298,251,408
FUN_001873,555,664,932,801,1282,1055,832,1283,1084,1354
FUN_001874,707,823,804,829,1761,1483,1117,1763,1403,1908
FUN_001875,162,227,288,246,486,366,233,508,354,441
FUN_001876,138,129,126,122,216,156,113,161,117,171
FUN_001877,729,1360,803,860,2167,1654,1552,2028,1782,1827
FUN_001878,130,157,162,154,248,180,152,198,193,212
FUN_001879,0,7,6,0,0,0,8,2,3,7
FUN_001880,46,98,45,92,116,82,72,114,104,138
FUN_001881,69,110,126,155,266,209,184,210,185,244
FUN_001882,48,72,48,51,80,75,65,108,99,138
FUN_001884,698,527,1022,162,85,508,867,46,40,61
FUN_001885,985,1184,603,551,1680,1287,1424,1700,1492,1918
FUN_001886,22,16,21,12,51,56,19,24,22,47
FUN_001887,6689,9056,8807,7686,12000,10410,8339,11086,9197,12627
FUN_001888,380,458,583,610,814,771,627,886,736,927
FUN_001889,206,260,169,215,451,438,298,506,411,567
FUN_001890,651,921,629,851,1144,1233,1135,1105,1033,1423
FUN_001891,169,290,262,228,512,368,286,406,320,421
FUN_001892,172,245,108,161,444,328,274,465,322,435
FUN_001893,1156,1406,1390,1123,2243,1540,1478,2032,1753,2395
FUN_001894,4,5,9,11,7,0,12,13,9,12
FUN_001896,350,488,205,273,740,549,462,736,639,1022
FUN_001897,1052,1392,909,973,2178,1946,1896,2028,1868,2716
FUN_001898,17,19,25,22,14,15,23,19,16,38
FUN_001899,417,710,718,704,1211,948,757,1156,957,1364
FUN_001900,198,255,281,259,477,435,248,431,391,485
FUN_001901,813,1299,1161,910,951,925,901,717,848,1046
FUN_001902,690,904,1030,1066,1566,1198,953,1592,1084,1609
FUN_001903,49,51,51,34,84,104,64,52,69,120
FUN_001906,19169,15573,28025,11838,45868,34775,24419,23724,47272,32684
FUN_001907,124,189,110,137,368,289,253,338,340,378
FUN_001908,1933,2454,2490,2352,2467,2209,2097,2320,2075,2400
FUN_001909,125,158,119,139,220,219,121,238,211,216
FUN_001910,311,451,475,300,516,198,239,668,479,978
FUN_001911,0,6,12,5,7,0,0,0,9,16
FUN_001912,366,289,221,117,14,51,171,0,0,22
FUN_001913,23,31,28,37,27,22,22,16,23,48
FUN_001914,76,93,23,90,247,241,131,301,260,336
FUN_001915,118,95,50,72,11,36,118,4,6,30
FUN_001916,61,39,37,55,6,20,74,4,5,22
FUN_001917,4551,4891,6767,3832,7097,5532,6357,6645,6292,7774
FUN_001918,509,456,265,361,563,572,413,335,322,574
FUN_001920,31,34,26,18,72,135,68,133,98,158
FUN_001923,2801,3753,2971,3011,5368,4133,3376,5137,4480,5716
FUN_001924,846,1101,1472,1372,1610,1231,1045,1518,1061,1554
FUN_001925,685,943,1028,700,1297,1042,783,1218,896,1286
FUN_001926,739,992,671,833,2908,2417,1024,2945,2664,2978
FUN_001927,4025,3344,3232,3976,130,1054,4847,43,53,146
FUN_001928,26,32,39,41,49,44,50,46,28,56
FUN_001929,222,369,299,319,540,390,419,478,407,490
FUN_001930,32,34,0,17,13,19,22,8,16,34
FUN_001932,0,0,0,0,495,902,985,836,811,722
FUN_001933,380,353,814,181,105,899,550,448,762,1451
FUN_001934,20,23,53,42,67,58,26,51,44,71
FUN_001935,0,15,0,0,23,12,13,11,15,17
FUN_001937,1147,1583,1612,1562,1851,1472,1641,1478,2037,1936
FUN_001938,384,509,200,320,886,576,463,656,590,940
FUN_001939,30777,30783,22965,18031,76227,54887,31543,72729,48504,85320
FUN_001940,8777,7476,12076,6005,20140,13991,11305,10215,23630,17450
FUN_001941,49,70,70,54,121,123,48,103,109,115
FUN_001942,491,788,412,748,973,875,660,911,978,1116
FUN_001943,703,1181,637,703,1683,1459,1085,1744,1499,1875
FUN_001944,414,563,559,464,921,855,576,906,712,1179
FUN_001945,563,664,664,700,1385,1216,967,1207,1047,1528
FUN_001946,943,878,349,552,839,501,1144,640,463,579
FUN_001950,1208,1644,867,1381,1808,1722,1504,1843,1775,2261
FUN_001951,261,393,287,259,429,302,314,347,273,406
FUN_001952,548,719,577,306,877,312,875,776,266,1341
FUN_001953,139,232,298,256,346,261,187,366,264,406
FUN_001954,849,1047,850,882,1475,1241,882,1363,1284,1720
FUN_001955,341,617,398,449,772,394,340,478,518,590
FUN_001956,352,587,668,520,814,631,399,675,505,805
FUN_001957,298,556,585,425,412,409,361,417,547,393
FUN_001958,1600,1998,1547,1849,3640,2797,2314,3688,2871,3579
FUN_001959,148,194,162,188,219,185,157,116,155,250
FUN_001960,167,296,217,200,224,204,222,157,199,227
FUN_001961,556,900,421,523,1276,888,695,1121,1106,1439
FUN_001962,599,913,438,635,1397,1403,1270,1639,1517,1914
FUN_001964,12,7,2,14,37,46,70,73,55,63
FUN_001965,144,210,60,151,294,338,260,300,322,352
FUN_001966,308,498,216,280,663,696,523,612,598,729
FUN_001978,2371,3327,1888,2888,5684,4128,3623,5727,4271,5329
FUN_001979,77,249,133,149,178,218,182,125,157,220
FUN_001980,383,337,183,397,175,96,225,36,66,195
FUN_001981,212,206,293,253,532,354,246,519,395,617
FUN_001982,6,6,0,0,0,15,0,0,4,7
FUN_001983,0,11,5,19,26,26,6,37,38,23
FUN_001984,11,11,13,24,40,24,12,24,17,26
FUN_001988,61,68,83,85,130,107,108,138,114,128
FUN_001989,23972,29292,27044,24966,39683,32701,27516,36270,29732,37845
FUN_001990,135,190,210,231,420,322,193,354,258,366
FUN_001991,987,1301,1568,1406,2390,1888,1601,2256,1640,2414
FUN_001992,781,1342,1344,1061,1605,1248,1216,1525,1162,1540
FUN_001993,161,223,200,178,464,411,299,548,351,549
FUN_001994,77,164,118,108,170,161,117,161,126,141
FUN_001995,586,718,693,575,901,721,722,823,850,1047
FUN_001996,154,282,190,196,174,107,221,141,206,267
FUN_001997,63,75,118,92,84,89,54,61,61,99
FUN_001998,2075,2196,1472,1841,6130,4402,2682,6124,4529,5981
FUN_002000,544,790,936,719,1254,945,726,1146,854,1070
FUN_002001,559,746,411,628,1008,823,781,808,897,957
FUN_002002,58,364,111,418,123,93,265,63,41,115
FUN_002003,171,1021,462,1285,304,279,659,92,103,303
FUN_002004,69,112,67,70,119,121,104,112,87,123
FUN_002005,155,225,175,108,720,407,143,462,395,553
FUN_002006,192,246,196,221,379,311,253,387,346,448
FUN_002007,292,364,253,305,798,587,511,894,637,706
FUN_002010,617,755,509,576,1143,973,899,1086,1145,1393
FUN_002011,107,116,103,62,117,110,93,100,94,131
FUN_002012,305,425,218,312,605,598,425,689,621,801
FUN_002013,3940,4169,4120,2596,3930,3422,3164,2661,2176,3008
FUN_002014,325,229,305,149,52,180,305,0,0,79
FUN_002015,541,822,600,735,1408,1174,773,1269,924,1402
FUN_002016,12,9,19,33,17,15,15,13,0,12
FUN_002017,259,322,197,289,535,463,238,479,234,557
FUN_002018,274,314,377,358,544,415,332,509,418,532
FUN_002019,165,145,125,266,246,184,153,266,174,252
FUN_002020,144,225,228,176,414,354,194,408,264,438
FUN_002021,504,541,608,433,847,819,592,819,772,914
FUN_002022,244,410,241,241,643,454,254,456,421,562
FUN_002023,481,755,384,594,1425,1227,1063,1398,1222,1588
FUN_002024,0,0,0,0,1027,4851,1948,4350,3655,4051
FUN_002027,90,1776,887,4,390,99,0,163,251,496
FUN_002028,80,149,136,0,74,54,48,42,53,95
FUN_002030,1918,4218,3810,1751,3224,2130,3157,4086,4541,4664
FUN_002031,779,973,616,1692,636,207,1604,4,4,1096
FUN_002032,943,1178,863,1720,621,206,1670,0,11,976
FUN_002033,5404,5676,3294,613,1336,497,1966,75,65,1974
FUN_002034,4611,4499,3273,365,1379,218,915,7,7,1676
FUN_002035,1896,1272,1276,1531,69,613,1611,66,16,45
FUN_002036,598,382,430,546,13,128,557,0,0,0
FUN_002037,94,108,161,139,111,171,135,137,98,165
FUN_002038,81,105,84,90,287,220,121,208,217,226
FUN_002039,305,1861,2428,501,827,746,287,2085,973,3736
FUN_002044,17,26,16,18,57,50,30,50,27,51
FUN_002045,278,390,158,233,334,162,289,308,275,308
FUN_002046,321,429,389,370,672,478,446,702,502,626
FUN_002047,1395,2064,1057,1640,3655,2907,2651,3692,3250,4160
FUN_002048,10855,15839,18873,14753,17987,15264,13576,16266,12769,15924
FUN_002049,688,985,810,804,1633,1289,1045,1402,1307,1682
FUN_002050,22,57,25,30,67,50,32,49,43,82
FUN_002051,145,169,238,195,429,461,311,497,362,515
FUN_002052,292,352,288,212,651,480,333,575,388,681
FUN_002053,48,48,36,40,108,98,56,99,78,116
FUN_002055,154,101,86,157,66,119,229,37,27,69
FUN_002056,255,432,312,386,527,419,248,427,392,538
FUN_002057,28,28,12,12,32,29,15,28,38,35
FUN_002058,25,74,26,45,62,36,50,42,19,61
FUN_002059,49,53,35,33,1007,905,150,1289,713,1312
FUN_002060,186,98,153,53,296,231,89,225,213,293
FUN_002061,2605,1754,1901,846,302,775,1980,0,0,530
FUN_002062,0,9,0,7,17,12,0,14,7,25
FUN_002063,10,4,5,9,10,7,0,0,3,0
FUN_002064,165,242,197,150,431,339,162,232,198,392
FUN_002065,0,79,16,44,18,40,0,5,10,19
FUN_002066,320,457,525,455,839,733,462,835,783,885
FUN_002067,252,244,242,265,367,283,208,371,257,356
FUN_002068,355,440,527,488,910,931,554,907,611,1002
FUN_002069,311,315,332,371,682,669,415,813,641,845
FUN_002072,0,0,2,0,1722,5769,3400,5400,4925,4577
FUN_002073,68,68,97,83,182,142,77,211,114,205
FUN_002075,16,30,19,23,68,32,31,56,22,29
FUN_002077,12,19,5,10,18,15,8,13,10,6
FUN_002079,654,909,831,636,2463,1771,1645,1936,2106,2496
FUN_002080,165,242,221,258,427,237,469,441,285,723
FUN_002081,590,1177,899,522,2311,858,585,4212,1587,3381
FUN_002082,28,42,13,37,69,39,35,25,45,72
FUN_002083,39,65,28,55,81,103,65,62,82,109
FUN_002084,468,148,281,8,1088,691,95,1156,573,412
FUN_002085,173,193,175,128,352,299,158,359,257,376
FUN_002086,36,60,55,41,95,139,75,87,79,115
FUN_002087,26528,35543,41269,32371,44043,35457,33862,40105,31580,38366
FUN_002088,7,12,9,8,22,16,14,14,5,15
FUN_002089,37,115,25,12,16387,28924,6937,28980,22345,25791
FUN_002090,11,54,67,49,30,36,25,33,29,33
FUN_002091,362,541,321,372,1542,852,469,1088,899,1242
FUN_002092,512,644,471,563,944,851,811,938,811,975
FUN_002093,1038,1288,938,998,2962,2438,1624,2614,2268,2817
FUN_002094,462,799,868,851,1253,995,762,1190,1081,1257
FUN_002095,205,286,278,228,601,451,347,555,488,666
FUN_002096,3368,4796,5147,4453,1966,2247,4136,1771,1750,2168
FUN_002097,446,650,301,623,847,768,529,639,544,824
FUN_002098,353,355,234,245,521,524,565,468,467,544
FUN_002099,387,455,515,499,405,456,412,356,400,399
FUN_002100,1255,1911,1327,1594,2057,1585,1654,2080,1720,2226
FUN_002101,210,470,300,326,289,193,264,181,224,239
FUN_002102,51,97,88,88,1936,3093,99,29,40,3999
FUN_002103,61,349,216,56,588,723,146,1045,659,1106
FUN_002104,39,120,82,24,334,286,44,113,139,506
FUN_002105,22,21,23,39,56,64,32,63,40,89
FUN_002106,238,247,364,292,717,504,338,593,482,731
FUN_002108,1320,1831,1710,1399,1943,1682,1549,1974,1777,2298
FUN_002109,2204,6522,4324,5592,13004,9071,9450,15088,12151,14798
FUN_002110,659,742,716,731,984,800,631,766,663,905
FUN_002111,163,181,204,159,329,293,238,329,264,416
FUN_002112,1464,2015,835,1511,2984,2134,1981,2807,2422,3090
FUN_002113,25,42,26,35,1173,7683,4570,5520,3447,4604
FUN_002114,10,17,13,6,10738,34226,17689,28676,24328,32719
FUN_002115,230,149,233,8,451,322,97,291,358,287
FUN_002116,122,78,161,0,215,215,98,150,152,120
FUN_002117,0,0,0,10,31,33,18,40,34,44
FUN_002118,10,11,10,9,51,23,29,26,19,60
FUN_002119,457,762,400,503,963,717,686,753,771,858
FUN_002120,39,87,54,59,118,112,87,81,113,138
FUN_002121,172,217,181,189,162,111,204,82,95,164
FUN_002122,267,317,215,293,526,363,349,455,400,533
FUN_002123,107,130,126,113,196,121,159,128,93,149
FUN_002124,187,196,187,218,329,321,288,286,281,389
FUN_002125,20404,19564,20939,10171,1174,5895,18399,94,48,1007
FUN_002126,225,277,144,154,476,404,273,464,416,570
FUN_002127,5780,5059,5704,1424,3216,1046,1825,345,229,459
FUN_002128,143,230,239,234,355,342,241,302,334,348
FUN_002129,13,26,15,16,672,1069,706,1232,1039,1096
FUN_002130,79,66,82,79,161,108,71,145,131,199
FUN_002131,66,106,69,88,6,28,84,0,0,14
FUN_002132,299,438,287,239,652,452,496,659,578,761
FUN_002133,1496,2472,2036,2380,3197,2518,2236,2677,2501,3026
FUN_002134,15,6,15,4,15,16,16,18,8,10
FUN_002135,247,368,310,307,455,371,288,385,310,472
FUN_002136,927,1237,1218,1016,2256,1988,1252,2229,1911,2486
FUN_002137,1237,1705,1101,1658,2459,2098,1978,2620,2026,2781
FUN_002138,1791,4158,680,186,23510,6184,654,13794,7379,10815
FUN_002139,29,148,95,52,543,490,194,562,471,604
FUN_002140,145,179,93,161,346,302,299,368,325,397
FUN_002141,28,171,81,22,483,536,63,332,405,534
FUN_002142,26,70,20,19,121,60,21,41,42,160
FUN_002144,84,94,81,85,169,129,109,184,154,229
FUN_002146,98,106,89,80,195,135,120,195,157,244
